NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	8.047	29.994	3.191	26.864	0.113	0.959	5000.0
2	10.964	40.904	4.693	38.904	0.163	0.898	3000.0
3	7.429	27.668	2.931	24.213	0.117	0.967	4000.0
4	9.633	35.934	4.032	34.893	0.155	0.925	2000.0
5	8.598	32.086	3.685	30.136	0.121	0.941	3000.0
6	8.863	33.011	3.83	31.368	0.118	0.941	3000.0
7	7.827	29.299	3.178	27.835	0.111	0.944	2000.0
8	10.039	37.514	4.044	33.386	0.151	0.934	5000.0
9	7.935	29.578	3.411	29.098	0.107	0.948	4000.0
10	6.341	23.655	2.47	22.298	0.083	0.969	2000.0
11	7.806	29.459	3.211	27.962	0.103	0.949	2000.0
12	8.084	30.086	3.441	29.465	0.096	0.949	2000.0
13	9.866	37.14	4.209	34.704	0.147	0.927	2000.0
14	10.734	40.149	4.655	37.182	0.155	0.917	3000.0
15	7.91	29.837	3.337	29.436	0.109	0.939	3000.0
16	10.466	38.501	4.511	36.257	0.165	0.919	2000.0
17	9.027	33.63	3.667	31.48	0.116	0.948	3000.0
18	8.193	30.486	3.537	28.112	0.112	0.95	3000.0
19	8.939	33.591	3.544	30.033	0.161	0.944	2000.0
20	8.993	33.863	3.612	31.38	0.147	0.937	3000.0
21	8.694	32.527	3.813	32.034	0.124	0.937	7000.0
22	9.674	35.963	4.147	33.82	0.122	0.929	2000.0
23	8.412	31.359	3.746	31.623	0.109	0.938	4000.0
24	9.135	33.894	3.816	29.852	0.144	0.948	2000.0
25	8.348	31.37	3.947	34.009	0.108	0.92	6000.0
26	8.694	32.633	3.677	32.558	0.106	0.93	3000.0
27	9.992	37.14	4.409	35.948	0.135	0.921	3000.0
28	7.298	27.224	2.97	24.869	0.11	0.96	3000.0
29	9.192	34.47	3.915	31.717	0.135	0.943	4000.0
30	8.392	31.315	3.65	30.724	0.122	0.944	2000.0
31	8.871	33.44	3.546	32.021	0.131	0.925	3000.0
32	8.108	30.242	3.476	29.386	0.104	0.945	2000.0
33	8.187	30.594	3.307	27.743	0.117	0.952	3000.0
34	8.435	31.545	3.451	30.195	0.101	0.949	6000.0
35	9.145	34.114	3.893	32.211	0.131	0.928	3000.0
36	10.01	37.213	4.215	34.596	0.147	0.924	3000.0
37	9.102	34.049	3.885	32.806	0.128	0.937	2000.0
38	8.084	30.382	3.351	29.193	0.13	0.945	3000.0
39	9.109	33.994	3.887	32.984	0.107	0.935	2000.0
40	9.562	35.499	4.277	34.138	0.126	0.933	3000.0
41	8.678	32.327	3.652	30.077	0.121	0.946	3000.0
42	8.743	32.731	3.666	29.202	0.121	0.952	4000.0
43	11.259	41.95	4.783	38.537	0.166	0.912	2000.0
44	9.239	34.57	3.602	31.928	0.136	0.927	4000.0
45	9.068	33.789	3.687	31.158	0.137	0.941	3000.0
46	9.522	35.504	4.237	34.232	0.133	0.924	2000.0
47	10.066	37.727	4.134	35.04	0.148	0.926	3000.0
48	8.853	33.159	3.79	31.759	0.14	0.929	3000.0
49	9.215	34.475	3.976	33.164	0.129	0.935	3000.0
50	10.114	37.661	4.042	32.96	0.154	0.932	5000.0
51	9.879	36.829	4.134	36.112	0.146	0.918	2000.0
52	7.86	29.535	3.304	28.388	0.126	0.938	7000.0
53	9.588	35.78	3.814	32.191	0.156	0.94	3000.0
54	9.329	34.802	3.979	33.605	0.108	0.93	3000.0
55	8.006	29.597	3.508	28.562	0.101	0.949	2000.0
56	8.531	31.738	3.741	31.701	0.107	0.94	5000.0
57	7.931	29.755	3.433	30.246	0.097	0.944	3000.0
58	7.794	29.196	3.259	28.103	0.098	0.952	2000.0
59	8.489	31.694	3.599	30.096	0.119	0.948	3000.0
60	7.964	30.019	3.338	29.883	0.115	0.946	6000.0
61	9.492	35.638	3.89	34.105	0.152	0.921	2000.0
62	8.255	30.968	3.269	28.133	0.114	0.951	3000.0
63	9.576	35.88	4.276	36.11	0.136	0.922	4000.0
64	10.361	38.63	4.306	35.167	0.153	0.933	3000.0
65	10.684	39.71	4.658	37.292	0.163	0.915	3000.0
66	7.992	29.923	3.291	26.956	0.11	0.957	3000.0
67	6.799	25.201	2.695	23.391	0.075	0.962	2000.0
68	9.013	33.593	3.788	32.499	0.131	0.941	2000.0
69	8.618	32.156	4.064	31.084	0.124	0.942	2000.0
70	9.646	36.036	3.929	34.71	0.137	0.928	2000.0
71	9.018	33.655	3.638	30.45	0.127	0.942	3000.0
72	8.121	30.162	3.542	30.457	0.121	0.936	3000.0
73	8.557	31.781	3.908	31.861	0.113	0.942	3000.0
74	7.162	26.805	2.783	24.652	0.103	0.964	3000.0
75	10.955	41.244	4.548	38.483	0.168	0.902	3000.0
76	10.408	38.606	4.435	35.086	0.137	0.927	2000.0
77	9.135	34.084	3.747	32.328	0.131	0.937	3000.0
78	9.962	37.14	4.333	36.099	0.133	0.925	2000.0
79	8.328	31.08	3.641	30.159	0.119	0.941	2000.0
80	9.61	35.702	4.131	34.85	0.145	0.929	2000.0
81	7.463	27.894	3.122	27.019	0.094	0.953	4000.0
82	9.194	34.338	3.711	31.011	0.123	0.941	4000.0
83	8.433	31.511	3.393	30.397	0.111	0.945	5000.0
84	10.619	39.692	4.666	37.927	0.15	0.916	3000.0
85	7.859	29.493	3.378	28.525	0.104	0.947	2000.0
86	8.181	30.473	3.371	28.47	0.107	0.953	3000.0
87	10.631	39.322	4.586	36.351	0.159	0.911	4000.0
88	9.172	34.363	3.73	32.119	0.135	0.934	3000.0
89	9.026	33.812	3.654	29.597	0.127	0.952	3000.0
90	9.172	34.372	3.497	30.92	0.138	0.943	3000.0
91	9.22	34.521	3.809	31.617	0.127	0.939	9000.0
92	8.92	33.584	3.677	32.286	0.121	0.937	3000.0
93	11.272	41.756	5.092	40.269	0.173	0.891	3000.0
94	8.515	31.512	3.552	29.367	0.105	0.951	4000.0
95	7.633	28.73	3.091	25.75	0.104	0.961	4000.0
96	10.806	40.208	4.361	34.272	0.176	0.92	3000.0
97	10.168	37.91	4.248	35.303	0.129	0.928	3000.0
98	8.744	32.502	3.993	32.984	0.103	0.937	2000.0
99	9.349	34.925	3.814	32.144	0.129	0.935	3000.0
100	7.609	28.464	3.187	26.531	0.111	0.956	2000.0
101	8.172	30.782	3.351	28.598	0.109	0.95	4000.0
102	8.866	33.182	3.727	31.507	0.117	0.941	2000.0
103	8.977	33.415	3.777	29.528	0.156	0.947	4000.0
104	10.339	38.273	4.516	37.416	0.138	0.912	2000.0
105	8.431	31.697	3.254	29.22	0.121	0.942	3000.0
106	7.857	29.325	3.189	27.065	0.101	0.957	4000.0
107	9.061	33.907	3.631	31.98	0.122	0.936	5000.0
108	9.832	36.548	4.068	34.199	0.156	0.922	3000.0
109	10.987	41.056	4.565	38.648	0.165	0.911	2000.0
110	8.342	31.0	3.451	27.816	0.125	0.95	2000.0
111	9.033	33.758	3.773	32.062	0.137	0.935	8000.0
112	8.447	31.663	3.678	30.492	0.116	0.942	3000.0
113	9.29	34.507	3.796	33.27	0.133	0.932	2000.0
114	10.866	40.412	4.766	38.775	0.175	0.914	2000.0
115	9.011	33.417	3.842	31.244	0.123	0.943	5000.0
116	9.186	34.403	3.959	33.438	0.123	0.928	3000.0
117	8.464	31.479	3.579	28.64	0.128	0.949	2000.0
118	8.821	33.015	3.618	29.732	0.14	0.953	4000.0
119	10.914	40.435	4.791	36.986	0.14	0.917	2000.0
120	8.621	32.067	3.541	30.048	0.127	0.945	3000.0
121	8.083	30.216	3.469	29.383	0.096	0.946	4000.0
122	9.499	35.232	4.102	33.967	0.122	0.934	3000.0
123	8.89	33.385	3.823	31.534	0.132	0.927	2000.0
124	7.584	28.264	3.05	27.076	0.1	0.951	5000.0
125	9.491	35.355	3.785	33.342	0.139	0.932	4000.0
126	8.524	31.831	3.643	30.356	0.105	0.947	3000.0
127	8.64	32.311	3.51	29.132	0.13	0.941	3000.0
128	8.285	31.094	3.543	29.988	0.113	0.94	2000.0
129	9.965	37.073	4.163	36.34	0.124	0.917	2000.0
130	8.908	32.98	3.81	31.724	0.139	0.938	4000.0
131	8.259	31.044	3.394	28.33	0.105	0.945	2000.0
132	9.524	35.582	3.555	31.272	0.136	0.942	3000.0
133	8.468	31.444	3.416	27.132	0.126	0.954	2000.0
134	9.196	34.273	3.72	32.718	0.117	0.931	2000.0
135	7.378	27.644	2.997	25.44	0.092	0.962	2000.0
136	8.853	32.735	3.502	30.139	0.114	0.945	2000.0
137	7.53	28.183	2.948	23.505	0.108	0.966	2000.0
138	8.865	33.026	3.941	31.49	0.112	0.937	3000.0
139	9.533	35.169	3.852	30.77	0.158	0.939	3000.0
140	9.426	35.356	3.915	34.064	0.128	0.928	3000.0
141	9.183	34.143	3.801	32.568	0.137	0.933	2000.0
142	10.304	38.506	4.353	36.384	0.136	0.915	2000.0
143	9.287	34.69	3.662	31.124	0.118	0.946	4000.0
144	8.176	30.821	3.151	27.535	0.11	0.954	3000.0
145	9.326	35.105	3.795	32.951	0.123	0.928	3000.0
146	7.554	28.257	3.223	27.176	0.105	0.951	3000.0
147	8.765	32.738	3.761	31.477	0.121	0.942	2000.0
148	8.81	32.895	3.689	30.483	0.127	0.944	2000.0
149	8.412	31.509	3.351	27.938	0.117	0.954	4000.0
150	10.771	40.328	4.168	34.505	0.141	0.924	3000.0
151	7.397	27.607	3.016	24.888	0.1	0.963	2000.0
152	9.738	36.385	4.256	34.789	0.132	0.928	3000.0
153	9.788	36.506	4.128	32.517	0.16	0.932	3000.0
154	8.861	32.857	3.907	33.064	0.111	0.942	4000.0
155	9.703	36.253	4.048	35.272	0.144	0.923	3000.0
156	10.114	38.137	4.2	36.11	0.119	0.916	4000.0
157	9.157	34.208	3.831	31.929	0.136	0.941	2000.0
158	10.079	37.631	4.453	35.347	0.15	0.916	2000.0
159	10.157	37.902	4.156	35.363	0.168	0.915	3000.0
160	8.561	31.947	3.485	28.813	0.121	0.951	3000.0
161	9.505	35.483	4.027	33.84	0.129	0.928	3000.0
162	7.408	27.916	3.097	28.119	0.105	0.938	6000.0
163	8.795	32.744	3.792	31.036	0.153	0.944	2000.0
164	8.865	32.999	3.756	32.175	0.132	0.929	2000.0
165	8.544	31.984	3.463	30.06	0.097	0.944	5000.0
166	7.249	26.879	3.014	26.216	0.103	0.95	3000.0
167	8.451	31.497	3.609	31.135	0.102	0.938	4000.0
168	9.102	34.05	3.846	33.428	0.117	0.929	3000.0
169	9.33	35.165	3.867	33.591	0.133	0.932	3000.0
170	8.95	33.64	3.912	33.224	0.131	0.93	2000.0
171	8.932	33.562	3.432	31.274	0.134	0.933	3000.0
172	11.566	43.326	4.923	40.818	0.169	0.902	2000.0
173	10.045	37.123	4.274	33.755	0.157	0.928	4000.0
174	7.511	28.244	3.094	26.659	0.093	0.957	2000.0
175	8.814	33.218	3.516	31.768	0.142	0.935	3000.0
176	9.097	33.917	3.79	33.022	0.124	0.933	5000.0
177	10.073	37.48	4.343	35.705	0.167	0.918	5000.0
178	9.498	35.615	3.98	33.415	0.128	0.931	3000.0
179	9.694	36.149	4.297	35.034	0.119	0.928	2000.0
180	9.937	37.222	4.106	35.252	0.17	0.916	3000.0
181	10.888	40.6	4.849	40.576	0.164	0.9	3000.0
182	8.4	31.096	3.36	27.755	0.109	0.952	2000.0
183	8.139	30.364	3.58	29.76	0.117	0.945	3000.0
184	7.845	29.356	3.242	28.121	0.103	0.955	2000.0
185	9.693	36.43	4.037	33.868	0.146	0.917	3000.0
186	9.768	36.462	3.892	33.678	0.136	0.925	3000.0
187	10.314	38.44	4.257	35.363	0.153	0.924	3000.0
188	7.148	26.772	2.85	23.355	0.088	0.969	3000.0
189	8.664	32.294	3.573	29.024	0.151	0.949	2000.0
190	8.595	32.199	3.581	31.387	0.112	0.936	2000.0
191	8.654	32.292	3.704	31.974	0.115	0.941	4000.0
192	9.245	34.616	3.824	32.505	0.127	0.939	2000.0
193	9.056	33.906	3.693	32.96	0.124	0.93	8000.0
194	8.842	32.811	3.619	30.303	0.119	0.947	3000.0
195	8.886	33.012	3.801	31.87	0.111	0.94	4000.0
196	9.042	34.102	3.984	32.181	0.128	0.938	3000.0
197	8.635	32.165	3.597	30.396	0.134	0.938	2000.0
198	7.877	29.451	3.336	29.461	0.104	0.942	3000.0
199	9.189	34.257	3.88	33.301	0.122	0.932	4000.0
200	10.697	39.563	4.645	38.436	0.148	0.91	2000.0
201	9.641	36.08	3.956	34.224	0.127	0.929	3000.0
202	8.634	32.522	3.622	29.91	0.135	0.947	3000.0
203	9.237	34.857	3.884	32.405	0.121	0.937	3000.0
204	8.222	30.747	3.122	27.992	0.113	0.948	5000.0
205	8.27	31.034	3.446	29.209	0.128	0.95	3000.0
206	7.603	28.562	2.843	25.772	0.107	0.955	3000.0
207	8.675	32.594	3.662	31.819	0.121	0.941	2000.0
208	9.774	36.564	4.097	32.835	0.136	0.931	4000.0
209	8.243	30.813	3.728	29.378	0.106	0.947	2000.0
210	8.556	31.762	3.864	31.871	0.119	0.937	2000.0
211	9.063	34.06	3.526	31.354	0.133	0.939	5000.0
212	9.008	33.734	3.785	31.482	0.141	0.942	2000.0
213	11.044	41.217	4.637	39.554	0.154	0.905	4000.0
214	7.205	26.923	3.089	26.777	0.093	0.957	4000.0
215	8.311	31.136	3.522	30.455	0.115	0.94	3000.0
216	7.926	29.677	3.414	29.336	0.12	0.946	3000.0
217	8.343	31.032	3.433	28.436	0.125	0.957	2000.0
218	8.747	32.578	3.675	30.436	0.115	0.945	14000.0
219	11.952	44.624	4.833	39.269	0.195	0.899	5000.0
220	7.781	29.195	3.266	28.369	0.109	0.947	2000.0
221	10.473	38.982	4.513	38.034	0.166	0.907	4000.0
222	7.838	29.255	3.318	28.01	0.103	0.956	4000.0
223	6.998	25.78	2.997	24.908	0.079	0.962	2000.0
224	7.414	27.968	3.19	26.404	0.089	0.957	4000.0
225	8.778	32.928	3.704	30.221	0.12	0.942	2000.0
226	9.122	33.905	3.753	31.979	0.113	0.938	3000.0
227	8.131	30.454	3.4	28.337	0.114	0.949	4000.0
228	9.411	34.878	4.132	35.156	0.134	0.922	2000.0
229	9.721	36.432	3.857	32.485	0.149	0.938	3000.0
230	11.707	43.67	5.082	39.91	0.16	0.903	3000.0
231	9.55	35.542	4.169	35.194	0.119	0.927	2000.0
232	9.972	37.402	3.978	34.459	0.14	0.929	5000.0
233	8.82	32.874	3.671	31.3	0.118	0.946	4000.0
234	8.876	33.166	3.606	31.452	0.124	0.936	3000.0
235	7.668	28.762	3.144	26.903	0.101	0.957	2000.0
