NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	0.1	0.572	0.071	0.694	0.002	1.0	2000.0
2	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
3	0.363	1.948	0.24	2.312	0.008	0.999	7000.0
4	0.2	1.156	0.141	1.546	0.005	1.0	7000.0
5	0.1	0.488	0.071	0.641	0.002	1.0	3000.0
6	0.0	0.0	0.0	0.0	0.0	1.0	15000.0
7	0.248	1.453	0.175	1.742	0.005	1.0	18000.0
8	0.2	1.115	0.141	1.381	0.004	1.0	5000.0
9	0.185	0.993	0.131	1.343	0.003	1.0	2000.0
10	0.145	0.807	0.09	0.88	0.001	1.0	10000.0
11	0.1	0.59	0.071	0.654	0.002	1.0	29000.0
12	0.182	1.053	0.128	1.468	0.004	1.0	3000.0
13	0.2	1.1	0.141	1.216	0.005	1.0	48000.0
14	0.459	2.516	0.304	3.079	0.009	0.999	2000.0
15	0.171	0.955	0.121	1.159	0.003	1.0	18000.0
16	0.0	0.002	0.0	0.001	0.0	1.0	8000.0
17	0.3	1.699	0.186	1.683	0.006	1.0	4000.0
18	0.0	0.0	0.0	0.0	0.0	1.0	22000.0
19	0.543	2.985	0.354	3.587	0.012	0.998	4000.0
20	0.1	0.544	0.071	0.591	0.002	1.0	6000.0
21	0.171	0.98	0.121	1.13	0.004	1.0	4000.0
22	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
23	0.0	0.0	0.0	0.0	0.0	1.0	20000.0
24	0.181	0.988	0.128	1.262	0.003	1.0	6000.0
25	0.08	0.457	0.057	0.51	0.002	1.0	7000.0
26	0.08	0.422	0.057	0.456	0.001	1.0	59000.0
27	0.2	1.088	0.141	1.229	0.004	1.0	46000.0
28	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
29	0.32	1.889	0.226	2.486	0.009	0.998	3000.0
30	0.465	2.601	0.277	2.621	0.009	0.999	7000.0
31	0.0	0.0	0.0	0.0	0.0	1.0	33000.0
32	0.343	1.952	0.242	2.405	0.008	0.998	7000.0
33	0.467	2.659	0.243	2.218	0.005	1.0	25000.0
34	0.381	2.092	0.236	2.244	0.005	1.0	6000.0
35	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
36	0.228	1.224	0.162	1.385	0.005	1.0	2000.0
37	0.081	0.48	0.048	0.462	0.0	1.0	45000.0
38	0.2	1.153	0.141	1.477	0.004	1.0	4000.0
39	0.283	1.581	0.188	1.827	0.004	1.0	3000.0
40	0.16	0.915	0.113	1.225	0.003	1.0	18000.0
41	0.089	0.508	0.063	0.598	0.0	1.0	6000.0
42	0.227	1.316	0.15	1.371	0.001	1.0	12000.0
43	0.128	0.758	0.084	0.809	0.0	1.0	11000.0
44	0.0	0.0	0.0	0.0	0.0	1.0	15000.0
45	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
46	0.2	1.096	0.141	1.222	0.004	1.0	2000.0
47	0.286	1.635	0.202	1.864	0.004	0.999	5000.0
48	0.321	1.913	0.222	2.074	0.006	0.999	6000.0
49	0.1	0.571	0.071	0.598	0.002	1.0	5000.0
50	0.512	2.886	0.285	2.625	0.007	0.999	5000.0
51	0.171	0.943	0.121	1.125	0.003	1.0	7000.0
52	0.2	1.056	0.141	1.293	0.004	1.0	6000.0
53	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
54	0.2	1.124	0.141	1.304	0.005	1.0	4000.0
55	0.0	0.0	0.0	0.0	0.0	1.0	31000.0
56	0.581	3.302	0.383	3.792	0.013	0.998	11000.0
57	0.1	0.516	0.071	0.711	0.002	1.0	6000.0
58	0.229	1.244	0.162	1.44	0.005	1.0	4000.0
59	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
60	0.343	1.809	0.242	2.701	0.002	0.998	2000.0
61	0.512	2.885	0.299	3.13	0.002	0.999	52000.0
62	0.0	0.0	0.0	0.0	0.0	1.0	30000.0
63	0.3	1.792	0.17	1.698	0.004	1.0	8000.0
64	0.001	0.006	0.001	0.005	0.0	1.0	17000.0
65	0.472	2.775	0.306	3.115	0.002	0.999	7000.0
66	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
67	0.456	2.576	0.322	3.336	0.011	0.998	3000.0
68	0.0	0.001	0.0	0.002	0.0	1.0	15000.0
69	0.08	0.458	0.057	0.527	0.001	1.0	8000.0
70	0.0	0.0	0.0	0.0	0.0	1.0	5000.0
71	0.001	0.007	0.001	0.007	0.0	1.0	9000.0
72	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
73	0.1	0.528	0.071	0.692	0.002	1.0	3000.0
74	0.2	1.144	0.141	1.3	0.008	1.0	14000.0
75	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
76	0.213	1.163	0.151	1.426	0.004	1.0	5000.0
77	0.442	2.587	0.287	2.663	0.002	0.999	6000.0
78	0.191	1.106	0.116	1.05	0.004	1.0	3000.0
79	0.08	0.458	0.057	0.493	0.001	1.0	5000.0
80	0.269	1.654	0.189	1.893	0.007	0.999	6000.0
81	0.2	1.213	0.141	1.359	0.005	1.0	3000.0
82	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
83	0.0	0.0	0.0	0.0	0.0	1.0	18000.0
84	0.1	0.516	0.071	0.721	0.002	1.0	16000.0
85	0.0	0.0	0.0	0.0	0.0	1.0	23000.0
86	0.0	0.0	0.0	0.0	0.0	1.0	11000.0
87	0.16	0.918	0.113	1.018	0.004	1.0	2000.0
88	0.1	0.488	0.071	0.607	0.002	1.0	3000.0
89	0.0	0.0	0.0	0.0	0.0	1.0	22000.0
90	0.343	1.673	0.21	1.804	0.007	0.999	2000.0
91	0.199	1.088	0.127	1.14	0.001	1.0	39000.0
92	0.0	0.0	0.0	0.0	0.0	1.0	16000.0
93	0.0	0.0	0.0	0.0	0.0	1.0	16000.0
94	0.05	0.286	0.035	0.308	0.0	1.0	3000.0
95	0.241	1.305	0.165	1.618	0.004	1.0	6000.0
96	0.171	0.956	0.121	1.258	0.004	1.0	8000.0
97	0.4	2.287	0.283	2.611	0.01	0.998	40000.0
98	0.0	0.0	0.0	0.0	0.0	1.0	9000.0
99	0.343	2.024	0.242	2.92	0.009	0.998	10000.0
100	0.351	2.029	0.218	2.171	0.005	0.999	32000.0
101	0.0	0.0	0.0	0.0	0.0	1.0	5000.0
102	0.133	0.651	0.094	0.778	0.003	1.0	20000.0
103	0.687	3.728	0.43	3.725	0.014	0.999	2000.0
104	0.214	1.16	0.147	1.348	0.004	1.0	4000.0
105	0.16	0.881	0.113	1.098	0.003	1.0	43000.0
106	0.101	0.491	0.071	0.592	0.002	1.0	5000.0
107	0.0	0.0	0.0	0.0	0.0	1.0	14000.0
108	0.133	0.651	0.094	0.73	0.003	1.0	2000.0
109	0.36	2.083	0.255	2.329	0.008	0.999	16000.0
110	0.492	2.677	0.33	3.022	0.008	0.999	3000.0
111	0.08	0.39	0.057	0.514	0.001	1.0	3000.0
112	0.133	0.75	0.094	0.875	0.003	1.0	3000.0
113	0.163	1.014	0.096	0.967	0.0	1.0	18000.0
114	0.0	0.0	0.0	0.0	0.0	1.0	5000.0
115	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
116	0.05	0.286	0.031	0.295	0.0	1.0	51000.0
117	0.0	0.0	0.0	0.0	0.0	1.0	68000.0
118	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
119	0.378	2.011	0.239	2.141	0.001	1.0	8000.0
120	0.26	1.488	0.159	1.461	0.004	1.0	9000.0
121	0.171	0.963	0.107	1.038	0.004	1.0	3000.0
122	0.255	1.385	0.18	1.326	0.001	1.0	16000.0
123	0.0	0.0	0.0	0.0	0.0	1.0	5000.0
124	0.0	0.002	0.0	0.0	0.0	1.0	3000.0
125	0.0	0.0	0.0	0.0	0.0	1.0	6000.0
126	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
127	0.0	0.0	0.0	0.0	0.0	1.0	29000.0
128	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
129	0.46	2.622	0.282	2.573	0.008	0.999	4000.0
130	0.16	0.915	0.113	1.228	0.003	1.0	7000.0
131	0.114	0.653	0.081	0.718	0.002	1.0	3000.0
132	0.16	0.933	0.113	0.9	0.003	1.0	2000.0
133	0.607	3.354	0.348	3.924	0.013	0.997	18000.0
134	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
135	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
136	0.343	2.001	0.214	1.958	0.009	0.999	2000.0
137	0.222	1.182	0.157	1.443	0.005	1.0	37000.0
138	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
139	0.08	0.39	0.057	0.491	0.001	1.0	4000.0
140	0.0	0.0	0.0	0.0	0.0	1.0	5000.0
141	0.233	1.451	0.141	1.501	0.006	1.0	4000.0
142	0.0	0.0	0.0	0.0	0.0	1.0	6000.0
143	0.564	3.148	0.382	3.126	0.004	0.999	33000.0
144	0.05	0.244	0.035	0.303	0.0	1.0	4000.0
145	0.42	2.386	0.246	2.2	0.003	1.0	13000.0
146	0.0	0.0	0.0	0.0	0.0	1.0	5000.0
147	0.171	0.932	0.121	0.986	0.004	1.0	4000.0
148	0.08	0.435	0.057	0.571	0.001	1.0	4000.0
149	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
150	0.488	2.802	0.321	3.117	0.009	0.999	5000.0
151	0.114	0.665	0.081	0.707	0.001	1.0	4000.0
152	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
153	0.0	0.0	0.0	0.0	0.0	1.0	22000.0
154	0.173	0.969	0.102	0.882	0.0	1.0	7000.0
155	0.349	1.834	0.231	2.119	0.006	0.999	5000.0
156	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
157	0.0	0.0	0.0	0.0	0.0	1.0	36000.0
158	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
159	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
160	0.301	1.867	0.18	1.901	0.002	0.999	4000.0
161	0.16	0.827	0.113	1.008	0.003	1.0	3000.0
162	0.267	1.528	0.172	1.762	0.006	0.999	9000.0
163	0.0	0.0	0.0	0.0	0.0	1.0	8000.0
164	0.213	1.246	0.151	1.379	0.004	1.0	3000.0
165	0.229	1.116	0.146	1.285	0.004	1.0	10000.0
166	0.0	0.0	0.0	0.0	0.0	1.0	6000.0
167	0.08	0.39	0.057	0.475	0.0	1.0	4000.0
168	0.16	0.87	0.098	0.805	0.003	1.0	4000.0
169	0.277	1.528	0.196	1.998	0.007	0.999	9000.0
170	0.366	2.065	0.246	2.255	0.005	0.999	13000.0
171	0.1	0.59	0.071	0.791	0.002	1.0	16000.0
172	0.0	0.0	0.0	0.0	0.0	1.0	8000.0
173	0.16	0.825	0.113	1.135	0.003	1.0	30000.0
174	0.0	0.0	0.0	0.0	0.0	1.0	51000.0
175	0.3	1.632	0.185	1.549	0.007	1.0	5000.0
176	0.067	0.375	0.047	0.405	0.001	1.0	4000.0
177	0.343	1.978	0.242	2.32	0.012	0.999	4000.0
178	0.1	0.572	0.071	0.588	0.002	1.0	4000.0
179	0.214	1.206	0.132	1.227	0.003	1.0	6000.0
180	0.0	0.0	0.0	0.0	0.0	1.0	12000.0
181	0.1	0.55	0.071	0.679	0.002	1.0	7000.0
182	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
183	0.2	1.118	0.141	1.385	0.004	1.0	2000.0
184	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
185	0.477	2.737	0.245	2.25	0.005	1.0	8000.0
186	0.255	1.544	0.18	2.09	0.002	0.999	5000.0
187	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
188	0.554	3.174	0.385	3.734	0.012	0.999	5000.0
189	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
190	0.621	3.54	0.439	4.823	0.015	0.996	4000.0
191	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
192	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
193	0.133	0.651	0.094	0.825	0.003	1.0	3000.0
194	0.417	2.26	0.295	2.783	0.008	0.999	6000.0
195	0.477	2.656	0.331	3.063	0.003	0.999	5000.0
196	0.228	1.216	0.14	1.224	0.005	1.0	2000.0
197	0.15	0.823	0.106	0.868	0.003	1.0	5000.0
198	0.0	0.0	0.0	0.0	0.0	1.0	17000.0
199	0.187	0.965	0.12	1.183	0.003	1.0	39000.0
200	0.34	1.916	0.218	2.039	0.005	1.0	8000.0
201	0.2	1.139	0.141	1.21	0.005	1.0	13000.0
202	0.133	0.764	0.094	0.899	0.003	1.0	20000.0
203	0.729	4.084	0.515	4.658	0.011	0.997	39000.0
204	0.133	0.762	0.094	0.872	0.003	1.0	25000.0
205	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
206	0.2	1.144	0.141	1.414	0.008	1.0	3000.0
207	0.085	0.531	0.057	0.554	0.001	1.0	8000.0
208	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
209	0.0	0.0	0.0	0.0	0.0	1.0	22000.0
210	0.1	0.59	0.071	0.692	0.002	1.0	21000.0
211	0.24	1.287	0.17	1.543	0.008	1.0	12000.0
212	0.05	0.285	0.031	0.257	0.0	1.0	10000.0
213	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
214	0.533	2.876	0.344	3.294	0.008	0.999	5000.0
215	0.1	0.583	0.071	0.655	0.002	1.0	8000.0
216	0.24	1.261	0.17	1.435	0.004	1.0	3000.0
217	0.875	4.954	0.57	5.468	0.02	0.997	13000.0
218	0.221	1.27	0.136	1.288	0.004	1.0	30000.0
219	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
220	0.171	0.964	0.121	1.211	0.004	1.0	2000.0
221	0.36	2.033	0.223	2.048	0.008	1.0	5000.0
222	0.279	1.564	0.19	1.833	0.005	1.0	2000.0
223	0.2	1.144	0.141	1.224	0.005	1.0	19000.0
224	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
225	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
226	0.0	0.0	0.0	0.0	0.0	1.0	48000.0
227	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
228	0.133	0.726	0.094	0.624	0.003	1.0	2000.0
229	0.28	1.596	0.198	1.932	0.005	0.999	13000.0
230	0.0	0.001	0.0	0.0	0.0	1.0	7000.0
231	0.0	0.0	0.0	0.0	0.0	1.0	22000.0
232	0.0	0.0	0.0	0.0	0.0	1.0	5000.0
233	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
234	0.0	0.0	0.0	0.0	0.0	1.0	6000.0
235	0.1	0.646	0.071	0.757	0.002	1.0	38000.0
236	0.686	3.584	0.427	4.265	0.017	0.996	9000.0
237	0.1	0.606	0.071	0.699	0.002	1.0	7000.0
238	0.286	1.607	0.202	1.876	0.003	0.999	21000.0
239	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
240	0.222	1.277	0.157	1.486	0.005	1.0	5000.0
241	0.0	0.001	0.0	0.0	0.0	1.0	4000.0
242	0.0	0.0	0.0	0.0	0.0	1.0	25000.0
243	0.643	3.61	0.402	3.927	0.014	0.998	37000.0
244	0.089	0.539	0.063	0.672	0.0	1.0	15000.0
245	0.213	1.178	0.151	1.459	0.004	1.0	12000.0
246	0.32	1.741	0.211	1.95	0.007	1.0	4000.0
247	0.457	2.557	0.262	2.689	0.009	0.998	3000.0
248	0.0	0.0	0.0	0.0	0.0	1.0	20000.0
249	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
250	0.498	2.608	0.293	2.616	0.011	0.999	13000.0
251	0.2	1.214	0.141	1.359	0.005	1.0	7000.0
252	0.27	1.508	0.169	1.536	0.003	1.0	6000.0
253	0.314	1.808	0.2	1.948	0.006	1.0	6000.0
254	0.0	0.001	0.0	0.0	0.0	1.0	3000.0
255	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
256	0.1	0.528	0.071	0.639	0.002	1.0	2000.0
257	0.16	0.97	0.113	1.227	0.001	1.0	5000.0
258	0.08	0.472	0.057	0.605	0.002	1.0	4000.0
259	0.114	0.603	0.073	0.662	0.001	1.0	14000.0
260	0.362	2.079	0.215	2.0	0.006	1.0	3000.0
261	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
262	0.0	0.002	0.0	0.002	0.0	1.0	3000.0
263	0.494	2.706	0.317	2.749	0.01	0.999	3000.0
264	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
265	0.134	0.735	0.094	0.919	0.003	1.0	15000.0
266	0.15	0.861	0.106	1.007	0.003	1.0	7000.0
267	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
268	0.16	0.97	0.113	1.107	0.004	1.0	4000.0
269	0.381	2.167	0.244	2.262	0.007	0.999	2000.0
270	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
271	0.0	0.0	0.0	0.0	0.0	1.0	20000.0
272	0.122	0.683	0.082	0.736	0.002	1.0	9000.0
273	0.0	0.0	0.0	0.0	0.0	1.0	5000.0
274	0.16	0.844	0.113	1.024	0.003	1.0	4000.0
275	0.08	0.422	0.057	0.566	0.001	1.0	4000.0
276	0.1	0.646	0.071	0.639	0.002	1.0	6000.0
277	0.171	0.944	0.121	1.264	0.004	1.0	4000.0
278	0.1	0.545	0.071	0.615	0.002	1.0	4000.0
279	0.16	0.881	0.113	1.169	0.004	1.0	3000.0
280	0.032	0.169	0.017	0.164	0.0	1.0	31000.0
281	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
282	0.213	1.094	0.13	1.154	0.003	1.0	4000.0
283	0.16	0.825	0.113	1.118	0.003	1.0	4000.0
284	0.133	0.861	0.094	0.915	0.003	1.0	28000.0
285	0.109	0.662	0.072	0.72	0.0	1.0	17000.0
286	0.267	1.528	0.189	1.799	0.006	1.0	6000.0
287	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
288	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
289	0.1	0.55	0.071	0.641	0.002	1.0	4000.0
290	0.24	1.324	0.169	1.621	0.005	1.0	4000.0
291	0.325	1.794	0.212	1.857	0.006	1.0	3000.0
292	0.0	0.0	0.0	0.0	0.0	1.0	30000.0
293	0.133	0.725	0.094	0.908	0.002	1.0	36000.0
294	0.28	1.557	0.175	1.476	0.006	1.0	27000.0
295	0.16	0.917	0.113	1.019	0.004	1.0	4000.0
296	0.0	0.0	0.0	0.0	0.0	1.0	39000.0
297	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
298	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
299	0.178	0.905	0.126	1.104	0.003	1.0	4000.0
300	0.133	0.726	0.094	0.862	0.003	1.0	18000.0
301	0.213	1.253	0.136	1.268	0.004	1.0	5000.0
302	0.827	4.702	0.479	4.646	0.008	0.999	5000.0
303	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
304	0.1	0.583	0.071	0.66	0.002	1.0	2000.0
305	0.171	0.943	0.121	0.935	0.003	1.0	16000.0
306	0.317	1.843	0.211	2.098	0.006	0.999	5000.0
307	0.172	0.981	0.121	1.303	0.004	1.0	56000.0
308	0.297	1.794	0.191	1.693	0.001	1.0	5000.0
309	0.133	0.651	0.094	0.787	0.002	1.0	4000.0
310	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
311	0.16	0.915	0.113	1.027	0.003	1.0	6000.0
312	0.0	0.0	0.0	0.0	0.0	1.0	27000.0
313	0.24	1.3	0.17	1.65	0.006	0.999	7000.0
314	0.543	3.153	0.343	3.047	0.01	0.999	8000.0
315	0.229	1.386	0.162	1.937	0.005	0.999	10000.0
316	0.0	0.0	0.0	0.0	0.0	1.0	11000.0
317	0.377	2.064	0.209	2.035	0.001	1.0	9000.0
318	0.133	0.75	0.094	0.806	0.003	1.0	14000.0
319	0.08	0.435	0.057	0.479	0.001	1.0	18000.0
320	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
321	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
322	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
323	0.24	1.34	0.167	1.575	0.003	1.0	3000.0
324	0.114	0.557	0.081	0.743	0.0	1.0	2000.0
325	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
326	0.24	1.361	0.17	1.526	0.006	1.0	7000.0
327	0.0	0.0	0.0	0.0	0.0	1.0	44000.0
328	0.2	1.021	0.141	1.154	0.004	1.0	3000.0
329	0.26	1.42	0.161	1.62	0.005	1.0	37000.0
330	0.382	2.034	0.252	2.322	0.005	0.999	21000.0
331	0.133	0.763	0.094	0.805	0.003	1.0	6000.0
332	0.28	1.578	0.198	1.759	0.008	0.999	6000.0
333	0.2	1.101	0.122	1.17	0.005	1.0	5000.0
334	0.386	2.151	0.243	2.305	0.005	0.999	18000.0
335	0.0	0.0	0.0	0.0	0.0	1.0	24000.0
336	0.0	0.0	0.0	0.0	0.0	1.0	80000.0
337	0.2	1.032	0.141	1.482	0.005	0.999	3000.0
338	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
339	0.2	1.039	0.141	1.159	0.005	1.0	5000.0
340	0.133	0.651	0.094	0.896	0.003	1.0	14000.0
341	0.147	0.95	0.104	0.814	0.001	1.0	4000.0
342	0.133	0.704	0.094	0.844	0.003	1.0	9000.0
343	0.4	2.323	0.283	2.657	0.01	0.999	3000.0
344	0.0	0.0	0.0	0.0	0.0	1.0	21000.0
345	0.24	1.305	0.17	1.522	0.006	0.999	7000.0
346	0.172	0.99	0.118	1.0	0.0	1.0	7000.0
347	0.0	0.0	0.0	0.0	0.0	1.0	9000.0
348	0.2	1.18	0.141	1.342	0.005	1.0	9000.0
349	0.0	0.0	0.0	0.0	0.0	1.0	8000.0
350	0.557	3.093	0.353	3.173	0.013	0.999	5000.0
351	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
352	0.0	0.0	0.0	0.0	0.0	1.0	45000.0
353	0.2	1.176	0.141	1.157	0.008	1.0	5000.0
354	0.133	0.809	0.094	0.906	0.003	1.0	23000.0
355	0.524	2.68	0.358	3.425	0.01	0.998	2000.0
356	0.0	0.0	0.0	0.0	0.0	1.0	12000.0
357	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
358	0.025	0.14	0.015	0.134	0.0	1.0	39000.0
359	0.171	1.012	0.121	1.245	0.004	1.0	9000.0
360	0.429	2.401	0.281	2.737	0.009	0.999	26000.0
361	0.462	2.589	0.327	3.33	0.011	0.999	2000.0
362	0.133	0.75	0.094	0.878	0.003	1.0	6000.0
363	0.3	1.715	0.212	1.914	0.01	0.999	3000.0
364	0.0	0.0	0.0	0.0	0.0	1.0	8000.0
365	0.0	0.0	0.0	0.0	0.0	1.0	7000.0
366	0.233	1.352	0.165	1.524	0.005	1.0	9000.0
367	0.364	1.919	0.257	2.315	0.004	0.998	5000.0
368	0.333	1.84	0.207	1.953	0.001	1.0	9000.0
369	0.133	0.734	0.094	0.973	0.002	1.0	2000.0
370	0.0	0.0	0.0	0.0	0.0	1.0	23000.0
371	0.0	0.0	0.0	0.0	0.0	1.0	24000.0
372	0.165	0.904	0.115	1.125	0.003	1.0	6000.0
373	0.1	0.607	0.071	0.73	0.002	1.0	6000.0
374	0.0	0.0	0.0	0.0	0.0	1.0	5000.0
375	0.1	0.516	0.071	0.649	0.002	1.0	2000.0
376	0.133	0.787	0.094	0.972	0.003	1.0	34000.0
