NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	7.068	26.292	2.953	24.626	0.076	0.969	3000.0
2	8.962	33.229	3.882	31.992	0.106	0.932	7000.0
3	5.797	21.907	2.256	19.077	0.074	0.978	2000.0
4	7.603	28.412	3.348	28.94	0.11	0.948	5000.0
5	7.06	26.259	3.103	25.761	0.096	0.952	2000.0
6	7.462	27.92	3.258	26.63	0.082	0.959	2000.0
7	6.09	22.849	2.528	21.546	0.068	0.973	3000.0
8	7.3	27.114	2.999	24.736	0.102	0.963	5000.0
9	6.177	23.165	2.678	23.428	0.068	0.966	2000.0
10	6.532	24.338	2.618	23.481	0.078	0.967	4000.0
11	5.799	21.741	2.391	20.802	0.054	0.971	2000.0
12	5.999	22.384	2.685	23.229	0.062	0.962	4000.0
13	7.315	27.631	2.989	25.532	0.09	0.953	3000.0
14	7.849	29.116	3.453	26.382	0.112	0.957	3000.0
15	6.471	24.235	2.788	23.806	0.065	0.962	7000.0
16	8.432	31.282	3.573	29.836	0.116	0.949	3000.0
17	7.688	28.436	3.522	29.342	0.103	0.944	9000.0
18	5.703	21.174	2.457	19.728	0.063	0.975	3000.0
19	7.034	26.316	2.8	23.715	0.118	0.96	4000.0
20	7.574	28.461	3.452	29.247	0.102	0.944	3000.0
21	6.522	24.633	2.804	23.838	0.088	0.968	3000.0
22	6.659	24.862	2.94	24.263	0.082	0.965	2000.0
23	5.998	22.165	2.631	21.97	0.054	0.971	5000.0
24	6.719	25.248	2.873	23.505	0.094	0.966	4000.0
25	6.674	25.065	2.876	25.09	0.076	0.957	8000.0
26	6.664	24.769	2.676	23.11	0.077	0.968	3000.0
27	7.812	29.072	3.464	28.233	0.077	0.955	3000.0
28	6.357	23.851	2.684	22.365	0.076	0.971	3000.0
29	8.177	30.619	3.45	28.323	0.114	0.947	4000.0
30	7.928	29.55	3.405	28.079	0.089	0.952	2000.0
31	6.001	22.499	2.549	22.21	0.072	0.962	3000.0
32	5.633	20.773	2.435	20.507	0.062	0.975	3000.0
33	6.621	24.614	2.701	22.463	0.083	0.97	7000.0
34	7.63	28.47	3.281	28.411	0.08	0.953	3000.0
35	6.882	25.697	3.021	24.93	0.075	0.968	3000.0
36	7.314	27.401	2.986	25.133	0.101	0.959	3000.0
37	6.425	24.075	2.696	22.91	0.077	0.968	3000.0
38	6.818	25.491	2.844	24.311	0.084	0.965	3000.0
39	7.22	26.914	3.03	25.677	0.076	0.958	4000.0
40	7.58	28.421	3.367	28.404	0.077	0.95	3000.0
41	7.606	28.134	3.293	26.634	0.079	0.96	4000.0
42	6.227	23.432	2.651	21.75	0.071	0.971	3000.0
43	8.996	33.629	3.753	30.451	0.127	0.938	3000.0
