Sample Names	MutationType	CN2	CN13
Syntheticpatient1	0:homdel:0-100kb	0.5762686926169002	0.4237313073830998
Syntheticpatient1	0:homdel:100kb-1Mb	0.22054953720421094	0.7794504627957891
Syntheticpatient1	0:homdel:>1Mb	0.22381754516841862	0.7761824548315814
Syntheticpatient1	1:LOH:0-100kb	0.5751570325897142	0.42484296741028593
Syntheticpatient1	1:LOH:100kb-1Mb	0.2300013909136761	0.769998609086324
Syntheticpatient1	1:LOH:1Mb-10Mb	0.010738517081786449	0.9892614829182136
Syntheticpatient1	1:LOH:10Mb-40Mb	0.004256397925907283	0.9957436020740926
Syntheticpatient1	1:LOH:>40Mb	0.0007854008196465747	0.9992145991803534
Syntheticpatient1	2:LOH:0-100kb	0.9835114412920771	0.016488558707922922
Syntheticpatient1	2:LOH:100kb-1Mb	0.47705080185308546	0.5229491981469145
Syntheticpatient1	2:LOH:1Mb-10Mb	0.53619208714574	0.4638079128542601
Syntheticpatient1	2:LOH:10Mb-40Mb	0.8573974049660935	0.14260259503390643
Syntheticpatient1	2:LOH:>40Mb	0.999075681790951	0.0009243182090489467
Syntheticpatient1	3-4:LOH:0-100kb	0.8663676541010398	0.1336323458989602
Syntheticpatient1	3-4:LOH:100kb-1Mb	0.6973407492596513	0.3026592507403488
Syntheticpatient1	3-4:LOH:1Mb-10Mb	0.4992984510406985	0.5007015489593016
Syntheticpatient1	3-4:LOH:10Mb-40Mb	0.6561814480629751	0.343818551937025
Syntheticpatient1	3-4:LOH:>40Mb	0.861720964071641	0.13827903592835886
Syntheticpatient1	5-8:LOH:0-100kb	0.43902946724213726	0.5609705327578627
Syntheticpatient1	5-8:LOH:100kb-1Mb	0.7903206615067773	0.20967933849322273
Syntheticpatient1	5-8:LOH:1Mb-10Mb	0.5010447102085563	0.49895528979144355
Syntheticpatient1	5-8:LOH:10Mb-40Mb	0.828397324080967	0.1716026759190331
Syntheticpatient1	5-8:LOH:>40Mb	0.8941911743852983	0.1058088256147018
Syntheticpatient1	9+:LOH:0-100kb	0.9409703296014201	0.059029670398579905
Syntheticpatient1	9+:LOH:100kb-1Mb	0.20932608910030948	0.7906739108996906
Syntheticpatient1	9+:LOH:1Mb-10Mb	0.40857088549804677	0.5914291145019532
Syntheticpatient1	9+:LOH:10Mb-40Mb	0.9987268168238539	0.0012731831761461257
Syntheticpatient1	9+:LOH:>40Mb	0.8765631802339737	0.12343681976602616
Syntheticpatient1	2:het:0-100kb	0.37702017653814685	0.6229798234618532
Syntheticpatient1	2:het:100kb-1Mb	0.21750563706082138	0.7824943629391786
Syntheticpatient1	2:het:1Mb-10Mb	0.012330577405846185	0.9876694225941538
Syntheticpatient1	2:het:10Mb-40Mb	0.007973504816001942	0.992026495183998
Syntheticpatient1	2:het:>40Mb	3.174562323549694e-05	0.9999682543767645
Syntheticpatient1	3-4:het:0-100kb	0.8638135678519799	0.13618643214802018
Syntheticpatient1	3-4:het:100kb-1Mb	0.5165418874524775	0.4834581125475224
Syntheticpatient1	3-4:het:1Mb-10Mb	0.7920194709293852	0.20798052907061487
Syntheticpatient1	3-4:het:10Mb-40Mb	0.9352882829170468	0.06471171708295312
Syntheticpatient1	3-4:het:>40Mb	0.9823089287995335	0.017691071200466608
Syntheticpatient1	5-8:het:0-100kb	0.704765371793067	0.295234628206933
Syntheticpatient1	5-8:het:100kb-1Mb	0.9461116189942547	0.05388838100574529
Syntheticpatient1	5-8:het:1Mb-10Mb	0.9999780030037279	2.199699627223317e-05
Syntheticpatient1	5-8:het:10Mb-40Mb	0.9942267263841079	0.005773273615892198
Syntheticpatient1	5-8:het:>40Mb	0.9988691116672409	0.001130888332759083
Syntheticpatient1	9+:het:0-100kb	0.601890935493408	0.398109064506592
Syntheticpatient1	9+:het:100kb-1Mb	0.8982881856297615	0.10171181437023846
Syntheticpatient1	9+:het:1Mb-10Mb	0.6552658472083898	0.34473415279161024
Syntheticpatient1	9+:het:10Mb-40Mb	0.9837823682484959	0.01621763175150423
Syntheticpatient1	9+:het:>40Mb	0.9670075305227159	0.0329924694772841
