NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
34	2.296	12.823	1.109	10.127	0.05	0.992	4000.0
35	2.194	12.156	1.174	10.468	0.029	0.994	27000.0
36	1.272	7.026	0.737	6.2	0.03	0.998	11000.0
37	2.334	13.157	1.235	12.357	0.035	0.989	3000.0
38	2.057	11.671	1.079	9.927	0.029	0.995	5000.0
39	1.964	11.613	0.93	9.028	0.041	0.994	3000.0
40	2.606	14.414	1.344	12.598	0.05	0.987	3000.0
41	0.823	4.625	0.468	4.397	0.022	0.998	4000.0
42	2.569	14.484	1.322	11.5	0.034	0.992	4000.0
43	2.312	13.63	1.206	11.351	0.04	0.992	4000.0
44	1.421	7.529	0.756	6.657	0.016	0.997	3000.0
45	1.619	9.277	0.891	8.477	0.021	0.995	5000.0
46	2.523	13.697	1.345	11.674	0.043	0.99	2000.0
47	1.795	10.224	0.937	8.368	0.027	0.997	2000.0
48	0.864	4.88	0.507	4.747	0.025	0.998	23000.0
49	2.782	15.604	1.483	13.551	0.06	0.987	2000.0
50	3.082	17.217	1.52	13.723	0.067	0.989	4000.0
51	1.761	10.188	1.003	9.281	0.044	0.994	2000.0
52	2.882	16.089	1.389	12.907	0.054	0.993	3000.0
53	1.859	10.394	0.991	8.632	0.034	0.996	6000.0
54	1.838	10.362	0.977	8.735	0.039	0.996	3000.0
55	1.671	9.225	0.863	8.124	0.025	0.994	21000.0
56	2.098	11.801	1.06	10.067	0.04	0.993	2000.0
57	1.911	10.706	1.007	9.106	0.048	0.995	6000.0
58	1.953	10.524	1.11	10.175	0.06	0.992	4000.0
59	1.94	10.992	1.192	9.608	0.016	0.992	3000.0
60	2.6	14.494	1.274	12.676	0.054	0.989	6000.0
61	2.665	15.273	1.333	13.021	0.054	0.988	2000.0
62	2.063	12.058	1.008	9.288	0.036	0.994	4000.0
63	2.014	11.217	1.072	9.391	0.028	0.994	4000.0
64	2.415	13.814	1.186	11.556	0.058	0.991	3000.0
65	2.925	16.377	1.449	14.488	0.052	0.985	5000.0
66	1.968	11.073	1.062	9.883	0.023	0.994	2000.0
67	1.778	10.152	0.948	8.529	0.038	0.996	3000.0
68	1.915	10.608	0.957	8.799	0.034	0.996	4000.0
69	2.189	12.404	1.091	10.311	0.029	0.994	2000.0
70	1.176	6.423	0.672	5.595	0.02	0.998	4000.0
71	2.54	14.038	1.232	11.8	0.055	0.991	8000.0
72	1.587	8.84	0.981	8.466	0.035	0.996	4000.0
73	2.086	11.495	1.156	10.908	0.028	0.992	2000.0
74	2.383	13.392	1.327	11.533	0.032	0.99	43000.0
75	1.109	6.193	0.589	5.364	0.013	0.998	6000.0
76	2.126	12.059	1.135	10.548	0.029	0.992	3000.0
77	2.725	15.558	1.437	12.985	0.06	0.99	3000.0
78	2.75	16.31	1.421	13.908	0.061	0.985	3000.0
79	1.253	7.152	0.693	6.138	0.021	0.998	3000.0
80	1.511	8.73	0.825	7.676	0.012	0.997	13000.0
81	1.712	10.081	0.889	8.304	0.042	0.995	2000.0
82	2.324	12.947	1.266	11.508	0.028	0.991	6000.0
83	2.002	11.425	1.111	10.842	0.041	0.987	21000.0
84	1.944	10.712	1.028	9.338	0.026	0.995	3000.0
85	2.133	12.12	1.14	10.461	0.038	0.994	10000.0
86	1.662	9.335	0.903	8.139	0.021	0.996	6000.0
87	2.511	14.097	1.339	11.274	0.037	0.994	7000.0
88	1.963	10.875	1.028	9.968	0.04	0.993	10000.0
89	2.288	12.836	1.272	11.726	0.027	0.991	4000.0
90	1.942	11.054	1.118	10.485	0.058	0.991	6000.0
91	1.648	9.045	0.831	7.634	0.022	0.996	5000.0
92	2.257	12.968	1.289	12.029	0.044	0.988	2000.0
93	0.952	5.408	0.542	4.914	0.015	0.999	6000.0
94	2.302	12.924	1.102	10.045	0.043	0.994	2000.0
95	2.72	15.226	1.486	14.426	0.065	0.988	3000.0
96	1.225	7.238	0.651	6.545	0.033	0.994	5000.0
97	1.455	8.24	0.755	6.987	0.023	0.997	3000.0
98	2.328	12.965	1.273	12.838	0.057	0.988	3000.0
99	1.345	7.415	0.728	7.368	0.036	0.994	3000.0
100	1.901	10.687	1.064	10.607	0.045	0.99	10000.0
101	1.107	6.119	0.707	7.202	0.036	0.993	4000.0
102	1.611	8.89	0.908	7.985	0.021	0.997	6000.0
103	2.134	12.045	1.075	10.08	0.047	0.994	6000.0
104	2.293	13.175	1.132	10.198	0.045	0.993	3000.0
105	2.932	16.776	1.48	12.811	0.049	0.992	4000.0
106	2.392	13.662	1.295	12.014	0.05	0.992	4000.0
107	2.806	15.737	1.55	14.272	0.052	0.987	5000.0
108	2.301	12.927	1.187	10.473	0.05	0.995	5000.0
109	2.144	11.982	1.051	9.468	0.043	0.994	7000.0
110	3.232	17.548	1.709	15.502	0.061	0.989	6000.0
111	2.012	11.543	1.003	9.801	0.053	0.992	5000.0
112	1.506	8.543	0.813	7.686	0.037	0.996	3000.0
113	2.244	12.7	1.157	10.502	0.033	0.995	4000.0
114	1.597	9.225	0.858	7.527	0.023	0.997	3000.0
115	2.051	11.582	1.095	10.516	0.029	0.994	4000.0
116	1.697	9.503	0.921	8.442	0.026	0.996	4000.0
117	0.902	4.792	0.495	4.853	0.021	0.997	4000.0
118	1.666	8.964	0.922	9.261	0.047	0.991	3000.0
119	2.67	14.956	1.272	12.199	0.065	0.989	3000.0
120	1.854	10.812	1.042	9.597	0.034	0.994	4000.0
121	1.546	8.762	0.863	7.604	0.028	0.996	5000.0
122	3.084	17.366	1.544	13.755	0.067	0.986	2000.0
123	2.628	15.062	1.341	12.867	0.048	0.992	3000.0
124	2.5	14.257	1.296	11.866	0.033	0.99	4000.0
125	2.238	12.709	1.074	9.772	0.034	0.994	6000.0
126	2.645	14.88	1.408	13.199	0.036	0.991	8000.0
127	2.136	11.903	1.197	11.687	0.041	0.987	4000.0
128	2.031	11.414	1.112	9.625	0.036	0.996	3000.0
129	2.841	16.18	1.502	13.893	0.054	0.986	6000.0
130	1.939	11.007	1.096	10.254	0.024	0.993	4000.0
131	1.143	6.502	0.64	5.804	0.02	0.998	2000.0
132	2.832	15.692	1.475	12.683	0.057	0.989	4000.0
133	2.899	16.381	1.431	14.084	0.049	0.986	4000.0
134	1.055	6.005	0.648	6.163	0.023	0.997	2000.0
135	2.07	11.686	1.074	10.096	0.042	0.993	3000.0
136	1.916	10.915	1.066	9.752	0.028	0.994	3000.0
137	1.642	9.242	0.797	6.974	0.042	0.997	11000.0
138	1.972	10.962	1.074	9.549	0.049	0.993	4000.0
139	2.388	13.53	1.255	10.967	0.052	0.994	3000.0
140	0.915	4.967	0.581	5.152	0.017	0.998	3000.0
141	1.854	10.487	0.963	9.121	0.039	0.996	6000.0
142	2.109	12.047	1.155	10.374	0.031	0.995	2000.0
143	1.531	8.816	0.818	7.755	0.035	0.996	5000.0
144	1.868	10.728	0.913	8.284	0.039	0.996	7000.0
145	2.229	12.5	1.191	10.825	0.047	0.993	2000.0
146	2.416	13.778	1.222	11.538	0.047	0.99	7000.0
147	2.904	16.221	1.514	13.56	0.059	0.988	3000.0
148	2.847	15.792	1.448	14.25	0.046	0.986	21000.0
149	1.665	9.543	0.85	8.131	0.034	0.996	23000.0
150	2.443	13.805	1.197	10.934	0.047	0.992	3000.0
151	1.257	7.064	0.766	6.828	0.027	0.996	8000.0
152	1.098	6.067	0.599	5.134	0.01	0.998	3000.0
153	1.729	9.807	0.883	8.11	0.044	0.996	2000.0
154	1.94	11.304	1.033	9.689	0.041	0.994	3000.0
155	2.165	12.385	1.066	10.896	0.059	0.989	11000.0
156	1.87	10.393	0.866	7.79	0.033	0.996	5000.0
157	2.043	11.94	1.227	10.358	0.034	0.994	4000.0
158	1.184	6.539	0.638	5.733	0.025	0.998	10000.0
159	1.671	9.456	0.83	7.918	0.034	0.996	5000.0
160	2.63	14.874	1.289	11.644	0.052	0.992	2000.0
161	2.089	11.946	1.029	9.696	0.039	0.995	4000.0
162	2.013	11.519	1.106	10.832	0.042	0.99	2000.0
163	2.387	13.322	1.203	11.06	0.054	0.99	3000.0
164	1.568	9.085	0.842	7.626	0.027	0.996	4000.0
165	1.135	6.217	0.676	6.318	0.022	0.997	3000.0
166	0.91	5.039	0.577	5.436	0.024	0.998	5000.0
167	1.142	6.346	0.696	6.856	0.024	0.994	10000.0
168	1.815	10.151	0.958	9.305	0.043	0.992	3000.0
169	2.836	16.624	1.552	15.907	0.036	0.982	3000.0
170	1.632	9.076	0.891	8.224	0.033	0.996	3000.0
171	1.169	6.482	0.739	6.688	0.029	0.996	2000.0
172	2.437	13.664	1.219	11.135	0.033	0.991	5000.0
173	2.424	13.766	1.227	11.484	0.058	0.992	9000.0
174	1.178	6.753	0.677	6.452	0.024	0.997	5000.0
175	1.369	7.764	0.763	7.072	0.044	0.996	2000.0
176	2.112	11.974	1.07	10.246	0.057	0.993	2000.0
177	1.508	8.505	0.77	6.874	0.032	0.997	6000.0
178	1.928	11.126	1.078	9.434	0.033	0.996	8000.0
179	1.909	10.997	0.985	9.374	0.041	0.992	4000.0
180	1.739	9.516	0.869	8.483	0.036	0.994	2000.0
181	1.246	7.011	0.678	5.891	0.034	0.998	4000.0
182	3.247	18.269	1.746	16.602	0.05	0.986	4000.0
183	2.571	14.319	1.394	12.885	0.052	0.989	3000.0
184	1.84	10.678	1.019	8.78	0.034	0.996	5000.0
185	2.684	14.902	1.375	12.47	0.053	0.992	4000.0
186	1.161	6.593	0.619	6.378	0.013	0.996	10000.0
187	2.278	12.892	1.255	12.934	0.049	0.988	2000.0
188	2.776	15.552	1.366	12.299	0.045	0.991	3000.0
189	1.686	9.649	0.888	8.089	0.023	0.995	5000.0
190	2.009	11.072	1.057	10.148	0.045	0.992	4000.0
191	1.833	10.413	1.062	9.815	0.024	0.993	2000.0
192	2.522	14.069	1.339	12.48	0.036	0.989	7000.0
193	2.467	13.774	1.288	11.652	0.047	0.99	3000.0
194	2.909	16.01	1.437	14.281	0.051	0.984	3000.0
195	2.386	13.238	1.216	11.137	0.052	0.992	6000.0
196	1.573	8.864	0.793	7.142	0.033	0.997	24000.0
197	1.545	9.088	0.917	7.814	0.026	0.997	2000.0
198	1.912	10.814	1.023	9.441	0.028	0.995	3000.0
199	1.881	10.168	1.043	8.787	0.034	0.996	2000.0
200	2.018	11.056	1.001	8.963	0.038	0.994	3000.0
201	1.797	9.786	0.915	8.313	0.044	0.994	2000.0
202	2.255	13.024	1.174	11.559	0.04	0.991	2000.0
203	2.523	14.436	1.275	11.803	0.048	0.992	4000.0
204	2.53	14.157	1.37	12.788	0.031	0.99	4000.0
205	2.034	11.763	1.058	9.423	0.024	0.995	4000.0
206	1.654	9.668	0.884	8.134	0.034	0.996	4000.0
207	2.325	13.025	1.333	12.456	0.048	0.987	4000.0
208	2.214	12.064	1.169	10.159	0.039	0.992	3000.0
209	2.361	13.313	1.316	11.672	0.063	0.991	6000.0
210	1.284	6.963	0.708	6.513	0.037	0.996	5000.0
211	2.139	12.233	1.163	10.915	0.047	0.993	3000.0
212	1.812	10.026	0.967	8.771	0.045	0.995	2000.0
213	1.756	9.606	0.899	8.184	0.045	0.995	5000.0
214	1.713	9.723	0.871	7.906	0.034	0.995	3000.0
215	1.14	6.296	0.614	5.345	0.017	0.998	4000.0
216	2.403	13.694	1.174	10.63	0.061	0.993	3000.0
217	2.848	16.195	1.341	12.762	0.067	0.988	3000.0
218	2.484	14.209	1.217	11.193	0.048	0.994	14000.0
219	1.245	7.046	0.692	5.934	0.016	0.997	4000.0
220	1.81	10.217	0.918	8.417	0.039	0.996	7000.0
221	1.343	7.788	0.674	6.222	0.031	0.998	3000.0
222	1.925	11.037	0.968	8.616	0.042	0.996	6000.0
223	1.121	6.442	0.615	5.401	0.029	0.998	6000.0
224	1.298	7.432	0.753	6.438	0.022	0.998	12000.0
225	2.832	16.42	1.569	15.105	0.028	0.984	4000.0
226	1.716	9.699	0.984	8.086	0.022	0.995	4000.0
227	1.752	10.044	0.95	8.592	0.023	0.996	23000.0
228	1.605	8.947	0.887	7.543	0.022	0.996	3000.0
229	1.814	10.307	0.992	9.135	0.024	0.996	6000.0
230	1.877	10.842	1.027	9.945	0.044	0.992	4000.0
231	2.322	13.579	1.286	12.314	0.05	0.987	2000.0
232	1.246	6.908	0.725	6.174	0.023	0.998	11000.0
233	1.358	7.636	0.734	6.666	0.03	0.997	4000.0
234	1.893	10.441	1.02	9.747	0.033	0.993	4000.0
235	1.612	9.52	0.85	7.792	0.031	0.995	5000.0
236	1.32	7.138	0.838	7.725	0.038	0.994	2000.0
237	0.74	4.167	0.46	4.142	0.01	0.998	4000.0
238	1.958	10.964	1.038	9.938	0.034	0.993	4000.0
239	1.155	6.597	0.634	5.541	0.023	0.998	3000.0
240	1.876	10.445	0.884	7.89	0.036	0.996	4000.0
241	1.688	9.625	0.912	7.769	0.037	0.996	5000.0
242	1.351	7.701	0.681	6.02	0.021	0.998	5000.0
243	2.058	11.706	1.159	10.103	0.057	0.993	2000.0
244	0.708	3.746	0.392	3.69	0.022	0.998	4000.0
245	2.355	13.265	1.165	11.074	0.034	0.991	3000.0
246	2.943	16.445	1.616	14.727	0.045	0.988	2000.0
247	2.954	16.799	1.568	14.938	0.046	0.987	3000.0
248	1.566	8.749	0.779	6.879	0.02	0.997	34000.0
249	2.103	11.873	1.121	10.715	0.049	0.992	11000.0
250	1.235	6.82	0.712	6.586	0.037	0.997	2000.0
251	2.141	12.467	1.101	10.482	0.042	0.991	7000.0
252	2.944	16.507	1.445	13.464	0.058	0.987	4000.0
253	1.294	7.333	0.623	5.891	0.023	0.998	8000.0
254	2.224	12.556	1.15	11.425	0.039	0.991	3000.0
255	0.999	5.574	0.559	4.488	0.02	0.999	3000.0
256	1.077	5.986	0.655	6.32	0.031	0.996	5000.0
257	2.923	16.952	1.6	15.84	0.057	0.983	3000.0
258	1.577	8.777	0.808	7.395	0.025	0.996	25000.0
259	2.522	13.933	1.405	14.441	0.07	0.976	2000.0
260	1.706	9.65	0.937	8.41	0.033	0.996	5000.0
261	3.53	20.397	1.856	16.014	0.064	0.984	4000.0
262	2.347	13.035	1.301	12.233	0.04	0.99	3000.0
263	2.76	15.472	1.514	12.854	0.042	0.99	4000.0
264	1.911	11.105	1.02	9.572	0.026	0.995	5000.0
265	1.368	7.716	0.752	6.726	0.031	0.997	2000.0
266	1.213	6.871	0.702	6.046	0.032	0.998	3000.0
267	1.639	9.007	0.874	7.951	0.033	0.995	4000.0
268	1.212	7.046	0.619	5.322	0.023	0.998	3000.0
269	2.189	12.163	1.072	10.019	0.041	0.992	40000.0
270	2.093	11.84	1.09	10.259	0.029	0.994	23000.0
271	1.457	8.176	0.808	7.737	0.027	0.996	3000.0
272	1.152	6.516	0.643	5.663	0.016	0.998	5000.0
273	2.536	14.237	1.382	11.584	0.039	0.993	3000.0
274	1.275	7.029	0.82	7.403	0.03	0.996	4000.0
275	2.401	13.771	1.289	12.297	0.039	0.993	4000.0
276	2.223	12.172	1.104	9.515	0.034	0.996	4000.0
277	1.954	10.894	0.983	9.142	0.032	0.995	5000.0
278	1.939	11.03	0.998	9.212	0.029	0.995	2000.0
279	2.553	14.509	1.352	12.204	0.044	0.992	3000.0
280	1.951	11.031	0.942	8.811	0.031	0.994	7000.0
281	1.761	10.045	0.958	8.701	0.022	0.996	4000.0
282	2.414	13.725	1.201	10.596	0.04	0.993	22000.0
283	1.474	8.358	0.812	7.527	0.024	0.996	15000.0
284	3.128	18.198	1.651	16.096	0.069	0.973	4000.0
285	3.041	17.946	1.609	15.579	0.054	0.983	3000.0
286	2.014	11.509	1.054	9.942	0.037	0.995	4000.0
287	2.141	11.781	1.08	9.918	0.053	0.991	4000.0
288	1.573	8.974	0.866	8.212	0.033	0.995	15000.0
289	2.155	12.157	1.129	9.546	0.028	0.995	2000.0
290	1.62	9.074	0.842	7.769	0.02	0.996	10000.0
291	1.475	8.203	0.759	6.64	0.029	0.997	10000.0
292	1.362	8.016	0.751	6.546	0.014	0.997	5000.0
293	2.199	12.123	1.083	10.583	0.039	0.992	4000.0
294	1.478	8.245	0.769	6.739	0.014	0.997	3000.0
295	1.744	9.945	0.88	7.964	0.045	0.996	24000.0
296	2.037	11.473	1.063	9.625	0.046	0.994	2000.0
297	1.517	8.359	0.769	6.712	0.019	0.998	3000.0
298	2.189	13.087	1.096	10.312	0.052	0.99	2000.0
299	2.651	15.133	1.354	12.588	0.041	0.991	3000.0
300	1.953	10.867	1.113	9.919	0.041	0.994	20000.0
301	1.698	9.798	0.958	9.532	0.049	0.993	5000.0
302	2.863	15.903	1.471	14.322	0.082	0.987	4000.0
303	2.196	12.529	1.152	11.356	0.027	0.992	4000.0
304	1.954	11.068	0.952	9.144	0.044	0.993	7000.0
305	1.751	10.034	0.899	7.514	0.031	0.996	6000.0
306	1.596	9.038	0.863	7.989	0.028	0.997	2000.0
307	2.475	14.297	1.236	11.842	0.042	0.992	6000.0
308	1.748	9.819	0.905	8.036	0.041	0.996	8000.0
309	1.192	6.592	0.674	6.357	0.014	0.997	2000.0
310	2.103	12.325	1.138	10.892	0.04	0.993	5000.0
311	2.022	11.232	1.017	9.123	0.045	0.996	4000.0
312	1.606	8.795	0.869	8.04	0.018	0.997	5000.0
313	2.761	15.305	1.42	13.129	0.052	0.991	5000.0
314	1.959	10.995	1.01	8.969	0.044	0.996	3000.0
315	3.236	17.974	1.619	16.554	0.053	0.984	3000.0
316	2.041	11.59	1.082	10.388	0.027	0.993	3000.0
317	1.787	10.149	0.995	9.127	0.039	0.995	43000.0
318	1.184	6.409	0.68	6.008	0.02	0.997	2000.0
319	1.676	9.551	0.975	8.973	0.041	0.994	7000.0
320	2.324	12.984	1.343	12.511	0.049	0.989	2000.0
321	1.768	10.069	0.988	8.884	0.021	0.996	4000.0
322	1.72	9.616	0.982	8.599	0.038	0.995	4000.0
323	2.061	10.992	1.057	9.347	0.046	0.994	8000.0
324	3.321	18.964	1.773	17.205	0.064	0.98	6000.0
325	1.869	10.248	0.952	8.891	0.034	0.994	6000.0
326	1.241	7.074	0.647	5.755	0.022	0.998	7000.0
327	1.423	8.222	0.757	6.981	0.023	0.997	6000.0
328	2.351	12.977	1.132	10.348	0.051	0.991	2000.0
329	2.474	14.244	1.27	12.037	0.036	0.989	10000.0
330	2.477	13.995	1.275	11.747	0.043	0.991	2000.0
331	2.015	11.45	1.028	9.36	0.03	0.995	4000.0
332	2.18	12.099	1.049	9.018	0.052	0.994	10000.0
333	1.314	7.529	0.716	5.884	0.017	0.997	2000.0
334	1.753	9.807	0.914	8.469	0.031	0.995	9000.0
335	1.508	8.47	0.821	7.729	0.029	0.996	12000.0
336	1.708	9.702	0.911	8.398	0.036	0.995	5000.0
337	2.561	14.712	1.256	12.584	0.057	0.989	3000.0
338	2.308	13.192	1.208	11.156	0.028	0.993	3000.0
339	1.955	11.441	1.069	9.912	0.033	0.994	3000.0
340	1.792	10.032	1.059	10.653	0.054	0.99	3000.0
341	2.106	11.622	1.197	10.673	0.035	0.993	3000.0
342	2.194	12.676	1.138	10.551	0.04	0.991	2000.0
343	2.131	11.968	1.111	9.921	0.046	0.995	2000.0
344	1.545	8.771	0.819	7.729	0.023	0.996	3000.0
345	2.871	15.52	1.366	12.576	0.051	0.988	4000.0
346	2.166	12.079	1.217	10.651	0.029	0.994	5000.0
347	1.052	5.787	0.538	4.593	0.015	0.999	20000.0
348	1.356	7.58	0.707	6.408	0.021	0.997	2000.0
349	1.8	10.427	0.989	8.671	0.028	0.994	2000.0
350	1.579	9.074	0.801	7.388	0.044	0.995	3000.0
351	2.385	14.286	1.231	12.038	0.032	0.989	3000.0
352	1.901	10.723	0.93	8.379	0.037	0.995	2000.0
353	0.931	5.027	0.501	4.196	0.019	0.999	3000.0
354	1.949	10.856	0.989	8.964	0.031	0.995	6000.0
355	2.567	14.185	1.279	11.648	0.043	0.992	4000.0
356	1.946	11.223	0.963	9.532	0.034	0.992	3000.0
357	2.375	13.648	1.297	11.6	0.045	0.993	3000.0
358	2.027	11.618	1.113	10.763	0.051	0.991	2000.0
359	3.329	18.57	1.655	16.059	0.047	0.985	3000.0
360	2.067	11.713	1.017	9.524	0.036	0.996	3000.0
361	2.302	13.064	1.192	11.994	0.039	0.99	4000.0
362	1.992	11.498	1.061	9.865	0.028	0.993	3000.0
363	1.98	11.269	1.021	9.575	0.033	0.995	5000.0
364	1.381	7.608	0.756	6.436	0.032	0.997	6000.0
365	1.939	11.043	1.021	9.322	0.04	0.994	5000.0
366	1.869	10.875	0.959	8.179	0.043	0.996	4000.0
367	1.502	8.395	0.866	7.639	0.032	0.996	7000.0
368	2.838	15.889	1.393	12.942	0.041	0.99	3000.0
369	2.011	10.998	1.054	8.904	0.034	0.996	2000.0
370	2.304	12.915	1.27	12.286	0.068	0.99	6000.0
371	1.805	9.925	0.997	7.702	0.034	0.996	3000.0
372	1.511	8.295	0.736	6.731	0.035	0.997	6000.0
373	2.218	12.216	1.081	10.585	0.032	0.993	2000.0
374	1.864	10.404	0.975	8.485	0.025	0.996	3000.0
375	1.999	11.327	1.026	9.506	0.041	0.994	7000.0
376	1.244	6.852	0.699	6.552	0.03	0.997	3000.0
377	1.878	10.665	0.921	7.99	0.038	0.997	3000.0
378	2.113	12.107	1.181	10.696	0.023	0.994	3000.0
379	1.967	11.158	0.99	9.077	0.036	0.996	6000.0
380	2.604	14.693	1.331	12.289	0.075	0.991	3000.0
381	2.279	12.912	1.106	10.449	0.04	0.995	3000.0
382	1.497	8.49	0.816	7.316	0.022	0.997	5000.0
383	1.548	8.417	0.738	7.069	0.024	0.996	2000.0
384	2.606	15.2	1.341	12.621	0.056	0.989	3000.0
385	1.059	5.829	0.568	5.14	0.016	0.998	4000.0
386	2.3	12.653	1.148	10.581	0.044	0.993	3000.0
387	2.418	13.42	1.19	11.147	0.037	0.993	9000.0
388	2.402	14.0	1.239	11.634	0.05	0.992	5000.0
389	1.751	9.916	1.016	9.6	0.039	0.994	3000.0
390	2.655	14.751	1.374	12.299	0.04	0.993	3000.0
391	1.663	9.421	0.891	8.003	0.034	0.996	11000.0
392	2.288	12.759	1.224	11.667	0.05	0.99	8000.0
393	1.134	6.274	0.578	5.148	0.028	0.998	4000.0
394	2.048	11.202	1.156	10.719	0.024	0.992	2000.0
395	2.135	11.962	1.118	10.059	0.031	0.995	6000.0
396	2.005	11.147	0.952	8.464	0.051	0.994	3000.0
397	2.605	14.638	1.452	13.337	0.058	0.99	3000.0
398	1.802	10.151	0.951	8.501	0.025	0.996	4000.0
399	1.201	6.655	0.653	6.105	0.015	0.997	3000.0
400	1.889	10.692	0.973	9.14	0.034	0.995	6000.0
401	1.678	9.367	0.795	7.297	0.024	0.997	5000.0
402	0.619	3.503	0.347	3.118	0.011	0.999	4000.0
403	2.698	14.97	1.482	13.068	0.04	0.991	14000.0
404	1.879	10.522	0.954	8.46	0.034	0.996	6000.0
405	1.959	11.069	0.967	9.288	0.025	0.994	6000.0
406	1.292	7.435	0.702	5.995	0.023	0.998	2000.0
407	1.984	11.564	1.054	9.353	0.032	0.994	2000.0
408	2.866	16.196	1.459	12.761	0.07	0.991	2000.0
409	1.677	9.295	0.911	7.559	0.016	0.997	5000.0
410	1.075	6.139	0.611	5.502	0.013	0.998	3000.0
411	2.437	13.745	1.254	12.555	0.044	0.989	8000.0
412	2.053	12.002	1.066	10.076	0.03	0.994	6000.0
413	1.453	8.13	0.746	6.77	0.022	0.997	6000.0
414	2.081	12.167	1.091	9.419	0.041	0.994	86000.0
415	1.824	10.294	1.017	9.135	0.039	0.995	4000.0
416	2.28	12.496	1.139	10.265	0.037	0.993	9000.0
417	1.642	9.027	0.992	9.813	0.037	0.99	2000.0
418	2.002	11.479	1.115	10.45	0.043	0.994	3000.0
419	2.357	13.094	1.305	12.094	0.031	0.991	4000.0
420	2.739	15.639	1.367	12.953	0.046	0.989	3000.0
421	1.619	9.389	0.927	8.127	0.026	0.996	5000.0
422	1.461	8.336	0.792	6.715	0.022	0.997	2000.0
423	1.815	9.904	0.943	7.786	0.032	0.996	34000.0
424	1.295	7.084	0.738	6.652	0.022	0.997	4000.0
425	2.239	12.608	1.235	11.23	0.054	0.992	5000.0
426	1.743	10.166	0.971	8.829	0.018	0.996	20000.0
427	1.368	7.685	0.698	6.562	0.023	0.997	8000.0
428	1.024	5.922	0.591	5.387	0.018	0.998	4000.0
429	1.64	9.151	0.899	8.143	0.027	0.996	6000.0
430	1.986	11.383	1.022	9.633	0.041	0.993	7000.0
431	1.939	10.993	0.932	8.815	0.034	0.996	4000.0
432	1.78	9.935	0.889	7.928	0.035	0.997	9000.0
433	2.815	15.704	1.402	12.769	0.048	0.99	5000.0
434	1.35	7.696	0.763	7.089	0.027	0.996	2000.0
435	1.0	5.541	0.636	5.83	0.028	0.997	4000.0
436	1.988	10.625	1.076	9.788	0.029	0.993	3000.0
437	2.325	13.155	1.201	11.514	0.053	0.991	4000.0
438	2.912	16.282	1.373	13.292	0.049	0.99	8000.0
439	1.415	8.045	0.702	6.286	0.023	0.997	14000.0
440	2.555	14.731	1.465	13.568	0.036	0.986	4000.0
441	1.832	10.77	0.9	8.154	0.04	0.995	3000.0
442	1.811	9.867	0.945	8.785	0.032	0.994	5000.0
443	1.946	10.814	1.012	8.945	0.024	0.995	10000.0
444	2.281	12.877	1.115	10.16	0.043	0.995	2000.0
445	1.957	10.992	1.025	8.625	0.038	0.996	29000.0
446	1.502	8.332	0.884	7.961	0.038	0.993	2000.0
447	1.959	10.705	1.095	9.578	0.038	0.995	7000.0
448	2.323	13.041	1.236	10.994	0.031	0.993	2000.0
