NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	13.207	49.434	5.264	44.744	0.249	0.866	3000.0
2	11.967	44.812	4.938	41.822	0.204	0.895	3000.0
3	14.952	56.107	6.002	50.628	0.284	0.844	2000.0
4	15.035	56.025	6.105	48.382	0.286	0.86	4000.0
5	13.037	49.016	5.463	45.477	0.259	0.86	2000.0
6	15.946	59.417	6.067	52.342	0.302	0.828	2000.0
7	13.868	51.58	5.754	47.088	0.275	0.861	3000.0
8	14.554	54.745	5.387	46.496	0.293	0.862	3000.0
9	13.595	50.894	5.439	45.47	0.246	0.867	3000.0
10	15.7	58.852	6.159	51.818	0.321	0.833	2000.0
11	15.014	56.156	5.924	50.586	0.309	0.845	3000.0
12	14.211	52.861	5.651	46.781	0.265	0.862	4000.0
13	13.978	52.422	5.983	48.029	0.276	0.857	2000.0
14	14.282	53.234	5.623	47.794	0.259	0.857	2000.0
15	13.478	49.984	5.321	44.865	0.231	0.872	3000.0
16	12.88	48.296	5.454	43.761	0.232	0.888	2000.0
17	12.966	48.26	5.22	43.042	0.239	0.884	2000.0
18	13.256	49.438	5.127	43.033	0.252	0.899	2000.0
19	15.659	58.403	6.367	50.794	0.285	0.843	2000.0
20	14.678	54.682	5.806	47.804	0.267	0.858	2000.0
21	14.086	52.386	5.537	47.08	0.255	0.868	2000.0
22	13.543	50.641	5.533	47.059	0.271	0.859	3000.0
23	13.805	51.72	5.464	46.126	0.264	0.872	2000.0
24	14.855	55.414	5.963	49.472	0.267	0.857	2000.0
25	14.448	53.839	5.535	46.643	0.268	0.865	2000.0
26	13.27	49.593	5.248	43.771	0.243	0.89	3000.0
27	14.432	54.225	5.577	47.362	0.274	0.862	2000.0
28	13.984	52.463	5.639	47.263	0.269	0.854	3000.0
29	14.615	54.956	6.237	51.129	0.289	0.843	2000.0
30	14.132	52.66	5.715	48.725	0.267	0.846	2000.0
31	12.867	48.346	4.919	42.016	0.253	0.887	2000.0
32	14.707	54.71	5.631	49.383	0.251	0.852	2000.0
33	14.908	55.798	6.31	49.908	0.274	0.85	2000.0
34	14.078	52.074	5.642	46.364	0.253	0.857	3000.0
35	14.003	52.369	5.477	47.875	0.257	0.856	2000.0
36	15.868	59.206	6.459	52.626	0.313	0.835	2000.0
37	14.423	53.715	6.46	51.52	0.267	0.838	3000.0
38	15.032	56.03	5.825	50.771	0.286	0.84	2000.0
39	15.21	56.925	5.968	49.157	0.292	0.838	2000.0
40	13.3	49.842	5.309	44.674	0.254	0.879	2000.0
41	13.032	48.72	5.02	42.38	0.247	0.886	3000.0
42	15.242	56.913	5.994	51.089	0.292	0.845	2000.0
43	15.677	58.672	6.448	51.902	0.284	0.843	3000.0
44	12.766	47.86	4.86	41.317	0.23	0.899	3000.0
45	12.936	48.32	5.061	44.058	0.245	0.882	3000.0
46	13.973	52.322	5.75	46.54	0.274	0.86	2000.0
47	14.624	54.532	5.758	49.655	0.259	0.847	2000.0
48	13.025	48.617	5.485	45.49	0.246	0.865	4000.0
49	11.966	44.472	4.872	41.417	0.191	0.893	3000.0
50	12.91	48.378	5.297	44.854	0.238	0.878	3000.0
51	16.327	61.197	6.598	50.596	0.353	0.832	2000.0
52	12.187	45.482	4.997	43.199	0.231	0.883	2000.0
53	14.012	52.303	5.541	44.164	0.257	0.877	3000.0
54	15.748	58.637	6.618	52.938	0.315	0.828	2000.0
55	14.065	52.6	5.696	46.755	0.253	0.867	4000.0
56	13.743	51.031	5.484	46.297	0.25	0.865	2000.0
57	13.824	51.564	5.541	47.781	0.25	0.862	2000.0
58	13.644	50.807	5.304	46.209	0.248	0.874	2000.0
59	14.908	55.457	6.414	52.01	0.292	0.837	2000.0
60	14.748	55.194	5.839	48.799	0.286	0.859	2000.0
61	11.723	43.74	4.55	39.1	0.217	0.904	3000.0
62	14.4	53.745	6.118	50.643	0.28	0.838	3000.0
63	13.745	51.475	5.539	45.533	0.255	0.871	2000.0
64	13.147	49.204	5.28	45.526	0.231	0.868	2000.0
65	13.682	51.207	5.399	47.347	0.251	0.861	2000.0
66	13.505	50.082	5.81	46.883	0.261	0.859	4000.0
67	16.025	59.784	6.89	54.897	0.328	0.814	3000.0
68	14.304	53.836	5.665	46.409	0.301	0.867	3000.0
69	11.531	43.139	4.233	38.202	0.196	0.911	2000.0
70	14.007	52.27	5.559	45.098	0.264	0.882	2000.0
71	13.486	50.74	5.361	45.703	0.244	0.862	3000.0
72	13.872	51.905	5.915	48.134	0.273	0.859	4000.0
73	17.372	64.797	6.705	56.302	0.377	0.799	2000.0
74	15.615	58.664	6.08	49.466	0.306	0.837	2000.0
75	13.472	50.422	5.397	45.888	0.257	0.865	3000.0
76	12.982	48.729	5.175	44.876	0.266	0.864	2000.0
77	13.512	50.543	5.546	44.868	0.252	0.875	2000.0
78	15.147	56.683	6.013	46.997	0.321	0.869	2000.0
79	11.649	43.757	4.664	39.549	0.218	0.898	2000.0
80	13.81	51.718	5.377	45.266	0.275	0.867	3000.0
81	13.673	51.328	5.296	45.025	0.276	0.871	2000.0
82	14.046	52.606	5.454	46.562	0.248	0.879	2000.0
83	14.857	55.667	5.898	49.218	0.275	0.855	3000.0
84	14.44	54.004	5.571	47.744	0.264	0.856	2000.0
85	14.23	53.071	5.556	47.186	0.257	0.86	2000.0
86	13.264	49.842	5.375	46.036	0.241	0.867	2000.0
87	14.675	54.745	6.122	47.699	0.296	0.849	4000.0
88	13.158	49.015	5.22	44.684	0.245	0.884	2000.0
89	11.854	44.224	4.905	42.489	0.202	0.896	2000.0
90	14.939	55.668	6.262	48.357	0.289	0.852	2000.0
91	13.256	49.428	5.419	44.865	0.251	0.874	3000.0
92	11.261	42.064	4.532	40.758	0.201	0.896	5000.0
