NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	0.001	0.004	0.001	0.006	0.0	1.0	21000.0
2	0.27	1.459	0.162	1.556	0.004	1.0	11000.0
3	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
4	0.671	3.786	0.407	4.099	0.015	0.998	8000.0
5	0.1	0.488	0.071	0.649	0.002	1.0	4000.0
6	0.16	0.87	0.113	0.928	0.003	1.0	5000.0
7	0.721	4.265	0.396	4.457	0.015	0.997	5000.0
8	0.297	1.666	0.178	1.505	0.003	1.0	6000.0
9	0.134	0.763	0.094	0.757	0.003	1.0	7000.0
10	0.343	1.77	0.214	2.092	0.008	0.999	7000.0
11	0.272	1.534	0.167	1.147	0.003	1.0	5000.0
12	0.356	1.878	0.202	1.779	0.003	1.0	7000.0
13	0.0	0.0	0.0	0.0	0.0	1.0	5000.0
14	0.26	1.412	0.177	1.654	0.005	1.0	2000.0
15	0.096	0.542	0.05	0.494	0.0	1.0	2000.0
16	0.712	4.153	0.394	3.573	0.01	0.999	4000.0
17	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
18	0.427	2.238	0.302	2.744	0.01	0.999	4000.0
19	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
20	0.467	2.669	0.33	2.944	0.016	0.999	16000.0
21	0.502	2.649	0.321	3.076	0.01	0.998	4000.0
22	0.057	0.279	0.04	0.338	0.0	1.0	3000.0
23	0.2	1.089	0.122	0.992	0.005	1.0	4000.0
24	0.187	1.118	0.128	1.234	0.004	1.0	4000.0
25	0.08	0.436	0.057	0.552	0.001	1.0	4000.0
26	0.618	3.432	0.368	3.622	0.01	0.998	71000.0
27	0.37	2.034	0.205	1.952	0.004	1.0	6000.0
28	0.2	1.055	0.141	1.288	0.001	1.0	51000.0
29	0.397	2.107	0.229	2.008	0.003	1.0	20000.0
30	0.636	3.65	0.38	3.956	0.011	0.998	5000.0
31	0.141	0.908	0.092	0.96	0.003	1.0	5000.0
32	0.554	2.989	0.392	3.651	0.015	0.997	2000.0
33	0.422	2.432	0.292	2.828	0.004	0.999	3000.0
34	0.479	2.694	0.317	2.887	0.008	0.999	10000.0
35	1.018	5.527	0.612	5.537	0.007	0.998	5000.0
36	0.198	1.147	0.112	1.039	0.002	1.0	4000.0
37	0.333	1.83	0.212	1.726	0.007	1.0	14000.0
38	0.56	2.923	0.396	3.847	0.014	0.997	2000.0
39	0.458	2.787	0.314	3.353	0.009	0.999	3000.0
40	0.2	1.127	0.141	1.35	0.004	1.0	38000.0
41	0.812	4.365	0.449	4.374	0.016	0.998	8000.0
42	0.257	1.344	0.141	1.29	0.001	1.0	9000.0
43	0.178	0.977	0.126	1.06	0.003	1.0	4000.0
44	0.987	5.661	0.604	5.974	0.022	0.997	6000.0
45	0.534	2.994	0.338	2.855	0.002	0.999	56000.0
