Sample Names	MutationType	CN2	CN13	CN23
Syntheticpatient10	0:homdel:0-100kb	0.01336198622825417	0.01488650032757692	0.9717515134441689
Syntheticpatient10	0:homdel:100kb-1Mb	0.11639826541848142	0.6232825115429524	0.2603192230385662
Syntheticpatient10	0:homdel:>1Mb	0.1455043370473387	0.7645426128508099	0.08995305010185142
Syntheticpatient10	1:LOH:0-100kb	0.030441989148355608	0.03406991817107026	0.9354880926805741
Syntheticpatient10	1:LOH:100kb-1Mb	0.07053315302581795	0.3577740532719964	0.5716927937021855
Syntheticpatient10	1:LOH:1Mb-10Mb	0.00612463084510522	0.8548753006118153	0.13900006854307942
Syntheticpatient10	1:LOH:10Mb-40Mb	0.002602220869796589	0.9223707489748247	0.07502703015537869
Syntheticpatient10	1:LOH:>40Mb	0.0005152609054115606	0.9932319408150916	0.006252798279496876
Syntheticpatient10	2:LOH:0-100kb	0.9752175635744333	0.02477198778397068	1.0448641596050902e-05
Syntheticpatient10	2:LOH:100kb-1Mb	0.37419987764285473	0.6215192392567498	0.00428088310039543
Syntheticpatient10	2:LOH:1Mb-10Mb	0.4262253376446092	0.5586156274219808	0.01515903493341007
Syntheticpatient10	2:LOH:10Mb-40Mb	0.7587510330295956	0.19120560711523868	0.050043359855165816
Syntheticpatient10	2:LOH:>40Mb	0.9986001844067657	0.001399815593234273	0.0
Syntheticpatient10	3-4:LOH:0-100kb	0.7081875426426368	0.16550598773420983	0.12630646962315334
Syntheticpatient10	3-4:LOH:100kb-1Mb	0.5895777076067752	0.38770912912988503	0.022713163263339855
Syntheticpatient10	3-4:LOH:1Mb-10Mb	0.3940732638549854	0.5987585824226785	0.00716815372233595
Syntheticpatient10	3-4:LOH:10Mb-40Mb	0.5432316184296172	0.4312672341464928	0.02550114742388988
Syntheticpatient10	3-4:LOH:>40Mb	0.7934725926470655	0.19292018920958043	0.013607218143354152
Syntheticpatient10	5-8:LOH:0-100kb	0.3405945511991618	0.6593866322874032	1.8816513434912188e-05
Syntheticpatient10	5-8:LOH:100kb-1Mb	0.7131162740383786	0.28666106758152665	0.00022265838009487892
Syntheticpatient10	5-8:LOH:1Mb-10Mb	0.39823150590833745	0.6008648934557403	0.0009036006359222357
Syntheticpatient10	5-8:LOH:10Mb-40Mb	0.7610941964598306	0.23888002909321382	2.57744469555438e-05
Syntheticpatient10	5-8:LOH:>40Mb	0.8471018019788946	0.15187391386699398	0.001024284154111443
Syntheticpatient10	9+:LOH:0-100kb	0.9130510078391388	0.08678517295797412	0.0001638192028869624
Syntheticpatient10	9+:LOH:100kb-1Mb	0.14802124526874222	0.8471380082792999	0.0048407464519579155
Syntheticpatient10	9+:LOH:1Mb-10Mb	0.31314794230921866	0.6868168016629765	3.525602780491816e-05
Syntheticpatient10	9+:LOH:10Mb-40Mb	0.9978073133996848	0.0019272893749168658	0.00026539722539838806
Syntheticpatient10	9+:LOH:>40Mb	0.8240609045242656	0.17582348129208356	0.00011561418365081844
Syntheticpatient10	2:het:0-100kb	0.20929230445500652	0.5239848293118415	0.2667228662331521
Syntheticpatient10	2:het:100kb-1Mb	0.0618359979285195	0.33706071602107834	0.6011032860504021
Syntheticpatient10	2:het:1Mb-10Mb	0.0036609401824241276	0.4443005921213842	0.5520384676961918
Syntheticpatient10	2:het:10Mb-40Mb	0.001581013482513037	0.2980338881212725	0.7003850983962144
Syntheticpatient10	2:het:>40Mb	1.7999606230836532e-05	0.8590558981845483	0.1409261022092208
Syntheticpatient10	3-4:het:0-100kb	0.6169556190226504	0.1473749970836256	0.235669383893724
Syntheticpatient10	3-4:het:100kb-1Mb	0.40204745262610575	0.5701467936381791	0.027805753735715085
Syntheticpatient10	3-4:het:1Mb-10Mb	0.6799885206568091	0.2705480860215417	0.04946339332164916
Syntheticpatient10	3-4:het:10Mb-40Mb	0.9020143095585123	0.09455988203829235	0.003425808403195379
Syntheticpatient10	3-4:het:>40Mb	0.9734370869492143	0.026562563866806364	3.4918397925246785e-07
Syntheticpatient10	5-8:het:0-100kb	0.6066416839466495	0.3850446119719929	0.008313704081357483
Syntheticpatient10	5-8:het:100kb-1Mb	0.8779667001468209	0.07576818232555856	0.04626511752762063
Syntheticpatient10	5-8:het:1Mb-10Mb	0.9276331764483727	3.091756422132472e-05	0.07233590598740593
Syntheticpatient10	5-8:het:10Mb-40Mb	0.9474308665940835	0.008335665936265434	0.04423346746965109
Syntheticpatient10	5-8:het:>40Mb	0.9982848233003535	0.0017124648784313276	2.711821215111193e-06
Syntheticpatient10	9+:het:0-100kb	0.4971047170374203	0.49818220653202305	0.004713076430556579
Syntheticpatient10	9+:het:100kb-1Mb	0.8535415177360458	0.1464321465995244	2.633566442979336e-05
Syntheticpatient10	9+:het:1Mb-10Mb	0.5564387141095865	0.44354754617220044	1.3739718213100577e-05
Syntheticpatient10	9+:het:10Mb-40Mb	0.9755848691622995	0.024367418410044698	4.771242765603157e-05
Syntheticpatient10	9+:het:>40Mb	0.9508066414857418	0.04915109963637242	4.22588778859292e-05
