NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	0.178	0.868	0.113	1.005	0.003	1.0	2000.0
2	0.647	3.685	0.372	3.312	0.016	0.999	2000.0
3	0.919	5.095	0.65	5.592	0.018	0.998	2000.0
4	0.733	4.042	0.445	4.269	0.015	0.998	8000.0
5	0.133	0.764	0.094	0.896	0.003	1.0	4000.0
6	0.626	3.499	0.358	3.11	0.008	0.999	11000.0
7	1.46	8.502	0.725	6.722	0.028	0.996	3000.0
8	0.384	2.06	0.257	2.475	0.008	0.999	3000.0
9	0.612	3.402	0.363	3.118	0.013	0.999	2000.0
10	0.567	3.412	0.401	3.782	0.014	0.999	4000.0
11	0.641	3.433	0.453	3.85	0.008	0.997	3000.0
12	0.542	2.928	0.306	2.719	0.006	1.0	9000.0
13	0.941	5.265	0.608	5.047	0.004	0.997	11000.0
14	0.953	5.584	0.575	5.075	0.01	0.999	6000.0
15	0.512	2.811	0.302	2.45	0.004	0.999	3000.0
16	0.593	3.34	0.377	3.513	0.016	0.999	2000.0
17	0.16	0.924	0.113	1.027	0.004	1.0	4000.0
18	1.022	5.689	0.572	5.824	0.019	0.997	4000.0
19	0.0	0.001	0.0	0.0	0.0	1.0	4000.0
20	0.467	2.837	0.301	2.71	0.017	0.999	4000.0
21	0.502	2.649	0.321	3.077	0.01	0.998	5000.0
22	0.393	2.152	0.275	2.488	0.006	0.999	5000.0
23	0.919	5.301	0.474	4.077	0.011	0.998	18000.0
24	1.452	8.013	0.758	7.269	0.012	0.997	3000.0
25	1.628	9.13	0.934	8.308	0.011	0.995	6000.0
26	0.96	5.198	0.568	5.422	0.015	0.997	30000.0
27	1.442	8.198	0.756	7.136	0.02	0.996	3000.0
28	0.333	1.98	0.236	2.302	0.008	0.999	3000.0
29	0.635	3.582	0.327	2.661	0.009	0.999	3000.0
30	0.604	3.37	0.345	3.226	0.007	0.999	3000.0
31	0.723	4.228	0.425	3.743	0.009	0.998	20000.0
32	0.399	2.235	0.249	2.334	0.007	0.999	4000.0
33	0.441	2.488	0.291	2.697	0.013	0.999	2000.0
34	0.637	3.658	0.363	3.254	0.008	0.999	2000.0
35	1.166	6.426	0.637	5.885	0.013	0.998	11000.0
36	0.815	4.56	0.401	3.767	0.008	0.999	5000.0
37	0.933	5.342	0.508	4.493	0.017	0.998	4000.0
38	0.612	3.435	0.368	3.19	0.003	0.999	20000.0
39	1.018	6.002	0.583	5.914	0.02	0.997	12000.0
40	0.651	3.833	0.405	3.815	0.01	0.999	3000.0
41	0.64	3.519	0.397	3.592	0.017	0.999	5000.0
42	0.515	2.81	0.261	2.36	0.002	1.0	4000.0
43	0.651	3.49	0.4	3.391	0.018	0.999	8000.0
44	1.209	6.926	0.663	6.291	0.007	0.997	3000.0
45	0.875	5.0	0.54	5.008	0.013	0.998	3000.0
46	1.261	7.405	0.663	6.329	0.015	0.997	12000.0
47	0.771	4.376	0.392	3.78	0.01	0.999	5000.0
48	0.114	0.622	0.07	0.654	0.002	1.0	2000.0
49	0.2	1.117	0.141	1.534	0.004	1.0	6000.0
50	0.628	3.523	0.377	3.329	0.019	0.999	3000.0
51	0.543	3.168	0.367	3.456	0.004	0.999	3000.0
52	0.545	2.876	0.302	2.64	0.004	0.999	7000.0
53	1.304	7.2	0.731	6.362	0.018	0.997	40000.0
54	0.16	0.87	0.113	1.029	0.003	1.0	3000.0
55	0.55	3.123	0.287	2.627	0.005	1.0	5000.0
56	0.767	3.874	0.484	4.043	0.017	0.997	5000.0
57	0.561	3.023	0.345	2.975	0.012	0.999	3000.0
58	0.601	3.251	0.33	2.989	0.008	0.999	9000.0
59	0.534	3.018	0.309	3.3	0.012	0.998	9000.0
60	0.969	5.446	0.582	5.181	0.009	0.998	5000.0
61	0.993	5.703	0.663	6.833	0.019	0.995	29000.0
62	0.891	4.786	0.46	4.473	0.011	0.998	4000.0
63	0.633	3.431	0.343	3.104	0.005	0.999	6000.0
64	0.58	3.231	0.41	3.543	0.013	0.998	2000.0
65	0.0	0.001	0.0	0.0	0.0	1.0	3000.0
66	0.724	4.221	0.457	4.431	0.016	0.998	34000.0
67	0.114	0.558	0.07	0.604	0.0	1.0	6000.0
68	0.603	3.102	0.336	2.702	0.007	0.999	8000.0
69	0.415	2.234	0.273	2.761	0.009	0.999	3000.0
70	0.0	0.0	0.0	0.0	0.0	1.0	2000.0
71	0.343	1.859	0.21	1.885	0.008	0.999	4000.0
72	0.494	2.76	0.349	3.04	0.011	0.999	24000.0
73	0.774	4.345	0.449	4.105	0.011	0.999	5000.0
74	1.235	7.005	0.659	6.28	0.017	0.997	11000.0
75	1.071	6.036	0.604	5.45	0.019	0.997	4000.0
76	0.367	1.922	0.25	2.107	0.015	0.999	2000.0
77	0.132	0.722	0.093	0.828	0.002	1.0	4000.0
78	0.649	3.633	0.374	3.392	0.002	0.999	2000.0
79	0.841	4.544	0.549	4.921	0.019	0.998	10000.0
80	0.35	1.948	0.225	2.018	0.01	0.999	2000.0
81	1.312	7.461	0.682	6.682	0.016	0.997	2000.0
82	0.267	1.414	0.188	1.671	0.006	1.0	3000.0
83	0.293	1.551	0.207	1.8	0.006	1.0	2000.0
84	1.384	7.951	0.704	6.854	0.02	0.996	6000.0
85	0.4	2.156	0.283	2.706	0.009	0.999	24000.0
86	0.79	4.514	0.457	3.841	0.006	0.999	4000.0
87	0.435	2.305	0.24	2.282	0.006	0.999	16000.0
88	1.086	5.942	0.576	5.226	0.017	0.998	5000.0
89	1.126	6.408	0.565	5.084	0.012	0.998	4000.0
90	0.19	1.114	0.115	1.045	0.002	1.0	17000.0
91	0.696	3.913	0.377	3.198	0.006	0.999	51000.0
92	0.4	2.306	0.283	2.793	0.01	0.998	4000.0
93	0.267	1.409	0.189	1.912	0.005	0.999	32000.0
94	0.831	4.463	0.478	4.326	0.007	0.999	3000.0
95	0.499	2.789	0.304	2.919	0.009	0.999	12000.0
96	0.64	3.635	0.372	3.804	0.006	0.998	6000.0
97	0.587	3.282	0.324	2.986	0.009	0.999	4000.0
98	0.723	3.82	0.407	3.561	0.016	0.998	6000.0
99	0.664	3.662	0.414	3.908	0.01	0.998	21000.0
100	1.22	6.8	0.719	6.788	0.017	0.996	3000.0
101	1.079	6.254	0.607	5.442	0.016	0.998	7000.0
102	1.095	6.256	0.626	5.757	0.019	0.997	6000.0
103	0.214	1.185	0.141	1.213	0.004	1.0	2000.0
104	0.87	4.851	0.46	4.517	0.012	0.998	2000.0
105	0.133	0.809	0.094	0.931	0.003	1.0	55000.0
106	0.293	1.586	0.169	1.514	0.004	1.0	48000.0
107	1.019	5.826	0.596	5.244	0.009	0.998	5000.0
108	0.722	3.977	0.484	4.857	0.016	0.997	26000.0
109	0.816	4.437	0.527	5.178	0.011	0.997	3000.0
110	0.667	3.523	0.446	4.108	0.015	0.998	7000.0
111	0.712	3.841	0.458	4.113	0.014	0.998	3000.0
112	0.771	4.093	0.461	3.733	0.025	0.998	3000.0
113	0.849	4.905	0.517	5.142	0.024	0.996	35000.0
114	0.806	4.554	0.434	4.592	0.014	0.996	3000.0
115	1.161	6.706	0.625	5.466	0.01	0.998	11000.0
116	0.567	3.27	0.4	3.56	0.013	0.999	3000.0
117	0.6	3.397	0.377	3.338	0.014	0.999	2000.0
118	0.928	5.057	0.612	5.678	0.033	0.994	3000.0
119	0.1	0.528	0.071	0.594	0.002	1.0	3000.0
120	0.457	2.644	0.281	3.083	0.01	0.998	84000.0
121	1.122	6.097	0.524	4.796	0.015	0.998	3000.0
122	0.813	4.694	0.461	4.855	0.014	0.995	3000.0
123	1.442	8.131	0.848	7.845	0.022	0.995	26000.0
124	0.24	1.412	0.159	1.394	0.0	1.0	6000.0
125	0.368	2.021	0.226	1.938	0.006	1.0	55000.0
126	1.075	5.715	0.556	5.203	0.01	0.997	47000.0
127	0.617	3.548	0.422	4.179	0.012	0.998	4000.0
128	0.2	0.977	0.122	0.927	0.004	1.0	3000.0
129	0.543	2.835	0.367	3.264	0.012	0.999	5000.0
130	0.526	3.06	0.292	2.64	0.008	0.999	3000.0
131	0.435	2.496	0.252	2.333	0.004	1.0	4000.0
132	0.882	5.098	0.462	4.037	0.014	0.999	5000.0
133	0.102	0.588	0.065	0.62	0.0	1.0	10000.0
134	0.503	2.858	0.35	3.526	0.012	0.999	3000.0
135	0.495	2.908	0.294	2.722	0.012	0.999	4000.0
136	0.965	5.634	0.519	5.039	0.015	0.997	5000.0
137	0.46	2.57	0.3	2.487	0.007	0.999	3000.0
138	0.832	5.009	0.503	4.585	0.007	0.998	4000.0
139	0.701	3.884	0.439	3.663	0.014	0.999	4000.0
140	0.587	3.218	0.371	3.323	0.014	0.999	6000.0
141	1.18	6.315	0.723	6.908	0.028	0.996	3000.0
142	1.081	6.146	0.613	5.816	0.017	0.998	4000.0
143	0.384	2.052	0.272	2.338	0.005	0.999	61000.0
144	0.682	3.834	0.372	3.444	0.009	0.999	4000.0
145	1.057	5.803	0.495	4.618	0.013	0.999	23000.0
146	0.596	3.384	0.412	3.638	0.012	0.998	12000.0
147	0.447	2.551	0.288	2.686	0.009	0.999	2000.0
148	0.372	2.107	0.248	2.12	0.008	1.0	34000.0
149	0.747	4.237	0.435	4.282	0.017	0.998	28000.0
150	1.372	7.743	0.71	6.337	0.015	0.997	4000.0
151	1.119	6.101	0.603	5.403	0.021	0.998	32000.0
152	0.866	4.96	0.517	4.837	0.012	0.998	9000.0
153	0.222	1.109	0.157	1.396	0.005	1.0	8000.0
154	0.734	4.191	0.376	3.468	0.006	0.999	37000.0
155	0.386	2.158	0.251	2.39	0.01	0.999	3000.0
156	0.355	2.032	0.23	2.106	0.005	1.0	3000.0
157	0.842	4.554	0.438	3.97	0.01	0.998	17000.0
158	0.515	2.838	0.346	3.086	0.01	0.999	5000.0
159	0.816	4.559	0.415	4.096	0.007	0.998	3000.0
160	0.28	1.508	0.18	1.588	0.006	1.0	4000.0
161	1.352	7.718	0.693	7.026	0.014	0.995	3000.0
162	0.739	4.031	0.433	3.863	0.01	0.998	3000.0
163	0.457	2.667	0.28	2.62	0.014	0.998	15000.0
164	0.913	5.144	0.494	4.046	0.021	0.999	4000.0
165	0.404	2.215	0.24	2.141	0.005	1.0	5000.0
166	0.435	2.408	0.307	2.669	0.01	0.999	6000.0
167	1.001	5.987	0.554	5.302	0.011	0.998	5000.0
168	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
169	0.627	3.733	0.372	3.346	0.01	0.999	12000.0
170	1.0	5.593	0.543	4.981	0.019	0.998	3000.0
171	0.439	2.484	0.284	2.735	0.009	0.999	70000.0
172	1.375	7.861	0.724	7.02	0.022	0.996	5000.0
173	1.355	7.62	0.718	6.777	0.009	0.996	9000.0
174	1.022	5.577	0.514	4.807	0.016	0.998	4000.0
175	0.28	1.513	0.198	1.763	0.006	1.0	3000.0
176	1.051	6.096	0.595	5.695	0.016	0.996	4000.0
177	1.168	6.306	0.625	5.719	0.026	0.997	6000.0
178	0.638	3.491	0.37	3.304	0.007	0.999	6000.0
179	0.3	1.707	0.194	1.587	0.011	1.0	4000.0
180	0.96	5.118	0.545	5.223	0.011	0.997	5000.0
181	1.24	7.048	0.712	6.68	0.019	0.996	24000.0
182	0.226	1.301	0.144	1.302	0.003	1.0	8000.0
183	1.129	6.551	0.638	5.778	0.016	0.998	4000.0
184	0.954	5.526	0.51	5.02	0.009	0.998	5000.0
185	0.597	3.332	0.37	3.445	0.013	0.999	4000.0
186	0.531	3.101	0.312	3.185	0.013	0.999	4000.0
187	0.832	4.631	0.454	4.139	0.01	0.999	5000.0
188	0.753	4.213	0.406	3.772	0.012	0.999	30000.0
189	0.57	3.286	0.336	2.946	0.013	0.999	5000.0
190	0.362	1.987	0.256	2.251	0.008	0.999	2000.0
191	0.941	5.491	0.576	5.327	0.014	0.998	3000.0
192	0.659	3.582	0.393	3.849	0.013	0.998	5000.0
193	1.475	8.708	0.815	7.278	0.03	0.997	87000.0
194	0.4	2.217	0.25	2.242	0.01	0.999	6000.0
195	0.655	3.779	0.391	3.786	0.02	0.999	4000.0
196	0.769	4.356	0.482	4.564	0.016	0.998	6000.0
197	0.4	2.302	0.283	2.499	0.016	0.999	3000.0
198	0.887	4.99	0.554	5.234	0.025	0.998	9000.0
199	0.556	3.143	0.382	3.56	0.012	0.999	7000.0
200	0.84	4.749	0.524	4.963	0.027	0.996	8000.0
201	1.126	6.198	0.652	6.275	0.01	0.997	5000.0
202	0.629	3.532	0.391	3.68	0.005	0.999	5000.0
203	0.927	5.123	0.553	4.624	0.02	0.998	8000.0
204	0.496	2.776	0.25	2.226	0.003	1.0	9000.0
205	0.829	4.438	0.476	4.074	0.006	0.998	2000.0
206	0.48	2.685	0.339	2.91	0.014	0.999	6000.0
207	0.517	2.878	0.317	2.549	0.002	1.0	6000.0
208	0.6	3.47	0.374	3.41	0.018	0.997	5000.0
209	0.767	4.457	0.42	3.856	0.008	0.999	46000.0
210	0.429	2.437	0.272	2.58	0.007	0.999	3000.0
211	0.362	2.079	0.245	2.224	0.003	0.999	7000.0
212	0.76	4.432	0.43	3.569	0.011	0.999	2000.0
213	0.24	1.356	0.144	1.457	0.005	1.0	2000.0
214	0.555	3.092	0.32	2.811	0.007	0.999	11000.0
215	0.643	3.545	0.388	3.395	0.009	0.999	15000.0
216	0.637	3.88	0.399	4.129	0.007	0.998	7000.0
217	0.344	1.892	0.199	1.954	0.005	1.0	3000.0
218	0.629	3.41	0.368	3.084	0.013	0.999	4000.0
219	0.276	1.576	0.191	1.737	0.006	0.999	35000.0
220	0.56	3.196	0.343	2.993	0.014	0.999	3000.0
221	0.963	5.66	0.538	4.785	0.014	0.998	2000.0
222	0.482	2.539	0.289	2.762	0.013	0.998	8000.0
223	0.0	0.0	0.0	0.0	0.0	1.0	4000.0
224	1.136	6.523	0.635	5.562	0.016	0.997	3000.0
225	0.188	1.126	0.119	0.915	0.001	1.0	3000.0
226	1.001	5.545	0.563	5.288	0.014	0.998	4000.0
227	0.267	1.512	0.188	1.694	0.007	0.999	9000.0
228	0.2	1.144	0.141	1.393	0.005	1.0	3000.0
229	0.689	3.98	0.414	3.708	0.014	0.999	70000.0
230	0.338	1.88	0.217	1.994	0.007	1.0	3000.0
