NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	0.23	1.359	0.141	1.342	0.002	1.0	4000.0
2	0.919	5.06	0.491	3.938	0.012	0.999	4000.0
3	0.77	4.266	0.447	4.381	0.011	0.998	4000.0
4	0.488	2.608	0.297	2.919	0.01	0.999	2000.0
5	0.914	5.236	0.601	5.97	0.031	0.996	22000.0
6	0.605	3.554	0.337	3.199	0.011	0.999	15000.0
7	0.822	4.625	0.509	4.714	0.013	0.999	6000.0
8	1.279	7.099	0.647	6.142	0.022	0.997	4000.0
9	0.476	2.657	0.29	3.049	0.005	0.998	3000.0
10	1.656	9.294	0.815	7.634	0.033	0.994	9000.0
11	1.477	8.455	0.726	6.328	0.021	0.998	14000.0
12	0.741	4.25	0.44	4.638	0.013	0.998	3000.0
13	1.335	7.59	0.666	5.933	0.017	0.998	6000.0
14	0.563	3.354	0.313	2.964	0.01	0.999	6000.0
15	0.55	3.085	0.31	3.022	0.011	0.999	5000.0
16	1.496	8.329	0.761	7.223	0.016	0.998	3000.0
17	1.232	6.712	0.66	5.593	0.01	0.998	20000.0
18	0.689	3.79	0.429	4.165	0.008	0.998	7000.0
19	1.711	9.288	0.971	9.155	0.024	0.995	6000.0
20	0.188	1.058	0.114	1.016	0.002	1.0	14000.0
21	0.844	4.786	0.525	4.861	0.012	0.998	6000.0
22	1.181	6.832	0.668	6.157	0.02	0.996	27000.0
23	0.24	1.397	0.161	1.522	0.005	0.999	38000.0
24	1.103	6.084	0.666	6.35	0.032	0.996	2000.0
25	0.445	2.562	0.314	2.978	0.004	0.999	2000.0
26	0.913	4.954	0.556	4.617	0.022	0.998	3000.0
27	0.274	1.408	0.19	1.83	0.005	1.0	3000.0
28	0.56	3.224	0.396	3.554	0.02	0.997	21000.0
29	0.977	5.413	0.582	5.226	0.015	0.998	10000.0
30	1.087	6.21	0.581	5.623	0.016	0.997	8000.0
31	0.915	4.69	0.538	5.174	0.012	0.996	2000.0
32	1.335	7.224	0.883	7.764	0.031	0.994	5000.0
33	1.038	5.818	0.559	4.984	0.014	0.998	5000.0
34	1.506	8.262	0.953	9.161	0.039	0.992	3000.0
35	0.709	3.942	0.424	3.933	0.016	0.998	2000.0
36	0.429	2.274	0.286	2.467	0.009	0.999	2000.0
37	0.527	2.756	0.308	3.006	0.011	0.999	4000.0
38	1.42	7.913	0.774	7.235	0.012	0.997	6000.0
39	0.662	3.76	0.436	4.007	0.015	0.999	3000.0
40	0.654	3.771	0.411	3.877	0.005	0.999	15000.0
41	0.089	0.51	0.063	0.598	0.0	1.0	3000.0
42	0.974	5.41	0.594	5.189	0.024	0.997	4000.0
43	0.669	3.738	0.415	3.97	0.016	0.999	3000.0
44	0.4	2.019	0.283	2.621	0.006	0.998	60000.0
45	0.1	0.519	0.071	0.582	0.002	1.0	3000.0
46	0.695	4.07	0.376	3.309	0.005	0.999	2000.0
47	1.009	5.647	0.556	4.769	0.008	0.998	2000.0
48	0.378	1.934	0.253	2.362	0.008	0.999	5000.0
49	0.915	5.174	0.531	4.763	0.012	0.998	10000.0
50	1.296	7.36	0.713	6.254	0.024	0.997	43000.0
51	0.652	3.586	0.451	4.172	0.022	0.997	10000.0
52	1.181	6.754	0.581	5.486	0.019	0.997	5000.0
53	0.1	0.489	0.071	0.6	0.002	1.0	22000.0
54	0.677	3.854	0.363	3.261	0.006	0.999	8000.0
55	0.564	3.272	0.361	3.635	0.018	0.997	58000.0
56	0.89	4.728	0.439	4.023	0.014	0.999	7000.0
57	0.5	2.724	0.306	2.865	0.012	0.999	3000.0
58	1.306	7.099	0.754	6.965	0.025	0.996	7000.0
59	0.0	0.0	0.0	0.0	0.0	1.0	3000.0
60	0.952	5.35	0.554	5.358	0.012	0.998	9000.0
61	1.445	8.303	0.799	8.307	0.021	0.993	24000.0
62	0.823	4.612	0.548	5.276	0.014	0.997	3000.0
63	1.088	5.945	0.595	5.595	0.01	0.997	8000.0
64	0.561	3.063	0.291	2.579	0.013	0.999	5000.0
65	1.005	5.86	0.513	5.171	0.007	0.998	41000.0
66	0.505	2.867	0.299	2.798	0.003	0.999	40000.0
67	0.389	2.194	0.244	2.116	0.006	1.0	10000.0
68	1.113	6.154	0.636	5.85	0.012	0.998	3000.0
69	1.12	6.159	0.592	5.348	0.007	0.999	11000.0
70	0.28	1.594	0.198	1.788	0.009	0.999	4000.0
71	0.717	4.094	0.39	3.484	0.014	0.999	21000.0
72	0.4	2.222	0.283	2.939	0.015	0.998	7000.0
73	0.619	3.442	0.364	3.41	0.007	0.999	33000.0
74	0.78	4.469	0.503	5.078	0.019	0.997	5000.0
75	0.426	2.423	0.245	2.32	0.004	1.0	9000.0
76	0.823	4.631	0.482	4.649	0.008	0.999	6000.0
77	0.965	5.591	0.538	5.35	0.007	0.997	3000.0
78	1.91	10.921	1.004	10.019	0.033	0.99	5000.0
79	0.18	1.008	0.127	1.119	0.003	1.0	28000.0
80	0.433	2.361	0.269	2.287	0.001	1.0	4000.0
81	1.048	5.872	0.629	5.594	0.009	0.997	5000.0
82	0.671	3.739	0.389	3.507	0.004	0.999	14000.0
83	0.791	4.363	0.46	3.885	0.006	0.999	4000.0
84	0.42	2.257	0.297	2.666	0.01	0.999	6000.0
85	0.505	2.724	0.324	2.86	0.01	0.999	3000.0
86	0.777	4.414	0.474	4.693	0.013	0.997	33000.0
87	0.648	3.778	0.415	3.464	0.008	0.999	3000.0
88	0.918	5.253	0.478	4.609	0.011	0.998	4000.0
89	0.16	0.826	0.113	1.133	0.003	1.0	50000.0
90	0.869	4.578	0.475	4.36	0.011	0.998	27000.0
91	0.72	4.113	0.405	3.866	0.012	0.999	8000.0
92	0.31	1.624	0.196	1.676	0.006	1.0	4000.0
93	0.468	2.593	0.284	2.477	0.009	0.999	5000.0
94	1.099	6.114	0.61	5.533	0.01	0.998	79000.0
95	1.082	5.927	0.584	5.646	0.018	0.998	47000.0
96	0.656	3.623	0.43	3.897	0.015	0.999	6000.0
97	0.434	2.567	0.283	2.581	0.003	0.999	4000.0
98	1.139	6.599	0.672	6.938	0.025	0.995	17000.0
99	0.82	4.548	0.452	4.74	0.017	0.996	2000.0
100	0.985	5.754	0.526	5.232	0.007	0.998	53000.0
101	0.44	2.476	0.291	2.782	0.011	0.999	3000.0
102	0.133	0.688	0.094	0.847	0.003	1.0	5000.0
103	1.234	6.991	0.627	5.821	0.014	0.998	5000.0
104	0.846	4.778	0.572	5.322	0.014	0.997	43000.0
105	0.887	4.956	0.504	4.632	0.019	0.998	9000.0
106	1.39	7.827	0.759	7.072	0.013	0.997	5000.0
107	0.852	4.801	0.546	4.969	0.015	0.998	13000.0
108	0.6	3.343	0.386	3.175	0.016	0.999	6000.0
109	0.6	3.29	0.391	4.011	0.014	0.997	2000.0
110	0.694	3.618	0.45	3.988	0.015	0.998	3000.0
111	0.812	4.347	0.475	4.403	0.017	0.998	5000.0
112	0.589	3.247	0.382	3.654	0.015	0.999	5000.0
113	0.701	3.943	0.391	3.786	0.009	0.999	5000.0
114	0.635	3.871	0.427	3.401	0.003	0.999	4000.0
115	0.433	2.394	0.22	2.077	0.003	1.0	5000.0
116	0.631	3.418	0.358	3.28	0.012	0.999	13000.0
117	0.206	1.161	0.141	1.387	0.004	1.0	5000.0
118	0.347	2.102	0.245	2.592	0.004	0.999	3000.0
