NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	2.047	11.438	1.034	9.929	0.055	0.992	2000.0
2	2.803	15.784	1.47	13.697	0.063	0.983	4000.0
3	3.101	17.452	1.423	13.481	0.057	0.99	3000.0
4	1.993	10.455	1.016	9.535	0.063	0.991	4000.0
5	3.415	19.497	1.781	16.515	0.058	0.985	2000.0
6	2.884	16.591	1.424	13.179	0.057	0.989	3000.0
7	3.591	20.403	1.886	17.845	0.059	0.98	4000.0
8	3.733	20.749	1.665	15.598	0.099	0.986	3000.0
9	1.867	10.348	0.954	9.02	0.051	0.994	3000.0
10	3.432	19.58	1.724	15.66	0.079	0.988	3000.0
11	2.734	15.553	1.472	12.518	0.045	0.993	4000.0
12	3.273	18.407	1.609	15.697	0.067	0.986	4000.0
13	3.192	18.048	1.549	13.614	0.076	0.99	4000.0
14	2.678	15.068	1.263	12.727	0.084	0.985	2000.0
15	3.052	17.15	1.426	13.855	0.069	0.986	2000.0
16	3.499	19.6	1.788	17.165	0.06	0.982	2000.0
17	2.847	15.874	1.349	12.01	0.063	0.992	3000.0
18	1.86	10.849	1.061	9.774	0.037	0.994	3000.0
19	4.423	24.712	2.039	19.619	0.101	0.977	4000.0
20	3.112	17.356	1.582	15.167	0.044	0.985	4000.0
21	3.337	18.578	1.604	14.376	0.073	0.988	4000.0
22	3.577	19.634	1.844	17.21	0.089	0.981	2000.0
23	2.54	14.734	1.375	12.991	0.044	0.99	4000.0
24	4.015	22.465	1.937	18.725	0.084	0.98	3000.0
25	2.614	14.861	1.279	11.468	0.042	0.993	3000.0
26	1.825	10.069	0.93	7.533	0.044	0.997	2000.0
27	1.908	10.984	1.066	9.399	0.03	0.994	4000.0
28	2.175	12.427	1.305	11.656	0.078	0.991	2000.0
29	3.308	18.569	1.538	14.487	0.066	0.99	10000.0
30	3.283	18.121	1.643	15.615	0.064	0.984	4000.0
31	2.374	13.346	1.257	12.137	0.046	0.988	7000.0
32	4.069	22.954	2.081	18.921	0.098	0.981	3000.0
33	3.02	17.167	1.446	13.398	0.059	0.99	3000.0
34	2.902	16.689	1.334	12.061	0.076	0.99	2000.0
35	3.188	17.931	1.664	14.543	0.06	0.988	3000.0
36	2.362	13.12	1.258	11.229	0.067	0.992	4000.0
37	3.35	19.141	1.68	16.436	0.067	0.982	5000.0
38	2.725	15.399	1.371	12.22	0.054	0.992	3000.0
39	2.277	12.967	1.045	9.726	0.043	0.994	5000.0
40	3.56	19.655	1.842	17.192	0.064	0.981	6000.0
41	1.373	7.798	0.697	6.396	0.027	0.996	3000.0
42	2.361	12.88	1.129	9.638	0.06	0.993	5000.0
43	4.012	22.701	2.072	19.33	0.063	0.98	3000.0
44	1.777	9.643	0.93	8.344	0.033	0.995	2000.0
45	2.399	13.701	1.198	11.359	0.037	0.992	2000.0
46	2.725	15.312	1.39	12.228	0.057	0.992	4000.0
47	2.437	13.779	1.262	11.235	0.043	0.995	15000.0
48	2.657	15.223	1.316	12.673	0.063	0.989	15000.0
49	3.654	20.336	1.947	17.394	0.066	0.985	2000.0
50	3.44	19.485	1.688	14.922	0.081	0.989	3000.0
51	2.187	12.277	1.238	11.299	0.054	0.992	3000.0
52	3.568	20.335	1.74	16.732	0.082	0.985	2000.0
53	3.039	16.523	1.539	13.304	0.077	0.986	3000.0
54	2.813	15.897	1.381	13.188	0.064	0.989	3000.0
55	2.083	11.669	1.154	10.509	0.036	0.992	3000.0
56	3.207	17.478	1.445	13.375	0.076	0.99	2000.0
57	2.551	14.333	1.175	10.604	0.055	0.994	7000.0
58	3.075	17.286	1.505	14.048	0.072	0.987	5000.0
59	2.319	13.185	1.299	10.892	0.026	0.993	3000.0
60	2.999	16.686	1.519	14.407	0.062	0.985	4000.0
61	4.382	24.012	2.02	20.511	0.104	0.973	3000.0
62	2.628	15.0	1.261	11.623	0.052	0.992	3000.0
63	2.719	15.108	1.379	12.918	0.053	0.989	4000.0
64	3.19	17.606	1.545	14.204	0.076	0.986	2000.0
65	3.129	17.713	1.555	15.511	0.069	0.985	4000.0
66	2.348	13.228	1.215	11.182	0.038	0.993	5000.0
67	2.822	15.606	1.46	13.381	0.066	0.989	4000.0
68	3.441	19.118	1.683	15.273	0.075	0.984	10000.0
69	2.753	15.756	1.46	13.848	0.044	0.988	5000.0
70	2.835	15.452	1.653	13.505	0.034	0.99	2000.0
71	3.054	16.777	1.495	14.038	0.06	0.989	4000.0
72	2.393	13.613	1.195	10.582	0.051	0.994	4000.0
73	2.17	12.022	1.167	11.176	0.059	0.992	2000.0
74	3.135	17.386	1.71	15.018	0.049	0.986	5000.0
75	2.821	15.567	1.36	12.209	0.033	0.991	3000.0
76	3.049	17.551	1.582	14.777	0.051	0.987	4000.0
77	3.88	21.826	1.826	16.411	0.108	0.984	4000.0
78	4.412	25.006	2.169	20.216	0.095	0.977	8000.0
79	2.261	12.731	1.215	11.04	0.041	0.993	4000.0
80	2.272	12.646	1.105	10.126	0.033	0.995	4000.0
81	3.006	17.248	1.498	14.542	0.092	0.98	2000.0
82	2.542	14.158	1.348	12.288	0.042	0.99	4000.0
83	2.66	14.822	1.377	12.261	0.045	0.987	4000.0
84	2.397	13.335	1.203	10.941	0.04	0.993	4000.0
85	2.751	15.64	1.43	13.201	0.06	0.989	3000.0
86	2.362	13.243	1.186	11.2	0.045	0.992	4000.0
87	2.49	13.646	1.254	10.85	0.064	0.993	2000.0
88	3.509	20.263	1.649	15.566	0.078	0.986	3000.0
89	3.821	21.47	1.957	18.209	0.067	0.984	3000.0
90	3.443	19.575	1.832	16.487	0.07	0.986	3000.0
91	2.361	13.08	1.179	10.187	0.058	0.995	5000.0
92	2.719	15.473	1.502	13.898	0.061	0.986	3000.0
93	2.678	15.147	1.486	12.957	0.032	0.992	4000.0
94	3.889	22.045	1.999	18.721	0.08	0.978	29000.0
95	4.482	25.174	2.288	21.7	0.086	0.974	4000.0
96	2.021	11.138	1.044	9.161	0.031	0.995	4000.0
97	2.061	11.563	1.076	9.896	0.035	0.994	3000.0
98	4.283	24.511	2.205	20.573	0.092	0.98	3000.0
99	3.751	20.99	1.931	17.022	0.083	0.984	3000.0
100	3.044	16.529	1.572	13.88	0.041	0.987	4000.0
101	1.81	10.172	1.013	9.801	0.044	0.991	4000.0
102	2.169	12.002	1.242	10.736	0.031	0.992	4000.0
103	2.656	15.016	1.283	11.945	0.06	0.992	4000.0
104	3.096	17.771	1.605	14.252	0.056	0.989	2000.0
105	2.69	15.188	1.388	11.985	0.063	0.993	3000.0
106	3.003	17.102	1.573	14.72	0.085	0.986	8000.0
107	3.831	21.493	1.891	18.023	0.088	0.979	3000.0
108	2.308	12.96	1.297	12.149	0.083	0.988	2000.0
109	3.603	20.203	1.669	15.685	0.093	0.983	4000.0
110	3.699	20.84	1.851	17.278	0.086	0.986	3000.0
111	3.806	21.958	1.925	18.022	0.092	0.984	6000.0
112	1.95	11.149	0.989	9.338	0.057	0.994	8000.0
113	4.073	23.286	2.096	19.111	0.076	0.979	3000.0
114	1.505	8.715	0.763	6.8	0.037	0.997	6000.0
115	3.538	19.629	1.776	16.777	0.061	0.984	4000.0
116	2.757	14.958	1.369	12.244	0.053	0.991	2000.0
117	3.138	17.965	1.781	16.321	0.075	0.977	12000.0
118	2.516	14.066	1.277	13.061	0.057	0.988	4000.0
119	4.136	23.052	1.902	18.172	0.109	0.978	5000.0
120	3.326	18.887	1.608	14.746	0.068	0.988	2000.0
121	2.575	14.276	1.29	11.94	0.055	0.992	4000.0
122	3.102	17.617	1.52	14.077	0.078	0.988	2000.0
123	2.316	12.686	1.158	11.645	0.051	0.989	6000.0
124	3.076	17.221	1.577	14.006	0.059	0.991	2000.0
125	2.753	15.199	1.359	11.804	0.066	0.992	3000.0
126	2.605	14.489	1.412	12.509	0.05	0.99	4000.0
127	2.688	15.4	1.384	13.538	0.058	0.987	2000.0
128	2.782	15.371	1.427	12.71	0.05	0.989	4000.0
129	4.473	24.526	2.066	19.115	0.104	0.977	12000.0
130	3.222	18.094	1.6	15.732	0.047	0.986	2000.0
131	3.133	17.506	1.593	14.423	0.071	0.987	29000.0
132	2.301	12.944	1.311	11.555	0.057	0.993	9000.0
133	3.424	19.301	1.706	16.6	0.063	0.984	4000.0
134	1.431	7.938	0.803	7.527	0.028	0.996	3000.0
135	3.309	19.046	1.618	15.308	0.064	0.987	16000.0
136	3.941	21.548	2.195	19.603	0.06	0.975	6000.0
137	2.13	12.109	1.101	9.69	0.062	0.995	42000.0
138	2.192	12.315	1.156	9.963	0.067	0.993	3000.0
139	3.74	21.374	1.859	17.205	0.095	0.982	4000.0
140	1.522	8.616	0.858	7.254	0.026	0.997	12000.0
141	3.0	16.691	1.405	12.51	0.065	0.992	4000.0
142	2.739	15.68	1.369	12.458	0.043	0.991	3000.0
143	3.152	17.706	1.578	14.156	0.061	0.989	3000.0
144	2.117	11.896	1.034	9.674	0.051	0.994	6000.0
145	3.37	19.443	1.732	16.484	0.075	0.984	5000.0
146	3.598	19.874	1.783	16.964	0.087	0.98	2000.0
147	3.123	17.775	1.671	14.829	0.072	0.989	2000.0
148	3.981	22.932	2.075	20.154	0.074	0.978	5000.0
149	2.732	15.388	1.392	13.408	0.054	0.99	4000.0
150	3.251	18.573	1.487	13.619	0.097	0.988	12000.0
151	1.659	9.218	0.917	8.123	0.04	0.995	3000.0
152	1.961	11.334	1.036	9.332	0.028	0.993	2000.0
153	3.245	18.405	1.695	15.691	0.055	0.986	5000.0
154	2.906	16.887	1.531	14.375	0.058	0.986	5000.0
155	3.745	20.982	1.96	18.598	0.079	0.978	2000.0
156	2.074	11.426	1.064	9.5	0.044	0.994	5000.0
157	3.982	22.163	1.952	16.793	0.073	0.986	3000.0
158	1.631	8.983	0.824	7.418	0.037	0.996	9000.0
159	3.076	17.277	1.584	14.423	0.056	0.988	3000.0
160	2.906	16.418	1.379	12.612	0.069	0.99	2000.0
161	3.318	18.932	1.646	15.407	0.064	0.984	3000.0
162	3.523	20.467	1.88	17.661	0.071	0.98	3000.0
163	2.675	14.775	1.331	11.438	0.072	0.992	4000.0
164	1.879	10.924	0.924	8.41	0.047	0.995	4000.0
165	2.181	12.149	1.165	10.811	0.034	0.992	3000.0
166	3.793	21.622	2.101	19.217	0.055	0.978	3000.0
167	1.9	10.658	1.123	11.023	0.044	0.988	3000.0
168	3.458	19.574	1.843	16.757	0.072	0.981	4000.0
169	4.16	24.41	2.196	22.665	0.09	0.963	3000.0
170	3.823	21.351	1.911	17.453	0.078	0.983	3000.0
171	2.256	12.81	1.208	11.494	0.04	0.991	2000.0
172	2.9	16.31	1.537	13.924	0.05	0.988	2000.0
173	3.849	21.723	1.862	17.946	0.067	0.982	3000.0
174	1.866	10.416	1.031	9.425	0.039	0.994	10000.0
175	2.8	16.026	1.321	11.903	0.057	0.993	4000.0
176	3.629	20.66	1.74	16.276	0.078	0.986	6000.0
177	2.215	12.635	1.128	10.149	0.05	0.994	3000.0
178	2.517	14.519	1.344	11.617	0.045	0.994	2000.0
179	2.884	16.476	1.467	13.569	0.063	0.99	2000.0
180	2.344	13.215	1.177	11.578	0.048	0.989	3000.0
181	2.849	16.075	1.354	11.913	0.061	0.992	3000.0
182	3.488	19.627	1.796	17.085	0.067	0.984	2000.0
183	3.717	21.322	1.982	18.07	0.061	0.985	5000.0
184	2.935	16.787	1.543	13.501	0.069	0.989	46000.0
185	3.352	18.497	1.687	15.269	0.073	0.987	5000.0
186	2.028	11.536	1.024	10.566	0.035	0.992	4000.0
187	3.906	22.38	2.079	20.611	0.067	0.973	3000.0
188	3.484	19.335	1.6	14.398	0.085	0.988	3000.0
189	2.294	13.033	1.196	10.97	0.035	0.992	3000.0
190	3.168	18.563	1.526	14.528	0.074	0.986	3000.0
191	2.627	14.682	1.426	12.778	0.045	0.991	5000.0
192	2.731	15.81	1.552	14.416	0.053	0.984	2000.0
193	3.128	17.762	1.714	16.068	0.081	0.984	3000.0
194	3.28	18.009	1.475	14.58	0.063	0.988	4000.0
195	3.795	21.556	1.861	16.349	0.086	0.988	4000.0
196	2.161	12.512	1.167	10.361	0.062	0.994	7000.0
197	2.237	12.262	1.224	10.673	0.051	0.992	11000.0
198	3.322	19.044	1.761	16.011	0.054	0.987	5000.0
199	3.59	20.19	1.829	16.275	0.073	0.988	5000.0
200	2.775	15.534	1.435	13.298	0.063	0.989	4000.0
201	2.747	15.556	1.462	12.704	0.045	0.99	3000.0
202	3.02	16.683	1.532	14.351	0.053	0.987	2000.0
203	4.136	23.087	1.962	18.132	0.089	0.981	4000.0
204	2.904	16.16	1.595	14.912	0.059	0.985	2000.0
205	2.223	12.472	1.097	10.527	0.042	0.993	2000.0
206	3.43	19.19	1.629	16.143	0.067	0.982	4000.0
207	3.47	19.699	1.707	15.563	0.083	0.986	4000.0
208	2.484	14.038	1.331	11.875	0.069	0.992	2000.0
209	3.593	20.175	1.817	15.466	0.085	0.987	3000.0
210	2.53	13.895	1.23	11.156	0.063	0.991	2000.0
211	3.101	17.017	1.451	13.771	0.067	0.989	2000.0
212	3.942	21.763	2.037	17.981	0.068	0.984	4000.0
213	2.454	13.467	1.161	10.503	0.05	0.994	4000.0
214	3.296	18.49	1.588	14.477	0.058	0.989	3000.0
215	2.257	12.824	1.231	10.476	0.042	0.993	2000.0
