NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
32	9.039	50.678	4.095	36.363	0.302	0.927	2000.0
33	8.46	47.957	3.954	34.913	0.295	0.939	2000.0
34	6.932	40.128	3.136	28.202	0.226	0.947	2000.0
35	11.119	63.334	4.915	45.461	0.413	0.864	2000.0
36	10.54	60.014	4.675	42.706	0.366	0.892	2000.0
37	9.679	54.157	4.261	38.341	0.349	0.914	2000.0
38	8.243	47.139	4.11	35.224	0.265	0.929	2000.0
39	8.747	50.034	4.106	39.082	0.299	0.92	2000.0
40	9.295	52.956	4.417	38.101	0.334	0.925	2000.0
41	9.367	51.81	4.369	39.092	0.282	0.915	2000.0
42	8.842	50.686	4.286	38.773	0.296	0.91	2000.0
43	7.216	41.438	3.471	29.817	0.246	0.946	4000.0
44	8.275	47.107	3.405	32.202	0.309	0.944	2000.0
45	9.571	53.443	4.14	38.533	0.355	0.925	2000.0
46	10.047	56.285	4.332	39.322	0.336	0.908	2000.0
47	9.747	55.493	4.436	41.439	0.318	0.909	2000.0
48	9.971	55.227	4.82	43.072	0.338	0.908	2000.0
49	9.543	53.421	4.314	39.829	0.302	0.914	2000.0
50	7.343	41.955	3.173	27.718	0.266	0.964	2000.0
51	8.37	47.206	3.853	35.26	0.282	0.931	2000.0
52	10.235	58.151	4.584	41.285	0.376	0.896	2000.0
53	9.112	51.845	4.171	37.08	0.304	0.913	2000.0
54	9.766	54.829	4.533	41.04	0.305	0.909	2000.0
55	9.311	53.67	4.394	38.581	0.32	0.912	2000.0
56	9.021	51.244	3.786	35.236	0.334	0.934	2000.0
57	9.57	54.277	4.454	38.322	0.326	0.92	2000.0
58	9.91	55.774	4.261	37.867	0.324	0.923	2000.0
59	9.652	54.382	4.349	42.04	0.335	0.901	2000.0
60	8.643	48.699	4.003	35.363	0.29	0.926	2000.0
61	10.608	60.18	4.859	43.381	0.359	0.896	2000.0
62	8.812	49.786	4.151	37.778	0.291	0.924	2000.0
63	7.626	42.764	3.358	30.796	0.255	0.945	2000.0
64	8.976	50.005	4.397	38.54	0.274	0.935	2000.0
65	7.334	41.5	3.383	30.572	0.235	0.946	2000.0
66	9.471	52.968	4.498	38.57	0.305	0.916	2000.0
67	7.983	45.376	3.515	32.193	0.286	0.945	2000.0
68	10.412	59.8	4.886	43.344	0.375	0.884	2000.0
69	10.649	60.243	4.465	41.822	0.388	0.898	2000.0
70	7.412	41.475	3.457	30.365	0.223	0.94	2000.0
71	9.694	54.604	4.509	38.798	0.328	0.922	2000.0
72	8.74	49.406	4.163	34.335	0.282	0.923	2000.0
73	9.773	55.548	4.275	38.675	0.327	0.917	2000.0
74	9.757	55.875	4.142	39.085	0.354	0.914	2000.0
75	9.994	56.683	4.608	41.744	0.376	0.897	2000.0
76	8.43	48.598	3.923	36.032	0.32	0.917	2000.0
77	8.64	49.101	4.146	36.049	0.309	0.927	2000.0
78	8.727	49.916	3.884	37.3	0.329	0.914	2000.0
79	9.119	51.197	4.295	37.188	0.294	0.922	2000.0
80	8.542	48.125	3.905	34.741	0.254	0.933	2000.0
81	8.665	49.124	3.499	34.245	0.288	0.936	2000.0
82	9.261	53.131	4.423	40.268	0.341	0.896	2000.0
83	9.572	54.457	4.263	37.639	0.328	0.906	2000.0
84	10.314	58.428	4.228	41.559	0.395	0.906	2000.0
85	8.966	50.308	4.249	36.117	0.319	0.926	2000.0
86	9.914	56.169	4.384	41.748	0.367	0.917	2000.0
87	7.768	43.724	3.493	33.232	0.268	0.932	2000.0
88	10.795	61.37	4.762	43.944	0.383	0.888	2000.0
89	9.943	56.986	4.247	38.278	0.357	0.911	2000.0
90	8.555	47.935	3.912	35.039	0.271	0.926	2000.0
91	8.49	47.557	4.002	35.98	0.263	0.923	2000.0
92	9.734	54.543	4.378	40.393	0.344	0.919	2000.0
93	8.689	49.133	3.992	35.037	0.279	0.941	2000.0
94	9.17	51.367	4.019	34.846	0.304	0.932	2000.0
95	9.616	54.763	4.45	40.957	0.364	0.898	2000.0
96	9.011	51.145	4.194	40.177	0.316	0.907	2000.0
97	10.149	57.46	4.636	41.256	0.351	0.897	2000.0
98	8.84	48.973	4.189	36.615	0.295	0.924	2000.0
99	7.752	43.202	3.223	31.357	0.272	0.952	2000.0
100	11.194	63.974	5.148	46.492	0.426	0.89	2000.0
101	9.763	55.062	4.191	37.144	0.335	0.923	2000.0
102	9.074	50.18	3.934	36.441	0.346	0.921	2000.0
103	9.827	56.308	4.69	39.202	0.381	0.894	2000.0
104	9.158	51.292	4.048	38.285	0.31	0.922	3000.0
105	9.256	52.167	4.617	39.584	0.275	0.918	2000.0
106	8.156	45.779	3.962	36.107	0.266	0.936	2000.0
107	8.794	49.768	4.195	37.227	0.371	0.899	2000.0
108	9.691	55.653	4.405	41.548	0.329	0.898	2000.0
109	8.364	47.198	3.827	36.225	0.319	0.925	2000.0
110	9.008	51.341	4.195	37.146	0.297	0.93	2000.0
111	9.552	53.998	4.424	39.98	0.345	0.899	2000.0
112	8.644	49.02	3.85	34.127	0.295	0.939	2000.0
113	9.663	54.422	3.933	37.232	0.391	0.923	2000.0
114	11.673	65.412	5.659	48.741	0.454	0.861	2000.0
115	10.154	57.449	4.588	41.679	0.361	0.909	2000.0
116	8.516	48.35	4.119	35.668	0.275	0.922	2000.0
117	9.171	52.741	4.364	37.359	0.333	0.909	2000.0
118	9.009	50.364	4.218	36.769	0.336	0.924	2000.0
119	8.256	46.399	3.978	33.591	0.264	0.932	2000.0
120	8.703	48.977	4.023	36.22	0.282	0.933	2000.0
121	8.96	51.201	4.017	38.902	0.323	0.911	2000.0
122	10.686	60.788	4.727	44.033	0.404	0.885	2000.0
123	11.613	66.079	5.062	47.016	0.445	0.863	2000.0
124	7.319	41.791	3.312	28.733	0.239	0.945	2000.0
125	10.201	57.722	4.696	43.227	0.343	0.907	2000.0
126	9.379	53.522	4.069	38.868	0.328	0.915	2000.0
127	9.155	50.953	4.206	38.267	0.301	0.912	2000.0
128	7.699	44.066	3.723	32.252	0.253	0.94	2000.0
129	7.701	43.453	3.425	30.512	0.246	0.952	2000.0
130	7.839	43.513	3.54	32.446	0.272	0.949	3000.0
131	8.741	49.891	3.854	35.959	0.303	0.914	2000.0
132	9.774	55.836	4.363	38.7	0.338	0.904	2000.0
133	9.092	51.957	3.964	37.445	0.285	0.919	2000.0
134	9.048	52.011	3.9	37.046	0.349	0.914	2000.0
135	7.569	42.762	3.378	29.57	0.273	0.955	3000.0
136	9.879	55.679	4.189	40.287	0.36	0.915	2000.0
137	8.734	49.264	4.268	35.636	0.258	0.928	2000.0
138	9.385	52.396	4.154	37.676	0.295	0.918	2000.0
139	8.572	47.926	4.124	35.361	0.289	0.934	2000.0
140	7.718	43.599	3.766	34.847	0.234	0.936	2000.0
141	10.498	59.438	4.514	44.112	0.377	0.897	2000.0
142	8.518	47.81	3.614	33.034	0.301	0.94	2000.0
143	8.002	45.512	3.877	32.096	0.294	0.927	2000.0
144	8.646	49.43	3.81	35.406	0.282	0.934	2000.0
145	8.953	50.447	3.863	35.726	0.296	0.934	2000.0
146	8.055	45.023	3.73	32.759	0.262	0.943	2000.0
147	8.616	48.372	3.78	34.526	0.273	0.948	2000.0
148	11.553	64.72	5.357	45.13	0.396	0.878	2000.0
149	7.319	40.73	3.299	29.957	0.236	0.958	2000.0
150	8.612	48.495	3.935	35.551	0.317	0.918	3000.0
151	8.763	49.506	3.883	36.002	0.304	0.932	2000.0
152	9.393	53.978	4.168	39.323	0.343	0.904	2000.0
153	9.329	52.789	4.328	39.391	0.313	0.901	2000.0
154	9.406	53.453	4.285	39.454	0.311	0.913	2000.0
155	7.491	42.351	3.328	30.616	0.273	0.955	2000.0
156	8.691	50.026	4.015	37.347	0.303	0.915	2000.0
157	8.138	46.139	3.569	32.651	0.276	0.936	2000.0
158	10.118	56.789	4.574	40.58	0.337	0.919	2000.0
159	9.96	56.266	4.241	41.77	0.35	0.897	2000.0
160	9.548	54.47	4.503	38.523	0.317	0.912	2000.0
161	9.104	50.933	4.197	39.394	0.308	0.922	2000.0
162	8.676	48.978	3.907	34.285	0.305	0.934	2000.0
163	8.806	49.859	3.937	36.438	0.299	0.924	2000.0
164	9.935	56.079	4.737	40.326	0.333	0.896	2000.0
165	8.653	48.747	3.79	35.776	0.3	0.932	2000.0
166	8.793	50.577	4.019	34.492	0.333	0.911	2000.0
167	9.667	54.453	4.34	41.563	0.334	0.909	2000.0
168	8.299	46.444	3.858	35.363	0.281	0.936	2000.0
169	7.6	42.81	3.404	31.171	0.252	0.953	2000.0
170	9.957	55.612	4.423	39.964	0.357	0.901	2000.0
171	9.732	54.144	4.561	41.002	0.326	0.916	3000.0
172	9.699	55.146	4.258	40.881	0.362	0.897	2000.0
173	10.569	59.972	4.636	43.615	0.358	0.894	2000.0
174	9.222	52.138	4.121	37.628	0.311	0.927	2000.0
175	8.136	45.517	3.753	32.881	0.279	0.948	2000.0
176	8.55	48.599	3.836	35.538	0.3	0.925	2000.0
177	9.053	51.191	4.191	37.112	0.337	0.921	2000.0
178	7.728	44.357	3.333	31.033	0.305	0.943	2000.0
179	7.654	42.863	3.361	29.441	0.267	0.957	2000.0
180	8.981	51.148	4.021	36.058	0.313	0.935	2000.0
181	10.511	59.213	4.869	44.81	0.376	0.897	2000.0
182	9.6	53.612	4.74	42.164	0.309	0.916	2000.0
183	9.797	54.849	4.475	40.523	0.319	0.905	2000.0
184	9.986	57.069	4.461	42.845	0.375	0.888	2000.0
185	9.236	51.845	4.37	37.884	0.302	0.921	2000.0
186	9.068	51.37	4.177	38.936	0.301	0.914	2000.0
187	8.334	46.316	3.846	33.996	0.303	0.931	2000.0
188	8.632	49.004	3.791	36.542	0.299	0.919	2000.0
189	7.834	44.299	3.465	31.75	0.27	0.943	2000.0
190	7.623	42.835	3.689	33.254	0.234	0.946	2000.0
191	8.538	47.914	3.802	34.251	0.265	0.939	2000.0
192	7.972	45.514	3.478	32.122	0.279	0.939	2000.0
193	10.845	60.319	4.924	43.134	0.373	0.897	2000.0
194	7.899	44.518	3.573	32.63	0.268	0.932	2000.0
195	10.307	58.497	4.493	40.578	0.314	0.91	2000.0
196	9.882	55.866	4.427	39.776	0.352	0.9	2000.0
197	10.945	61.497	5.251	45.862	0.35	0.883	2000.0
198	8.513	47.62	3.699	33.573	0.287	0.94	2000.0
199	8.618	48.686	4.2	35.958	0.258	0.926	2000.0
200	9.591	53.64	4.029	37.146	0.35	0.927	2000.0
201	9.098	51.963	3.985	37.415	0.311	0.92	2000.0
202	9.129	50.91	3.932	37.016	0.328	0.922	3000.0
203	8.457	48.456	3.803	33.765	0.282	0.941	3000.0
204	8.315	46.777	3.628	32.235	0.26	0.946	2000.0
205	10.262	58.366	4.595	42.64	0.361	0.907	2000.0
206	9.053	51.813	4.475	38.883	0.303	0.903	2000.0
207	9.076	50.804	4.283	37.759	0.298	0.92	2000.0
208	10.205	56.905	4.855	40.66	0.345	0.903	2000.0
209	9.427	52.29	4.497	40.863	0.32	0.906	2000.0
210	8.628	49.118	4.047	36.34	0.305	0.936	2000.0
211	7.442	43.164	3.655	31.597	0.258	0.924	2000.0
212	8.629	48.811	4.082	36.024	0.332	0.925	2000.0
213	9.212	51.534	4.136	36.663	0.305	0.931	2000.0
214	7.803	44.188	3.433	30.984	0.25	0.953	2000.0
215	9.806	55.866	4.491	39.646	0.356	0.918	2000.0
216	8.674	49.296	3.883	37.665	0.295	0.924	2000.0
217	9.162	52.009	4.294	40.631	0.345	0.91	2000.0
218	8.017	44.449	3.56	29.981	0.273	0.943	3000.0
219	8.599	47.967	3.951	35.161	0.29	0.919	2000.0
220	8.664	47.891	3.812	33.204	0.295	0.935	2000.0
221	9.247	52.113	4.274	36.519	0.303	0.918	2000.0
222	8.853	49.7	4.045	36.653	0.338	0.935	2000.0
223	9.173	52.057	4.249	37.519	0.28	0.919	2000.0
224	9.21	52.821	3.956	36.656	0.362	0.925	2000.0
225	9.479	54.024	4.995	39.891	0.284	0.907	2000.0
226	11.476	65.519	5.173	47.886	0.385	0.865	2000.0
227	7.416	42.015	3.466	30.938	0.236	0.945	2000.0
228	8.524	47.953	3.906	35.809	0.322	0.933	2000.0
229	7.744	44.064	3.492	30.69	0.251	0.943	2000.0
230	9.281	52.285	3.956	36.857	0.321	0.928	2000.0
231	7.522	42.761	3.319	30.448	0.258	0.945	2000.0
232	8.991	50.541	4.136	36.387	0.289	0.936	2000.0
233	9.685	54.273	4.287	38.088	0.34	0.939	2000.0
234	9.172	51.884	4.518	40.832	0.265	0.904	2000.0
235	9.586	53.602	4.368	39.675	0.301	0.906	2000.0
236	7.594	42.238	3.233	30.067	0.262	0.951	2000.0
237	7.93	45.161	3.631	33.164	0.281	0.945	2000.0
238	9.438	52.87	4.349	39.661	0.319	0.916	2000.0
239	8.96	49.968	4.235	37.894	0.288	0.926	2000.0
240	8.13	45.652	3.381	30.938	0.278	0.957	2000.0
241	10.611	60.136	4.612	44.771	0.366	0.895	2000.0
242	9.472	53.142	3.989	37.579	0.341	0.924	2000.0
243	9.24	52.48	4.082	37.406	0.313	0.926	2000.0
244	10.12	57.362	4.974	42.133	0.334	0.909	2000.0
245	8.853	50.299	3.819	33.391	0.316	0.937	2000.0
246	8.588	47.971	4.076	35.339	0.285	0.932	2000.0
247	10.397	58.393	5.132	45.196	0.359	0.903	2000.0
248	7.905	45.023	3.628	31.695	0.275	0.939	2000.0
249	8.599	48.969	3.941	35.101	0.315	0.932	3000.0
250	9.395	53.135	4.645	38.722	0.325	0.902	2000.0
251	6.47	36.053	2.929	25.922	0.236	0.962	2000.0
252	9.537	53.39	4.024	38.027	0.362	0.917	2000.0
253	10.11	56.593	4.216	41.855	0.363	0.902	2000.0
254	11.166	63.03	5.345	46.064	0.377	0.884	2000.0
255	10.098	57.407	4.785	41.771	0.355	0.893	2000.0
256	8.304	46.978	3.901	34.217	0.272	0.937	2000.0
257	8.109	45.966	3.706	33.461	0.281	0.942	2000.0
258	10.561	59.182	5.16	44.82	0.327	0.902	2000.0
259	7.732	43.887	3.398	31.979	0.282	0.947	2000.0
260	9.215	52.409	4.37	39.062	0.287	0.921	2000.0
261	8.461	47.797	4.087	36.565	0.256	0.929	2000.0
262	8.71	49.064	3.672	34.883	0.317	0.932	2000.0
263	11.421	64.571	5.062	47.409	0.446	0.858	2000.0
264	9.199	51.614	3.872	35.711	0.331	0.925	2000.0
265	7.461	41.445	3.39	28.85	0.225	0.961	2000.0
266	7.951	44.815	3.709	31.438	0.255	0.948	2000.0
267	10.075	56.488	4.699	41.519	0.327	0.9	2000.0
268	8.862	50.166	3.952	36.622	0.339	0.909	2000.0
269	11.045	62.337	5.02	44.714	0.388	0.889	2000.0
270	9.45	53.487	4.236	38.712	0.359	0.919	2000.0
271	10.022	56.419	4.931	43.648	0.31	0.902	2000.0
272	9.552	54.457	4.049	37.436	0.359	0.923	2000.0
273	7.601	43.684	3.529	32.528	0.297	0.934	2000.0
274	9.564	53.58	4.337	38.504	0.305	0.914	2000.0
275	8.723	49.152	3.864	36.539	0.303	0.923	2000.0
276	8.903	50.262	4.185	38.951	0.286	0.924	2000.0
277	9.407	53.28	4.25	39.982	0.312	0.925	2000.0
278	9.991	56.516	4.524	40.453	0.328	0.92	2000.0
279	9.566	53.909	4.388	39.394	0.316	0.919	2000.0
280	8.13	45.961	3.573	33.446	0.271	0.945	2000.0
281	11.393	64.53	5.154	46.588	0.385	0.875	2000.0
282	9.685	54.858	4.472	39.44	0.341	0.907	3000.0
283	9.803	54.886	4.401	40.324	0.353	0.928	2000.0
284	9.844	54.576	4.531	40.95	0.349	0.919	2000.0
285	9.207	51.775	4.687	41.085	0.297	0.909	2000.0
286	9.049	50.785	3.756	36.53	0.303	0.927	2000.0
287	9.57	53.47	4.184	36.917	0.344	0.92	2000.0
288	8.001	45.032	3.281	30.852	0.312	0.951	2000.0
289	8.291	46.9	3.514	32.848	0.284	0.936	2000.0
290	8.783	50.06	4.178	36.48	0.306	0.925	2000.0
291	7.78	44.18	3.596	29.586	0.26	0.957	2000.0
292	7.6	42.575	3.351	29.536	0.244	0.951	2000.0
293	11.677	64.911	5.287	49.483	0.436	0.876	2000.0
294	7.239	39.986	3.271	29.029	0.258	0.94	2000.0
295	8.024	45.003	3.862	34.593	0.244	0.945	2000.0
296	9.102	51.4	4.128	36.509	0.293	0.929	2000.0
297	9.84	56.188	4.327	41.077	0.35	0.91	2000.0
298	9.47	52.961	4.224	38.522	0.288	0.926	2000.0
299	9.728	55.962	4.729	41.473	0.348	0.892	2000.0
300	10.92	61.773	4.81	43.235	0.41	0.885	2000.0
301	10.533	59.73	4.909	44.524	0.341	0.89	2000.0
302	9.935	56.518	4.497	41.114	0.342	0.913	3000.0
303	8.958	50.373	3.859	34.823	0.304	0.937	2000.0
304	8.964	50.909	3.996	35.102	0.31	0.918	2000.0
305	8.522	48.247	3.856	35.089	0.306	0.928	2000.0
306	9.777	55.534	4.472	38.856	0.333	0.918	2000.0
307	9.068	50.715	4.278	38.626	0.324	0.917	4000.0
308	10.581	59.541	4.69	42.986	0.37	0.896	2000.0
309	9.57	53.684	4.512	38.37	0.304	0.906	2000.0
310	10.263	57.988	4.689	41.689	0.366	0.908	2000.0
311	8.634	48.301	3.739	33.031	0.3	0.946	2000.0
312	9.363	52.145	4.252	36.582	0.292	0.928	2000.0
313	7.418	41.39	3.742	33.011	0.206	0.942	2000.0
314	7.876	44.323	3.663	31.891	0.323	0.935	2000.0
315	10.966	62.166	4.8	45.711	0.41	0.875	2000.0
316	9.578	54.226	3.957	38.847	0.353	0.922	3000.0
317	9.592	54.817	4.064	37.442	0.404	0.909	2000.0
318	9.412	52.67	4.29	36.726	0.312	0.936	2000.0
319	9.196	51.937	3.893	36.388	0.31	0.93	2000.0
320	8.081	45.816	3.446	32.577	0.275	0.949	2000.0
321	10.929	61.918	4.938	43.901	0.395	0.898	2000.0
322	7.525	42.011	3.352	29.92	0.247	0.952	2000.0
323	10.014	56.398	4.589	41.489	0.362	0.896	2000.0
324	8.791	49.126	3.83	35.106	0.305	0.924	3000.0
325	8.826	50.265	3.877	35.835	0.298	0.937	2000.0
326	10.015	55.836	4.281	39.728	0.331	0.922	2000.0
327	8.918	50.388	4.0	37.344	0.296	0.922	2000.0
328	6.99	39.892	3.072	27.78	0.248	0.959	2000.0
329	8.309	47.064	3.742	34.837	0.283	0.926	2000.0
330	9.188	51.571	4.104	37.089	0.303	0.931	2000.0
331	7.595	43.352	3.549	33.873	0.259	0.936	2000.0
332	8.962	50.48	4.017	35.765	0.287	0.93	2000.0
333	9.996	56.584	4.433	39.83	0.342	0.914	2000.0
334	9.398	53.638	4.338	40.084	0.34	0.899	2000.0
335	9.339	52.927	4.352	37.379	0.316	0.91	2000.0
336	7.966	44.294	3.444	31.397	0.258	0.946	2000.0
337	10.093	56.806	4.414	42.459	0.379	0.897	2000.0
338	10.119	57.98	4.349	41.776	0.373	0.901	2000.0
339	10.357	58.004	4.193	40.382	0.392	0.911	3000.0
340	9.399	52.887	4.105	37.648	0.305	0.93	2000.0
341	10.066	55.466	4.589	40.324	0.342	0.908	2000.0
342	9.363	52.13	3.876	36.282	0.327	0.932	2000.0
343	8.953	50.205	4.249	38.881	0.287	0.91	3000.0
344	9.01	50.851	3.917	34.526	0.347	0.93	2000.0
345	9.707	54.03	4.221	37.218	0.338	0.934	2000.0
346	8.472	47.876	3.904	36.516	0.301	0.921	2000.0
347	8.04	45.11	3.801	32.956	0.269	0.941	2000.0
348	9.398	54.249	4.271	38.478	0.328	0.916	2000.0
349	11.153	62.528	5.03	45.899	0.417	0.884	2000.0
350	9.4	53.062	4.385	38.732	0.291	0.918	2000.0
351	10.656	60.103	4.788	43.36	0.386	0.89	2000.0
352	9.422	54.364	4.021	39.053	0.346	0.909	2000.0
353	7.256	41.422	3.254	30.853	0.248	0.944	2000.0
354	9.578	54.523	4.423	39.224	0.311	0.91	2000.0
355	9.342	52.447	4.528	37.874	0.289	0.93	2000.0
356	7.27	41.596	3.379	31.852	0.234	0.943	2000.0
357	9.411	53.27	4.371	41.022	0.366	0.91	2000.0
358	10.366	57.958	4.617	43.182	0.358	0.904	2000.0
359	11.147	62.255	5.024	44.048	0.429	0.887	2000.0
360	10.617	60.182	4.818	41.938	0.384	0.894	2000.0
361	8.577	47.759	3.595	32.067	0.294	0.941	2000.0
362	8.32	46.704	3.526	33.36	0.274	0.95	2000.0
363	8.806	49.366	4.024	37.777	0.29	0.924	2000.0
364	8.349	47.823	3.951	34.172	0.314	0.933	2000.0
365	9.546	53.496	4.111	39.517	0.319	0.914	2000.0
366	9.206	51.463	4.27	37.082	0.311	0.923	2000.0
367	10.256	57.217	4.488	40.502	0.376	0.91	2000.0
368	7.289	40.535	3.291	28.117	0.23	0.965	2000.0
369	9.136	51.868	4.187	37.371	0.329	0.927	2000.0
370	9.656	55.043	4.245	37.4	0.351	0.912	2000.0
371	8.847	49.869	4.209	37.243	0.323	0.916	2000.0
372	9.362	52.28	4.183	37.597	0.31	0.929	2000.0
373	8.645	48.482	3.747	35.584	0.325	0.941	2000.0
374	10.122	57.252	4.621	40.367	0.329	0.918	2000.0
375	10.291	57.648	4.724	42.675	0.355	0.894	2000.0
376	8.838	49.996	4.079	37.998	0.307	0.922	2000.0
377	10.226	58.276	4.84	45.11	0.366	0.889	2000.0
378	10.347	58.727	4.566	43.545	0.423	0.892	2000.0
379	9.034	50.963	3.841	35.707	0.324	0.925	2000.0
380	8.487	47.911	4.135	37.605	0.299	0.924	2000.0
381	9.346	53.228	4.377	37.915	0.353	0.919	2000.0
382	9.128	51.417	3.777	35.22	0.354	0.94	2000.0
383	8.894	50.752	4.05	35.115	0.285	0.933	2000.0
384	10.094	57.537	4.468	41.393	0.363	0.908	2000.0
385	9.104	51.645	4.454	40.121	0.298	0.908	2000.0
386	9.308	52.53	4.355	39.343	0.34	0.925	2000.0
387	8.966	51.283	4.104	36.785	0.338	0.919	2000.0
388	10.088	57.0	4.449	41.112	0.386	0.903	2000.0
389	9.3	52.535	3.982	36.616	0.31	0.933	2000.0
390	8.239	47.147	4.158	34.941	0.257	0.929	3000.0
391	9.748	55.914	4.576	41.245	0.35	0.902	2000.0
392	9.271	52.688	4.603	40.028	0.318	0.915	2000.0
393	9.043	51.404	3.857	35.986	0.368	0.915	2000.0
394	9.036	51.84	4.306	37.537	0.333	0.906	2000.0
395	9.016	50.53	3.989	36.048	0.294	0.934	2000.0
396	8.774	49.856	3.968	35.177	0.317	0.933	2000.0
397	7.531	42.466	3.325	29.028	0.272	0.948	2000.0
398	9.074	51.776	4.624	40.179	0.268	0.916	2000.0
399	9.42	53.015	3.88	35.369	0.359	0.936	2000.0
400	7.776	43.103	3.808	32.646	0.259	0.948	2000.0
401	9.652	53.973	4.413	40.567	0.345	0.911	2000.0
402	7.729	44.098	3.407	32.197	0.298	0.943	2000.0
403	10.518	60.384	5.036	45.26	0.4	0.886	2000.0
404	9.158	52.078	4.34	36.724	0.348	0.929	2000.0
405	9.081	51.702	4.239	37.535	0.276	0.926	2000.0
406	9.16	51.932	3.977	38.461	0.351	0.917	2000.0
407	8.707	49.104	3.703	35.885	0.313	0.939	2000.0
408	9.706	55.058	4.474	40.317	0.332	0.907	2000.0
409	9.645	54.545	4.086	38.176	0.36	0.91	2000.0
410	8.179	45.952	3.784	33.319	0.245	0.956	2000.0
411	10.097	57.218	4.507	42.055	0.361	0.893	3000.0
412	8.632	49.635	3.939	35.357	0.276	0.933	2000.0
413	9.839	54.093	4.518	39.055	0.335	0.91	2000.0
414	9.908	56.027	4.277	39.177	0.359	0.913	2000.0
415	8.889	50.044	4.555	36.86	0.283	0.921	2000.0
416	6.588	36.532	2.871	25.209	0.236	0.97	2000.0
417	11.298	63.538	5.267	46.999	0.382	0.882	2000.0
418	9.153	50.788	4.185	38.601	0.295	0.925	2000.0
419	9.632	55.528	4.464	38.31	0.352	0.911	2000.0
420	8.313	47.285	3.748	35.038	0.299	0.93	2000.0
421	9.59	53.189	4.502	42.535	0.331	0.899	2000.0
422	9.929	55.428	4.207	39.438	0.35	0.91	2000.0
423	8.426	46.995	3.834	33.279	0.261	0.945	2000.0
424	8.822	49.973	4.074	36.426	0.3	0.927	2000.0
425	9.503	54.515	4.143	38.467	0.349	0.909	2000.0
426	9.344	53.371	4.027	37.584	0.343	0.906	3000.0
427	8.25	46.409	3.79	32.937	0.27	0.931	2000.0
428	10.147	56.495	4.82	39.86	0.324	0.912	2000.0
429	9.475	53.735	4.236	40.112	0.321	0.917	2000.0
430	8.577	48.41	3.631	34.696	0.298	0.938	2000.0
431	7.381	41.967	3.219	29.388	0.275	0.953	2000.0
432	8.31	47.618	3.971	35.437	0.265	0.929	2000.0
433	9.762	54.25	4.631	39.268	0.312	0.916	2000.0
434	8.592	48.444	3.709	33.834	0.281	0.934	2000.0
435	9.087	51.465	4.366	38.488	0.305	0.909	2000.0
436	8.601	48.831	3.753	35.573	0.312	0.929	2000.0
437	8.161	46.186	3.702	34.164	0.299	0.934	2000.0
438	9.245	51.924	4.137	38.03	0.33	0.917	2000.0
439	8.145	45.897	3.482	32.801	0.279	0.944	2000.0
440	9.413	53.093	4.241	39.389	0.3	0.931	2000.0
441	8.238	46.728	3.84	32.404	0.309	0.928	2000.0
442	8.832	49.46	4.106	36.749	0.331	0.909	2000.0
443	7.767	44.601	3.905	32.97	0.249	0.934	2000.0
444	9.406	53.628	4.146	39.837	0.341	0.906	2000.0
445	10.956	61.64	5.225	46.281	0.367	0.881	2000.0
446	9.048	50.732	3.951	36.577	0.323	0.933	2000.0
447	9.4	52.7	4.118	37.546	0.325	0.933	2000.0
448	8.092	44.875	3.563	31.901	0.266	0.945	2000.0
