NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	4.624	25.492	2.155	19.614	0.133	0.977	5000.0
2	5.907	33.166	2.861	25.906	0.176	0.962	3000.0
3	3.744	21.236	1.886	16.432	0.111	0.985	7000.0
4	6.291	35.178	2.924	27.032	0.161	0.964	3000.0
5	4.375	24.479	2.062	19.014	0.093	0.979	3000.0
6	5.296	29.649	2.708	24.014	0.128	0.967	4000.0
7	6.02	34.058	2.581	25.336	0.195	0.961	3000.0
8	4.959	28.42	2.534	23.709	0.121	0.969	2000.0
9	5.394	30.594	2.73	24.255	0.133	0.967	2000.0
10	4.608	25.47	2.069	18.958	0.129	0.979	4000.0
11	5.167	28.902	2.636	24.389	0.141	0.963	2000.0
12	5.455	31.468	2.426	23.009	0.186	0.971	2000.0
13	5.306	29.878	2.603	23.783	0.124	0.971	4000.0
14	4.286	24.208	1.927	17.533	0.13	0.985	2000.0
15	5.342	30.699	2.522	24.36	0.167	0.964	4000.0
16	6.504	36.485	3.235	30.481	0.155	0.952	3000.0
17	4.539	25.496	2.281	20.446	0.084	0.974	6000.0
18	5.729	32.422	2.79	27.087	0.14	0.96	2000.0
19	3.424	19.35	1.674	14.029	0.099	0.99	4000.0
20	5.112	28.514	2.516	22.375	0.141	0.974	2000.0
21	5.227	28.828	2.336	21.908	0.145	0.975	3000.0
22	4.736	26.558	2.131	19.504	0.133	0.977	2000.0
23	4.908	27.038	2.389	20.627	0.114	0.978	2000.0
24	5.936	33.666	2.712	26.225	0.166	0.967	3000.0
25	4.543	25.884	2.178	20.65	0.125	0.978	2000.0
26	4.83	26.699	2.249	21.165	0.129	0.977	5000.0
27	6.348	36.398	2.952	28.527	0.152	0.956	3000.0
28	3.301	18.27	1.576	14.518	0.095	0.984	2000.0
29	4.563	25.85	2.191	19.882	0.119	0.979	2000.0
30	6.331	35.564	3.037	29.388	0.166	0.95	3000.0
31	5.612	31.539	2.801	24.843	0.138	0.965	4000.0
32	5.202	29.369	2.496	22.956	0.14	0.973	3000.0
33	4.896	27.994	2.337	21.548	0.123	0.97	2000.0
34	3.927	22.037	1.87	16.792	0.094	0.986	4000.0
35	5.842	32.886	2.665	25.233	0.177	0.964	2000.0
36	5.42	30.57	2.432	22.734	0.159	0.975	2000.0
37	4.8	27.294	2.226	20.029	0.134	0.981	2000.0
38	3.804	21.474	1.936	16.964	0.096	0.984	2000.0
39	5.691	31.669	2.787	26.002	0.124	0.96	3000.0
40	4.995	27.987	2.363	21.012	0.134	0.979	3000.0
41	4.664	25.773	2.115	19.588	0.116	0.98	4000.0
42	5.244	29.194	2.449	22.258	0.132	0.978	3000.0
43	4.697	26.818	2.342	20.133	0.112	0.973	2000.0
44	4.452	25.706	2.037	19.756	0.119	0.978	2000.0
45	6.727	38.047	3.169	29.257	0.184	0.954	2000.0
