NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
50	1.923	7.11	0.9	7.188	0.015	0.996	3000.0
51	2.085	7.761	0.94	8.29	0.01	0.995	4000.0
52	1.319	4.874	0.568	4.757	0.007	0.998	13000.0
53	2.986	11.154	1.329	11.584	0.016	0.991	9000.0
54	1.973	7.312	0.89	7.346	0.009	0.995	5000.0
55	1.748	6.65	0.775	6.81	0.01	0.997	33000.0
56	1.114	4.147	0.529	4.583	0.007	0.998	7000.0
57	1.136	4.233	0.512	4.517	0.004	0.999	17000.0
58	1.792	6.781	0.863	7.458	0.006	0.996	13000.0
59	2.086	7.685	0.976	8.128	0.01	0.996	31000.0
60	1.845	6.934	0.819	7.383	0.012	0.995	25000.0
61	2.623	9.793	1.331	11.65	0.026	0.99	3000.0
62	1.221	4.552	0.524	4.42	0.004	0.999	6000.0
63	1.656	6.24	0.783	6.952	0.007	0.996	3000.0
64	2.948	10.916	1.494	11.904	0.022	0.99	9000.0
65	3.091	11.461	1.424	11.264	0.02	0.988	4000.0
66	2.3	8.515	1.081	8.706	0.009	0.995	4000.0
67	1.256	4.761	0.563	4.758	0.006	0.998	8000.0
68	2.511	9.474	1.145	10.071	0.023	0.99	7000.0
69	1.064	4.03	0.53	4.327	0.003	0.999	7000.0
70	2.375	8.937	1.007	9.591	0.014	0.992	7000.0
71	2.569	9.623	1.135	10.214	0.016	0.993	4000.0
72	1.572	5.835	0.814	7.134	0.009	0.996	6000.0
73	1.989	7.421	0.98	8.156	0.011	0.995	5000.0
74	2.235	8.4	0.997	8.94	0.012	0.994	5000.0
75	2.189	8.071	0.906	7.58	0.012	0.995	4000.0
76	1.746	6.392	0.884	6.589	0.006	0.996	19000.0
77	2.469	9.149	1.059	8.773	0.012	0.994	3000.0
78	1.823	6.859	0.832	7.24	0.013	0.996	8000.0
79	1.854	6.974	0.849	7.168	0.008	0.996	14000.0
80	2.636	9.743	1.19	10.397	0.015	0.991	4000.0
81	1.412	5.271	0.707	6.313	0.008	0.996	47000.0
82	2.007	7.554	0.943	7.961	0.011	0.996	4000.0
83	2.755	10.214	1.235	10.183	0.017	0.992	5000.0
84	1.541	5.7	0.684	5.461	0.008	0.998	22000.0
85	2.249	8.407	1.042	8.718	0.012	0.995	8000.0
86	2.102	7.656	0.962	7.805	0.011	0.995	6000.0
87	3.145	11.601	1.544	12.2	0.016	0.99	8000.0
88	1.913	7.152	0.941	8.461	0.01	0.995	8000.0
89	2.35	8.82	1.071	8.889	0.016	0.995	5000.0
90	2.826	10.558	1.234	10.949	0.019	0.991	7000.0
91	1.238	4.625	0.533	4.477	0.005	0.998	3000.0
92	1.229	4.61	0.533	4.574	0.005	0.999	8000.0
93	2.211	8.506	1.028	9.134	0.017	0.992	4000.0
94	2.488	9.264	1.101	9.034	0.014	0.994	10000.0
95	1.84	6.859	0.836	6.758	0.008	0.996	5000.0
96	2.159	8.057	1.018	8.192	0.015	0.996	8000.0
97	2.15	7.96	0.933	8.252	0.014	0.994	5000.0
98	2.094	7.748	1.022	8.271	0.014	0.995	6000.0
99	1.944	7.265	0.834	6.712	0.014	0.996	4000.0
100	2.127	7.894	0.967	7.902	0.008	0.995	9000.0
101	2.468	9.219	1.088	9.202	0.012	0.995	10000.0
102	1.737	6.419	0.778	6.273	0.009	0.997	12000.0
103	2.628	9.887	1.165	9.242	0.018	0.993	4000.0
104	1.943	7.172	0.931	7.287	0.008	0.996	4000.0
105	1.572	5.84	0.687	5.931	0.011	0.997	15000.0
106	2.216	8.458	1.003	9.167	0.018	0.993	14000.0
107	2.738	10.182	1.199	10.493	0.017	0.994	10000.0
108	2.477	9.281	1.101	9.4	0.013	0.994	5000.0
109	2.145	8.184	0.996	9.034	0.011	0.992	7000.0
110	1.113	4.09	0.637	5.465	0.014	0.998	7000.0
111	1.683	6.282	0.706	5.92	0.012	0.997	28000.0
112	1.348	5.021	0.626	5.387	0.01	0.998	9000.0
113	1.781	6.624	0.801	7.126	0.009	0.996	24000.0
114	3.124	11.594	1.396	11.67	0.022	0.99	4000.0
115	2.229	8.312	1.003	8.273	0.012	0.995	4000.0
116	1.295	4.806	0.536	4.551	0.006	0.999	7000.0
117	1.685	6.325	0.847	7.045	0.011	0.996	8000.0
118	1.497	5.514	0.647	5.116	0.013	0.999	7000.0
119	0.981	3.639	0.507	3.791	0.009	0.999	19000.0
120	2.352	8.836	0.99	8.688	0.011	0.994	8000.0
121	1.714	6.365	0.841	7.033	0.009	0.997	26000.0
122	1.926	7.194	0.971	8.415	0.008	0.994	22000.0
123	2.246	8.422	1.109	9.204	0.01	0.994	7000.0
124	1.351	4.925	0.581	5.292	0.004	0.998	6000.0
125	2.939	10.985	1.367	12.052	0.012	0.99	9000.0
126	2.321	8.647	1.051	9.011	0.015	0.994	6000.0
127	1.636	6.094	0.761	6.246	0.015	0.998	6000.0
128	2.142	7.997	1.146	9.696	0.018	0.993	8000.0
129	2.258	8.437	1.058	9.238	0.01	0.993	8000.0
130	1.841	6.834	0.798	6.97	0.011	0.997	7000.0
131	1.988	7.443	0.893	7.479	0.008	0.996	25000.0
132	3.348	12.465	1.56	13.653	0.029	0.988	4000.0
133	1.778	6.649	0.806	6.097	0.011	0.997	7000.0
134	2.139	8.096	1.04	9.201	0.013	0.994	40000.0
135	2.586	9.649	1.149	9.622	0.013	0.994	4000.0
136	1.685	6.231	0.767	6.625	0.011	0.997	8000.0
137	2.039	7.607	0.981	7.772	0.006	0.997	13000.0
138	1.901	7.29	0.943	7.182	0.017	0.993	19000.0
139	3.078	11.458	1.383	11.012	0.022	0.992	4000.0
140	2.222	8.233	0.94	7.923	0.007	0.995	3000.0
141	1.833	6.862	0.887	7.892	0.012	0.995	10000.0
142	2.314	8.595	1.128	9.695	0.01	0.992	4000.0
143	1.993	7.544	0.867	7.517	0.013	0.996	13000.0
144	2.102	7.84	1.005	8.457	0.008	0.994	7000.0
145	1.937	7.078	0.841	6.78	0.01	0.997	7000.0
146	1.994	7.415	0.924	7.729	0.011	0.996	11000.0
147	3.208	12.061	1.323	11.282	0.021	0.991	7000.0
148	2.528	9.188	1.178	9.485	0.016	0.991	3000.0
149	1.495	5.653	0.668	5.241	0.012	0.997	4000.0
150	1.882	7.048	0.843	7.218	0.012	0.996	14000.0
151	2.14	7.994	1.133	9.546	0.013	0.992	11000.0
152	2.035	7.695	0.935	8.056	0.018	0.995	6000.0
153	2.292	8.487	1.01	7.784	0.018	0.996	8000.0
154	1.675	6.203	0.686	5.772	0.008	0.997	6000.0
155	1.707	6.341	0.763	6.49	0.008	0.997	6000.0
156	1.323	4.915	0.611	4.998	0.004	0.998	12000.0
157	1.948	7.21	0.914	7.702	0.008	0.995	4000.0
158	1.601	6.033	0.745	6.194	0.012	0.997	11000.0
159	2.334	8.754	1.086	8.968	0.017	0.994	4000.0
160	2.406	8.909	1.073	8.753	0.016	0.996	4000.0
161	1.399	5.173	0.617	5.059	0.006	0.997	5000.0
162	0.966	3.627	0.436	3.732	0.004	0.999	6000.0
163	1.789	6.764	0.865	7.446	0.011	0.996	5000.0
164	1.735	6.499	0.821	7.175	0.011	0.997	5000.0
165	1.406	5.203	0.694	5.96	0.003	0.998	8000.0
166	1.482	5.501	0.654	5.299	0.007	0.998	6000.0
167	1.55	5.69	0.752	6.433	0.006	0.997	21000.0
168	1.668	6.153	0.72	6.144	0.005	0.997	17000.0
169	3.347	12.412	1.415	11.977	0.018	0.99	4000.0
170	1.062	3.891	0.445	3.708	0.004	0.999	8000.0
171	2.132	7.911	1.037	9.058	0.01	0.993	2000.0
172	1.942	7.218	0.917	7.453	0.015	0.995	6000.0
173	1.241	4.633	0.57	4.686	0.008	0.999	12000.0
174	1.078	4.03	0.545	4.659	0.003	0.999	6000.0
175	1.945	7.177	0.938	8.168	0.011	0.993	3000.0
176	1.357	5.038	0.655	5.677	0.006	0.998	12000.0
177	1.831	6.842	0.827	6.848	0.014	0.997	4000.0
178	3.448	12.654	1.61	12.565	0.017	0.99	3000.0
179	1.954	7.258	0.857	7.155	0.009	0.997	12000.0
180	1.911	7.114	0.824	6.642	0.01	0.997	6000.0
181	2.043	7.513	0.998	8.141	0.009	0.995	38000.0
182	1.063	3.975	0.483	4.036	0.005	0.999	6000.0
183	2.014	7.396	0.881	6.992	0.011	0.997	4000.0
184	2.543	9.455	1.369	11.672	0.01	0.991	8000.0
185	2.692	10.082	1.3	11.025	0.016	0.991	6000.0
186	1.437	5.467	0.592	5.492	0.006	0.997	5000.0
187	1.686	6.231	0.775	5.951	0.015	0.997	4000.0
188	2.205	8.241	1.014	8.044	0.014	0.995	22000.0
189	2.81	10.523	1.313	10.89	0.021	0.992	6000.0
190	1.642	6.014	0.849	7.096	0.012	0.995	42000.0
191	1.779	6.631	0.87	7.928	0.019	0.994	34000.0
192	1.71	6.411	0.739	6.163	0.01	0.997	15000.0
193	2.519	9.334	1.129	9.848	0.012	0.994	22000.0
194	2.432	9.129	1.066	9.245	0.011	0.994	4000.0
195	1.923	7.13	0.816	6.988	0.007	0.996	6000.0
196	1.126	4.146	0.532	4.029	0.004	0.999	7000.0
197	2.24	8.471	1.011	8.702	0.01	0.995	6000.0
198	1.226	4.562	0.518	4.56	0.004	0.999	8000.0
199	2.117	7.912	1.018	8.803	0.01	0.994	13000.0
200	1.554	5.702	0.66	5.666	0.01	0.997	22000.0
201	1.198	4.401	0.579	4.733	0.007	0.998	5000.0
202	1.879	7.037	0.979	7.893	0.011	0.995	7000.0
203	1.296	4.827	0.579	4.526	0.007	0.999	5000.0
204	1.687	6.291	0.753	6.451	0.009	0.996	5000.0
205	1.808	6.734	0.902	7.464	0.005	0.996	11000.0
206	1.46	5.472	0.644	5.597	0.008	0.998	4000.0
207	1.963	7.293	0.841	7.2	0.012	0.996	3000.0
208	2.061	7.784	0.992	9.029	0.024	0.991	28000.0
209	1.959	7.269	0.867	6.855	0.011	0.997	3000.0
210	1.086	4.036	0.548	4.581	0.009	0.998	63000.0
211	2.81	10.471	1.191	10.4	0.014	0.994	7000.0
212	1.824	6.727	0.885	7.166	0.015	0.995	6000.0
213	1.658	6.396	0.737	6.078	0.012	0.996	12000.0
214	2.214	8.255	1.036	8.867	0.014	0.995	6000.0
215	1.386	5.181	0.652	5.533	0.005	0.997	6000.0
216	1.49	5.53	0.672	5.802	0.005	0.997	11000.0
217	1.678	6.304	0.836	6.93	0.008	0.996	18000.0
218	1.849	6.886	0.87	7.499	0.008	0.996	6000.0
219	2.174	7.994	1.006	8.0	0.019	0.996	9000.0
220	1.76	6.557	0.815	6.993	0.007	0.997	17000.0
221	2.515	9.341	1.074	8.975	0.017	0.995	7000.0
222	0.879	3.254	0.42	3.482	0.005	0.999	7000.0
223	1.241	4.579	0.544	4.489	0.007	0.999	7000.0
224	1.012	3.678	0.495	4.024	0.005	0.999	10000.0
225	1.729	6.378	0.8	6.524	0.007	0.996	10000.0
226	1.638	6.032	0.73	6.209	0.006	0.997	8000.0
227	1.805	6.685	0.782	6.325	0.016	0.997	23000.0
228	0.883	3.327	0.444	3.784	0.006	0.999	6000.0
229	1.62	6.011	0.697	5.899	0.01	0.997	9000.0
230	1.89	6.996	0.951	7.488	0.015	0.996	7000.0
231	1.737	6.614	0.831	7.095	0.01	0.995	22000.0
232	1.392	5.263	0.607	5.159	0.011	0.998	7000.0
233	2.54	9.5	1.048	9.39	0.016	0.993	11000.0
234	1.776	6.697	0.847	7.504	0.011	0.996	6000.0
235	2.678	9.95	1.222	10.476	0.019	0.993	7000.0
236	1.917	7.084	0.817	7.039	0.008	0.996	5000.0
237	1.709	6.385	0.798	6.467	0.007	0.997	5000.0
238	1.787	6.682	0.839	6.68	0.008	0.997	7000.0
239	1.482	5.476	0.671	5.534	0.008	0.998	15000.0
240	1.669	6.167	0.732	6.079	0.007	0.998	11000.0
241	1.61	6.032	0.661	5.663	0.011	0.998	29000.0
242	1.956	7.213	0.848	7.136	0.006	0.996	3000.0
243	2.494	9.384	1.098	9.279	0.013	0.993	2000.0
244	1.356	5.047	0.595	5.125	0.005	0.998	9000.0
245	1.448	5.475	0.675	5.867	0.005	0.998	15000.0
246	1.062	3.987	0.526	4.57	0.009	0.998	6000.0
247	1.241	4.623	0.537	4.721	0.004	0.998	8000.0
248	1.163	4.34	0.568	4.774	0.009	0.998	17000.0
249	2.449	9.229	1.055	8.562	0.018	0.994	10000.0
250	2.062	7.736	0.987	8.704	0.012	0.994	0.0
251	1.794	6.725	0.724	6.2	0.012	0.997	15000.0
252	2.59	9.694	1.155	9.854	0.013	0.993	7000.0
253	2.542	9.612	1.086	9.31	0.013	0.994	11000.0
254	1.997	7.462	1.028	9.006	0.011	0.993	10000.0
255	2.094	7.802	1.014	8.843	0.014	0.995	29000.0
256	1.581	5.934	0.667	5.768	0.011	0.998	7000.0
257	2.489	9.252	1.154	10.127	0.011	0.992	7000.0
258	2.416	8.891	1.107	9.282	0.01	0.994	14000.0
259	1.31	4.913	0.569	4.719	0.007	0.998	19000.0
260	1.042	3.891	0.464	4.126	0.002	0.999	16000.0
261	1.99	7.362	0.943	7.713	0.015	0.996	11000.0
262	2.331	8.754	1.004	8.183	0.018	0.995	5000.0
263	2.064	7.685	0.942	8.209	0.012	0.995	11000.0
264	2.442	8.931	1.117	9.356	0.019	0.992	4000.0
265	3.102	11.724	1.508	12.743	0.023	0.99	5000.0
266	2.79	10.527	1.243	11.013	0.013	0.992	6000.0
267	2.422	9.03	1.228	10.617	0.016	0.99	7000.0
268	1.563	5.899	0.683	6.107	0.015	0.996	6000.0
269	2.227	8.229	1.05	8.812	0.012	0.995	4000.0
270	2.913	10.674	1.296	10.457	0.015	0.991	7000.0
271	1.207	4.38	0.522	4.06	0.01	0.998	14000.0
272	1.702	6.389	0.737	6.231	0.008	0.997	8000.0
273	0.948	3.474	0.44	3.836	0.004	0.999	53000.0
274	1.416	5.333	0.671	5.771	0.013	0.998	17000.0
275	2.11	7.896	0.992	8.624	0.016	0.995	9000.0
276	1.759	6.638	0.766	6.896	0.009	0.996	9000.0
277	0.925	3.415	0.447	3.874	0.005	0.999	6000.0
278	1.843	6.75	0.94	7.32	0.014	0.996	11000.0
279	1.708	6.298	0.822	6.626	0.007	0.997	16000.0
280	3.033	11.255	1.318	10.659	0.024	0.993	23000.0
281	2.286	8.536	1.088	8.97	0.018	0.995	9000.0
282	1.825	6.875	0.899	7.53	0.01	0.996	8000.0
283	2.105	7.791	0.91	7.755	0.014	0.995	4000.0
284	1.416	5.307	0.694	6.131	0.009	0.998	6000.0
285	1.838	6.747	0.873	7.134	0.007	0.996	4000.0
286	2.239	8.411	0.959	8.476	0.015	0.994	12000.0
287	2.393	8.921	1.071	9.461	0.016	0.993	8000.0
288	2.44	9.134	1.035	9.002	0.012	0.993	4000.0
289	2.435	8.905	1.151	9.131	0.014	0.994	3000.0
290	2.167	7.956	0.985	8.029	0.014	0.996	5000.0
291	2.299	8.437	1.046	8.516	0.016	0.996	15000.0
292	1.694	6.351	0.753	6.614	0.008	0.997	5000.0
293	2.509	9.392	1.113	9.142	0.016	0.995	8000.0
294	2.041	7.603	0.902	7.677	0.016	0.996	7000.0
295	3.082	11.467	1.433	12.026	0.016	0.989	6000.0
296	3.773	14.165	1.687	14.123	0.034	0.98	14000.0
297	1.806	6.788	0.844	7.054	0.009	0.997	11000.0
298	2.448	9.125	1.158	9.87	0.01	0.994	13000.0
299	1.034	3.838	0.55	4.954	0.011	0.998	25000.0
300	1.571	5.805	0.716	5.631	0.013	0.998	20000.0
301	3.472	12.838	1.67	13.719	0.028	0.988	4000.0
302	2.017	7.371	0.839	6.923	0.014	0.996	8000.0
303	2.522	9.551	1.13	9.96	0.015	0.992	6000.0
304	2.033	7.621	0.902	7.628	0.018	0.996	15000.0
305	1.884	7.099	0.756	6.553	0.011	0.997	12000.0
306	1.964	7.327	0.91	7.984	0.007	0.996	11000.0
307	1.732	6.468	0.852	7.302	0.008	0.995	7000.0
308	0.612	2.304	0.299	2.79	0.005	0.999	13000.0
309	2.178	8.086	0.996	8.372	0.012	0.996	4000.0
310	1.053	3.926	0.496	4.103	0.002	0.999	6000.0
311	3.525	13.057	1.703	14.006	0.018	0.987	8000.0
312	1.981	7.311	0.965	7.871	0.01	0.996	4000.0
313	1.616	5.994	0.669	5.702	0.008	0.997	16000.0
314	1.532	5.736	0.794	6.816	0.009	0.997	27000.0
315	2.269	8.418	1.067	8.888	0.018	0.995	11000.0
316	2.251	8.436	1.006	8.371	0.016	0.995	5000.0
317	1.609	6.027	0.782	6.528	0.014	0.995	7000.0
318	2.197	8.225	0.961	8.462	0.01	0.995	4000.0
319	0.848	3.162	0.365	3.19	0.002	0.999	5000.0
320	2.405	8.874	1.047	8.909	0.012	0.994	6000.0
321	2.336	8.784	1.07	9.505	0.013	0.994	20000.0
322	2.157	8.11	1.042	8.844	0.013	0.994	9000.0
323	2.187	8.291	0.933	8.09	0.01	0.995	12000.0
324	2.401	8.903	1.049	8.82	0.012	0.996	3000.0
325	1.396	5.206	0.622	5.549	0.003	0.998	4000.0
326	2.329	8.798	0.996	8.566	0.013	0.994	4000.0
327	2.033	7.599	0.877	7.852	0.009	0.996	12000.0
328	1.924	7.212	0.915	7.731	0.008	0.995	20000.0
329	1.98	7.485	0.816	7.243	0.01	0.995	15000.0
330	1.894	7.08	0.933	8.176	0.013	0.995	10000.0
331	1.725	6.407	0.744	6.397	0.01	0.997	3000.0
332	1.238	4.698	0.547	4.912	0.006	0.998	31000.0
333	2.188	8.101	0.988	7.862	0.008	0.996	16000.0
334	3.421	12.761	1.701	13.637	0.023	0.986	3000.0
335	3.238	12.128	1.534	13.33	0.023	0.987	4000.0
336	2.813	10.538	1.274	10.228	0.023	0.992	5000.0
337	1.721	6.53	0.74	6.158	0.011	0.997	6000.0
338	2.032	7.539	0.871	7.147	0.009	0.997	7000.0
339	1.89	6.991	0.789	6.867	0.006	0.997	4000.0
340	2.258	8.37	0.995	8.18	0.014	0.995	4000.0
341	1.385	5.245	0.678	5.788	0.013	0.997	30000.0
342	2.48	9.237	1.096	9.086	0.011	0.994	6000.0
343	2.268	8.482	1.061	8.842	0.018	0.995	8000.0
344	1.631	6.045	0.695	5.678	0.008	0.997	4000.0
345	1.494	5.572	0.738	6.111	0.006	0.996	8000.0
346	2.161	8.032	0.978	8.184	0.02	0.995	12000.0
347	1.274	4.751	0.573	4.682	0.005	0.998	8000.0
348	1.602	5.968	0.836	7.136	0.007	0.997	5000.0
349	1.436	5.552	0.729	6.633	0.017	0.994	6000.0
350	1.47	5.402	0.661	5.699	0.006	0.997	8000.0
351	2.819	10.435	1.336	11.418	0.015	0.99	7000.0
352	2.022	7.474	0.856	7.543	0.007	0.996	6000.0
353	1.298	4.908	0.587	5.493	0.006	0.997	8000.0
354	1.624	6.04	0.759	6.232	0.008	0.998	4000.0
355	2.076	7.904	0.928	8.527	0.01	0.994	19000.0
356	2.323	8.78	1.118	9.396	0.017	0.994	4000.0
357	2.198	8.149	0.94	8.021	0.01	0.995	10000.0
358	2.85	10.766	1.373	11.827	0.015	0.989	9000.0
359	0.893	3.311	0.402	3.387	0.003	0.999	18000.0
360	2.102	7.918	0.981	8.958	0.017	0.995	5000.0
361	0.877	3.249	0.447	3.699	0.006	0.999	27000.0
362	2.067	7.78	0.979	8.768	0.009	0.994	6000.0
363	1.715	6.372	0.747	6.52	0.008	0.997	14000.0
364	2.129	7.825	0.973	8.075	0.013	0.996	8000.0
365	2.194	8.106	0.98	8.199	0.011	0.995	27000.0
366	1.565	5.8	0.684	5.511	0.009	0.998	10000.0
367	1.887	7.054	0.813	6.885	0.007	0.997	13000.0
368	2.046	7.637	0.912	7.928	0.007	0.995	15000.0
369	1.246	4.742	0.653	5.975	0.011	0.995	16000.0
370	2.572	9.697	1.288	10.566	0.011	0.992	11000.0
371	1.387	5.135	0.637	5.466	0.005	0.997	5000.0
372	2.265	8.494	0.994	8.709	0.011	0.995	5000.0
373	1.784	6.623	0.771	6.764	0.013	0.996	14000.0
374	3.224	12.113	1.402	12.599	0.029	0.987	7000.0
375	1.314	4.852	0.595	5.006	0.008	0.998	7000.0
376	1.928	7.188	0.794	6.841	0.009	0.997	3000.0
377	2.127	8.029	0.949	8.43	0.012	0.992	29000.0
378	2.282	8.397	0.995	8.492	0.013	0.995	7000.0
379	2.941	10.835	1.281	10.619	0.018	0.993	11000.0
380	1.758	6.659	0.871	7.38	0.015	0.995	6000.0
381	3.27	12.094	1.477	12.317	0.014	0.991	9000.0
382	2.249	8.284	1.127	8.636	0.013	0.995	3000.0
383	2.339	8.706	1.035	8.773	0.019	0.994	5000.0
384	1.47	5.515	0.778	6.632	0.009	0.996	20000.0
385	1.535	5.661	0.702	5.973	0.005	0.998	7000.0
386	2.115	7.941	0.914	7.863	0.007	0.996	10000.0
387	1.122	4.153	0.535	4.586	0.007	0.998	17000.0
388	1.936	7.19	0.963	7.463	0.008	0.996	5000.0
389	1.424	5.254	0.679	5.7	0.006	0.997	6000.0
390	3.368	12.523	1.456	12.169	0.024	0.988	13000.0
391	1.946	7.213	0.939	7.817	0.016	0.996	7000.0
392	2.291	8.593	0.963	8.171	0.011	0.995	12000.0
393	1.913	6.942	0.874	7.443	0.014	0.994	4000.0
394	2.151	7.968	0.952	7.706	0.015	0.996	11000.0
395	2.517	9.516	1.138	10.172	0.024	0.99	10000.0
396	2.181	8.058	1.019	8.287	0.011	0.995	7000.0
397	1.164	4.33	0.531	4.614	0.005	0.998	29000.0
398	1.793	6.689	0.91	7.938	0.01	0.996	4000.0
399	1.761	6.641	0.788	6.788	0.009	0.997	5000.0
400	1.24	4.636	0.59	4.826	0.007	0.998	5000.0
401	1.711	6.403	0.828	6.687	0.016	0.997	8000.0
402	2.596	9.762	1.147	9.155	0.016	0.995	6000.0
403	1.876	6.998	0.925	8.048	0.009	0.995	26000.0
404	2.137	7.993	0.999	8.551	0.017	0.995	23000.0
405	2.366	8.983	1.024	9.048	0.013	0.995	14000.0
406	2.662	9.94	1.234	10.502	0.017	0.99	6000.0
407	1.415	5.243	0.588	4.966	0.004	0.998	8000.0
408	3.289	12.225	1.505	12.389	0.016	0.991	3000.0
409	2.242	8.318	0.888	7.848	0.016	0.994	6000.0
410	1.713	6.479	0.97	8.4	0.013	0.994	26000.0
411	2.354	8.716	1.029	8.527	0.013	0.995	7000.0
412	1.945	7.266	0.989	8.391	0.016	0.995	4000.0
413	2.205	8.168	0.941	7.566	0.017	0.996	31000.0
414	1.221	4.573	0.59	5.177	0.008	0.997	4000.0
415	1.691	6.306	0.747	6.165	0.009	0.998	5000.0
416	1.514	5.675	0.695	5.714	0.009	0.998	9000.0
417	1.419	5.349	0.666	5.988	0.008	0.996	10000.0
418	1.996	7.423	1.0	8.28	0.007	0.995	10000.0
419	2.268	8.559	1.096	9.457	0.021	0.993	7000.0
420	2.209	8.359	0.995	8.088	0.012	0.996	3000.0
421	1.745	6.545	0.777	6.702	0.011	0.997	11000.0
422	1.571	5.814	0.663	5.944	0.005	0.997	8000.0
423	1.576	5.869	0.726	6.228	0.011	0.998	6000.0
424	2.478	9.174	1.121	9.644	0.013	0.992	9000.0
425	1.209	4.439	0.559	4.439	0.004	0.999	11000.0
426	2.615	9.842	1.227	10.848	0.016	0.99	5000.0
427	2.552	9.49	1.18	10.275	0.019	0.992	6000.0
428	1.562	5.783	0.699	5.983	0.008	0.997	8000.0
429	2.923	10.821	1.358	11.164	0.019	0.99	4000.0
430	3.138	11.704	1.364	11.746	0.019	0.991	14000.0
431	1.766	6.661	0.801	7.084	0.008	0.996	17000.0
432	2.599	9.817	1.165	9.974	0.022	0.991	5000.0
433	1.813	6.706	0.83	6.997	0.01	0.997	4000.0
434	1.312	4.878	0.57	4.5	0.008	0.998	8000.0
435	1.716	6.221	0.772	6.019	0.008	0.996	3000.0
436	2.864	10.469	1.233	10.724	0.023	0.99	6000.0
437	2.753	10.307	1.275	10.372	0.013	0.994	9000.0
438	1.587	5.852	0.701	6.454	0.009	0.997	18000.0
439	1.25	4.602	0.562	4.806	0.006	0.998	13000.0
440	1.588	6.04	0.703	5.968	0.008	0.998	15000.0
441	2.51	9.426	1.139	9.94	0.013	0.994	6000.0
442	0.871	3.219	0.383	3.424	0.004	0.999	10000.0
443	1.954	7.335	0.873	7.348	0.013	0.996	11000.0
444	2.356	8.754	1.018	8.613	0.015	0.995	4000.0
445	1.445	5.479	0.714	6.156	0.008	0.997	12000.0
446	1.56	5.717	0.638	5.206	0.007	0.997	6000.0
447	1.575	5.93	0.722	6.376	0.009	0.997	6000.0
448	0.523	1.946	0.283	2.166	0.003	1.0	6000.0
