NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
49	3.198	12.06	1.322	11.718	0.022	0.991	5000.0
50	2.899	10.791	1.33	11.392	0.019	0.992	5000.0
51	4.658	17.226	2.132	15.863	0.064	0.985	5000.0
52	3.848	14.298	1.738	14.632	0.033	0.986	7000.0
53	4.133	15.575	1.596	13.49	0.041	0.988	4000.0
54	4.525	16.831	2.01	16.49	0.04	0.984	6000.0
55	2.792	10.411	1.195	10.133	0.021	0.993	4000.0
56	4.233	15.697	1.911	15.911	0.033	0.986	3000.0
57	4.094	15.435	1.965	17.09	0.034	0.979	6000.0
58	4.696	17.375	2.097	17.371	0.042	0.981	6000.0
59	4.144	15.352	1.886	15.146	0.033	0.987	5000.0
60	4.861	18.061	2.045	16.85	0.05	0.983	4000.0
61	2.89	10.828	1.245	10.602	0.017	0.993	5000.0
62	4.14	15.269	1.79	14.354	0.036	0.987	3000.0
63	3.06	11.338	1.424	11.713	0.023	0.992	27000.0
64	3.414	12.76	1.508	13.126	0.031	0.989	3000.0
65	4.014	14.946	1.748	14.89	0.031	0.983	7000.0
66	4.118	15.571	1.783	14.824	0.036	0.985	3000.0
67	3.2	12.007	1.359	11.354	0.033	0.991	6000.0
68	3.615	13.546	1.621	13.83	0.031	0.985	2000.0
69	2.898	10.798	1.29	11.539	0.014	0.991	5000.0
70	4.406	16.445	1.876	15.866	0.035	0.984	5000.0
71	3.742	13.887	1.625	13.783	0.031	0.987	5000.0
72	3.622	13.606	1.632	13.796	0.039	0.987	4000.0
73	5.678	20.72	2.423	19.552	0.068	0.972	13000.0
74	4.389	16.347	1.87	15.307	0.039	0.986	5000.0
75	3.785	14.192	1.652	14.83	0.027	0.985	4000.0
76	4.186	15.559	1.772	15.357	0.034	0.98	4000.0
77	3.15	11.854	1.379	11.58	0.025	0.992	12000.0
78	3.966	14.777	1.726	13.666	0.042	0.989	5000.0
79	4.1	15.357	1.744	15.106	0.029	0.985	3000.0
80	3.501	13.074	1.51	12.42	0.033	0.99	2000.0
81	4.929	18.469	2.202	18.828	0.057	0.975	4000.0
82	4.084	15.096	1.735	14.118	0.036	0.987	3000.0
83	5.08	18.83	2.221	18.321	0.042	0.979	6000.0
84	3.586	13.398	1.773	15.485	0.04	0.981	4000.0
85	3.007	11.247	1.282	11.192	0.029	0.991	5000.0
86	3.885	14.483	1.675	14.671	0.026	0.985	3000.0
87	3.865	14.542	1.756	14.145	0.037	0.987	4000.0
88	3.573	13.355	1.441	12.444	0.027	0.99	3000.0
89	4.11	15.502	1.749	15.468	0.031	0.984	8000.0
90	4.395	16.344	1.828	14.582	0.037	0.987	4000.0
91	4.625	17.469	2.188	18.456	0.047	0.978	3000.0
92	4.134	15.586	1.741	15.774	0.022	0.984	3000.0
93	3.566	13.404	1.45	12.179	0.031	0.987	3000.0
94	4.955	18.404	2.322	18.889	0.048	0.975	31000.0
95	6.346	23.744	2.782	23.682	0.056	0.964	5000.0
96	3.918	14.721	1.692	14.416	0.037	0.986	5000.0
97	4.179	15.494	1.897	15.195	0.026	0.988	3000.0
98	3.894	14.734	1.614	14.329	0.031	0.984	9000.0
99	4.858	18.09	2.046	17.084	0.041	0.978	5000.0
100	4.737	17.731	2.002	17.434	0.039	0.981	3000.0
101	5.067	18.809	2.199	17.849	0.043	0.982	5000.0
102	3.801	14.041	1.621	13.439	0.038	0.985	7000.0
103	3.934	14.812	1.719	14.876	0.039	0.986	7000.0
104	3.618	13.762	1.624	13.708	0.029	0.986	8000.0
105	3.142	11.867	1.324	10.971	0.029	0.992	6000.0
106	4.6	17.18	1.944	16.255	0.048	0.983	4000.0
107	4.204	15.639	1.877	15.801	0.048	0.983	5000.0
108	3.453	12.871	1.446	12.029	0.035	0.99	4000.0
109	4.206	15.63	1.841	15.558	0.039	0.986	3000.0
110	2.844	10.75	1.298	11.595	0.026	0.989	11000.0
111	3.204	12.004	1.343	11.887	0.025	0.992	3000.0
112	3.764	14.062	1.525	12.993	0.03	0.989	5000.0
113	4.425	16.715	2.179	17.911	0.036	0.978	4000.0
114	3.083	11.595	1.294	11.249	0.019	0.991	5000.0
115	3.372	12.634	1.449	12.86	0.03	0.985	3000.0
116	3.354	12.514	1.387	11.817	0.031	0.991	4000.0
117	4.294	16.018	1.919	16.081	0.035	0.982	6000.0
118	5.524	20.747	2.489	21.517	0.059	0.968	5000.0
119	4.476	16.774	1.98	17.097	0.036	0.979	12000.0
120	4.026	15.031	1.839	15.183	0.028	0.986	3000.0
121	4.185	15.367	1.769	14.64	0.032	0.985	3000.0
122	4.17	15.569	1.864	15.74	0.024	0.982	3000.0
123	3.959	14.596	1.718	14.245	0.027	0.988	6000.0
124	4.38	16.264	1.806	15.877	0.035	0.983	3000.0
125	3.447	12.813	1.527	12.868	0.03	0.991	6000.0
126	2.939	10.97	1.227	10.011	0.022	0.993	28000.0
127	3.421	12.79	1.535	12.685	0.026	0.99	3000.0
128	6.041	22.591	2.609	22.06	0.062	0.97	4000.0
129	3.329	12.321	1.339	10.587	0.039	0.991	11000.0
130	2.89	10.832	1.309	11.693	0.025	0.99	4000.0
131	4.702	17.485	2.235	17.932	0.042	0.977	9000.0
132	4.466	16.612	2.027	15.95	0.037	0.984	3000.0
133	4.098	15.272	1.767	14.868	0.034	0.985	10000.0
134	4.191	15.622	1.842	15.387	0.035	0.986	5000.0
135	3.958	14.75	1.683	14.146	0.032	0.988	5000.0
136	3.582	13.426	1.624	13.401	0.032	0.987	4000.0
137	3.685	13.854	1.693	14.279	0.025	0.987	6000.0
138	3.742	13.882	1.661	14.49	0.027	0.985	3000.0
139	6.06	22.423	2.855	23.814	0.059	0.961	3000.0
140	3.894	14.481	1.747	14.338	0.038	0.988	17000.0
141	3.201	12.057	1.368	11.713	0.024	0.992	4000.0
142	4.157	15.593	1.684	14.11	0.045	0.987	11000.0
143	4.094	15.336	1.758	14.624	0.037	0.987	2000.0
144	4.987	18.627	2.1	16.73	0.055	0.984	5000.0
145	3.376	12.563	1.406	11.754	0.019	0.992	4000.0
146	5.558	20.574	2.431	20.531	0.04	0.972	8000.0
147	4.715	17.881	1.924	17.023	0.06	0.974	5000.0
148	4.417	16.504	1.917	16.353	0.047	0.982	9000.0
149	3.508	13.099	1.543	13.439	0.026	0.989	5000.0
150	3.209	11.906	1.363	11.856	0.025	0.99	4000.0
151	3.247	12.162	1.37	12.361	0.024	0.99	5000.0
152	3.887	14.483	1.755	14.502	0.045	0.987	5000.0
153	4.661	17.489	2.061	17.467	0.067	0.98	7000.0
154	3.819	14.152	1.532	13.488	0.025	0.988	3000.0
155	3.533	13.289	1.597	13.468	0.039	0.988	2000.0
156	3.282	12.225	1.369	12.17	0.025	0.988	7000.0
157	2.946	10.949	1.239	10.691	0.029	0.993	5000.0
158	4.718	17.535	2.086	17.773	0.047	0.978	4000.0
159	4.006	14.942	1.666	14.366	0.035	0.987	4000.0
160	4.331	16.102	1.78	15.052	0.065	0.982	8000.0
161	3.52	13.168	1.487	12.58	0.038	0.99	6000.0
162	3.504	13.031	1.432	12.794	0.025	0.989	2000.0
163	4.003	14.815	1.862	15.584	0.026	0.985	9000.0
164	4.427	16.511	2.027	17.067	0.034	0.981	6000.0
165	4.186	15.571	1.73	15.295	0.038	0.985	5000.0
166	3.284	12.301	1.482	12.897	0.024	0.99	9000.0
167	4.07	15.209	1.784	15.069	0.037	0.986	4000.0
168	4.137	15.386	1.784	15.526	0.029	0.985	4000.0
169	2.57	9.61	1.025	8.617	0.025	0.996	4000.0
170	3.421	12.651	1.452	11.604	0.027	0.992	9000.0
171	4.319	15.896	1.986	16.694	0.027	0.982	18000.0
172	3.574	13.388	1.521	12.609	0.023	0.991	8000.0
173	6.016	22.504	2.728	21.992	0.066	0.972	4000.0
174	3.841	14.471	1.73	15.584	0.031	0.985	5000.0
175	3.894	14.429	1.657	14.502	0.026	0.987	5000.0
176	4.182	15.607	1.826	15.357	0.034	0.986	4000.0
177	5.544	20.553	2.522	21.492	0.052	0.97	3000.0
178	4.083	15.328	1.885	16.025	0.03	0.983	4000.0
179	4.283	16.163	1.968	16.824	0.034	0.982	3000.0
180	4.45	16.475	1.863	16.273	0.038	0.982	4000.0
181	5.1	19.129	2.189	19.177	0.035	0.98	8000.0
182	3.601	13.374	1.529	13.302	0.026	0.988	5000.0
183	5.031	18.905	2.159	18.203	0.043	0.979	7000.0
184	3.465	13.07	1.497	12.587	0.032	0.988	6000.0
185	4.545	16.921	2.117	17.794	0.03	0.98	42000.0
186	3.871	14.509	1.637	14.05	0.036	0.986	4000.0
187	3.729	13.922	1.648	13.127	0.031	0.988	3000.0
188	3.424	12.741	1.493	12.379	0.029	0.991	7000.0
189	3.289	12.144	1.356	11.412	0.031	0.991	5000.0
190	4.246	15.813	1.926	16.3	0.051	0.985	17000.0
191	4.722	17.516	2.025	17.26	0.029	0.983	3000.0
192	4.008	14.921	1.688	14.393	0.034	0.982	3000.0
193	4.36	16.437	1.962	16.32	0.036	0.98	3000.0
194	3.973	15.087	1.644	14.801	0.036	0.983	6000.0
195	4.011	14.851	1.811	15.173	0.022	0.986	5000.0
196	3.261	12.271	1.442	12.225	0.028	0.989	9000.0
197	4.327	16.182	1.786	15.374	0.04	0.986	5000.0
198	3.66	13.524	1.747	13.982	0.025	0.988	6000.0
199	4.748	17.651	2.111	17.722	0.037	0.98	3000.0
200	4.836	18.06	2.05	18.306	0.035	0.977	5000.0
201	3.628	13.576	1.599	13.58	0.029	0.988	8000.0
202	4.781	17.961	1.976	17.177	0.048	0.98	3000.0
203	3.524	13.064	1.474	12.233	0.03	0.989	6000.0
204	3.042	11.244	1.327	10.651	0.025	0.992	4000.0
205	3.141	11.661	1.337	11.969	0.019	0.99	4000.0
206	3.478	13.1	1.555	13.902	0.026	0.988	5000.0
207	3.747	13.934	1.684	14.434	0.023	0.987	5000.0
208	4.929	18.556	2.225	18.924	0.035	0.974	3000.0
209	4.534	16.967	2.046	17.84	0.037	0.979	25000.0
210	2.878	10.73	1.232	10.302	0.021	0.993	3000.0
211	3.568	13.375	1.532	12.268	0.036	0.992	2000.0
212	4.642	17.543	1.958	17.26	0.045	0.978	8000.0
213	3.027	11.29	1.265	10.947	0.019	0.993	4000.0
214	2.816	10.548	1.278	10.952	0.028	0.993	6000.0
215	3.793	14.025	1.733	13.499	0.027	0.988	10000.0
216	3.572	13.426	1.463	13.446	0.028	0.987	6000.0
217	3.475	12.863	1.541	12.851	0.021	0.99	4000.0
218	4.998	18.58	2.284	18.497	0.05	0.975	3000.0
219	2.866	10.666	1.255	11.028	0.02	0.991	6000.0
220	4.215	15.708	1.811	15.823	0.042	0.984	5000.0
221	3.257	12.193	1.516	12.31	0.025	0.991	9000.0
222	3.139	11.658	1.415	11.876	0.03	0.991	85000.0
223	3.122	11.531	1.314	10.654	0.026	0.992	3000.0
224	3.989	14.836	1.671	13.989	0.035	0.988	5000.0
225	4.479	16.784	2.066	16.851	0.046	0.984	4000.0
226	3.943	14.715	1.637	13.649	0.036	0.989	3000.0
227	4.211	15.599	1.83	15.39	0.03	0.986	4000.0
228	4.458	16.524	2.027	17.451	0.05	0.975	7000.0
229	4.873	18.404	2.081	17.279	0.041	0.981	6000.0
230	4.718	17.528	2.032	17.229	0.043	0.981	4000.0
231	4.707	17.456	2.431	19.035	0.048	0.973	4000.0
232	3.879	14.349	1.825	15.187	0.037	0.984	21000.0
233	4.399	16.517	1.935	16.193	0.04	0.983	5000.0
234	3.615	13.539	1.547	12.943	0.023	0.99	13000.0
235	4.712	17.543	1.944	16.056	0.036	0.984	3000.0
236	4.236	15.625	1.974	16.355	0.026	0.981	5000.0
237	3.219	12.13	1.355	12.092	0.028	0.991	8000.0
238	4.494	16.866	2.092	17.966	0.043	0.978	8000.0
239	3.399	12.755	1.393	11.684	0.035	0.992	5000.0
240	3.343	12.425	1.591	12.599	0.026	0.99	3000.0
241	4.505	16.844	1.906	16.324	0.031	0.984	4000.0
242	4.6	17.155	2.074	17.119	0.035	0.982	3000.0
243	4.384	16.506	1.881	15.605	0.051	0.981	7000.0
244	5.888	21.65	2.731	21.138	0.049	0.968	4000.0
245	4.99	18.644	2.061	17.786	0.047	0.978	3000.0
246	4.472	16.71	1.988	17.09	0.031	0.982	3000.0
247	5.259	19.698	2.296	20.578	0.047	0.973	9000.0
248	4.248	15.727	2.002	15.868	0.044	0.985	4000.0
249	3.497	13.04	1.452	12.762	0.024	0.986	5000.0
250	3.545	13.15	1.601	13.152	0.033	0.988	5000.0
251	3.737	13.885	1.661	13.862	0.04	0.986	6000.0
252	3.072	11.423	1.282	10.689	0.033	0.993	4000.0
253	4.535	16.825	1.911	15.598	0.042	0.984	3000.0
254	3.678	13.765	1.668	13.629	0.033	0.987	3000.0
255	4.471	16.64	1.899	16.061	0.036	0.985	4000.0
256	3.98	15.043	1.717	15.036	0.036	0.986	4000.0
257	4.387	16.167	1.965	15.797	0.035	0.983	20000.0
258	4.322	16.184	1.94	16.27	0.04	0.982	4000.0
259	4.639	17.228	1.994	16.713	0.035	0.982	8000.0
260	3.751	13.881	1.538	13.233	0.026	0.988	3000.0
261	3.714	14.036	1.599	13.144	0.03	0.99	4000.0
262	3.586	13.377	1.501	12.614	0.033	0.99	10000.0
263	5.009	18.546	2.304	17.782	0.059	0.982	6000.0
264	4.103	15.392	1.964	16.923	0.045	0.981	12000.0
265	3.423	12.638	1.475	12.225	0.03	0.99	3000.0
266	3.942	14.732	1.817	15.77	0.028	0.981	6000.0
267	3.87	14.653	1.587	13.92	0.033	0.985	6000.0
268	3.954	14.656	1.718	15.158	0.036	0.986	5000.0
269	4.312	16.004	2.01	16.193	0.033	0.981	25000.0
270	3.451	12.8	1.485	12.288	0.033	0.991	10000.0
271	2.852	10.695	1.24	10.68	0.02	0.991	6000.0
272	3.171	11.847	1.472	11.903	0.018	0.99	5000.0
273	4.29	15.878	1.919	14.648	0.035	0.988	4000.0
274	4.27	16.259	1.837	15.653	0.04	0.981	5000.0
275	3.858	14.343	1.604	13.564	0.029	0.986	5000.0
276	3.854	14.232	1.586	13.252	0.037	0.988	3000.0
277	4.749	17.586	2.264	17.956	0.043	0.98	5000.0
278	3.646	13.568	1.507	12.348	0.028	0.991	5000.0
279	3.356	12.692	1.477	13.015	0.03	0.986	4000.0
280	3.809	13.987	1.818	14.975	0.031	0.982	5000.0
281	4.439	16.654	2.021	17.583	0.036	0.98	4000.0
282	4.045	15.179	1.903	16.306	0.028	0.985	18000.0
283	4.364	16.495	1.843	16.067	0.03	0.983	2000.0
284	4.457	16.783	1.955	16.748	0.049	0.98	7000.0
285	5.67	21.149	2.449	20.586	0.048	0.972	7000.0
286	3.539	13.118	1.627	13.12	0.033	0.988	8000.0
287	3.464	12.823	1.498	12.772	0.028	0.99	6000.0
288	3.786	14.001	1.581	13.75	0.038	0.988	3000.0
289	3.961	14.611	1.686	12.805	0.038	0.99	5000.0
290	3.909	14.657	1.602	13.87	0.043	0.986	3000.0
291	4.902	18.252	2.123	17.578	0.033	0.979	4000.0
292	3.542	13.158	1.503	12.265	0.031	0.991	3000.0
293	5.691	21.202	2.569	20.361	0.057	0.97	2000.0
294	5.097	19.032	2.136	18.311	0.045	0.981	4000.0
295	3.214	11.941	1.359	10.644	0.023	0.993	2000.0
296	3.534	13.078	1.411	11.811	0.028	0.989	5000.0
297	4.263	15.707	1.895	16.049	0.024	0.982	3000.0
298	5.198	19.444	2.306	19.586	0.049	0.979	4000.0
299	3.623	13.363	1.556	13.35	0.03	0.989	4000.0
300	3.789	14.192	1.511	12.555	0.037	0.99	6000.0
301	3.979	14.774	1.73	14.345	0.028	0.988	6000.0
302	4.125	15.23	1.854	15.89	0.033	0.981	3000.0
303	3.455	12.862	1.579	12.772	0.028	0.991	3000.0
304	3.911	14.691	1.735	14.955	0.038	0.984	6000.0
305	3.547	13.332	1.559	13.813	0.03	0.988	4000.0
306	4.689	17.48	2.128	17.984	0.038	0.98	2000.0
307	3.449	12.829	1.551	13.401	0.037	0.987	4000.0
308	4.108	15.214	1.78	14.854	0.035	0.987	8000.0
309	4.4	16.588	1.909	16.771	0.048	0.98	4000.0
310	5.153	19.328	2.185	18.164	0.049	0.978	3000.0
311	4.651	17.273	2.145	16.969	0.032	0.982	5000.0
312	3.668	13.736	1.493	12.392	0.045	0.989	6000.0
313	4.08	15.188	1.854	14.921	0.029	0.986	2000.0
314	4.243	16.045	1.808	14.888	0.045	0.988	6000.0
315	4.875	18.145	2.06	17.498	0.042	0.982	4000.0
316	3.853	14.392	1.693	14.371	0.035	0.986	9000.0
317	3.549	13.259	1.643	14.419	0.029	0.986	5000.0
318	4.354	16.071	1.961	15.671	0.037	0.985	6000.0
319	4.305	16.234	1.844	15.712	0.036	0.984	4000.0
320	3.414	12.587	1.672	13.285	0.023	0.985	9000.0
321	3.924	14.722	1.721	14.142	0.037	0.989	2000.0
322	4.588	16.92	2.058	16.969	0.035	0.982	5000.0
323	4.651	17.313	2.199	17.07	0.037	0.982	7000.0
324	3.53	13.244	1.463	12.659	0.034	0.989	8000.0
325	4.83	18.014	2.254	18.264	0.038	0.981	13000.0
326	4.142	15.536	1.795	14.991	0.04	0.982	2000.0
327	3.621	13.581	1.533	13.833	0.039	0.988	4000.0
328	5.752	21.375	2.508	21.647	0.051	0.965	6000.0
329	5.309	19.729	2.156	18.442	0.051	0.977	5000.0
330	3.547	13.455	1.44	13.36	0.033	0.987	5000.0
331	4.156	15.369	1.839	15.205	0.029	0.986	4000.0
332	4.194	15.522	1.924	15.964	0.041	0.982	3000.0
333	3.454	12.776	1.536	12.331	0.024	0.99	5000.0
334	3.682	13.738	1.673	13.472	0.031	0.988	5000.0
335	2.963	10.97	1.223	10.138	0.019	0.994	5000.0
336	3.161	11.783	1.524	13.239	0.03	0.986	4000.0
337	4.918	18.282	2.058	16.639	0.054	0.979	3000.0
338	3.578	13.237	1.538	11.178	0.042	0.993	6000.0
339	4.171	15.604	1.699	14.094	0.036	0.989	4000.0
340	5.021	18.803	2.142	18.505	0.047	0.975	7000.0
341	3.828	14.272	1.685	14.771	0.027	0.986	4000.0
342	4.894	18.21	2.235	19.106	0.037	0.979	4000.0
343	4.342	16.221	1.844	15.627	0.054	0.98	47000.0
344	4.27	16.033	1.775	15.307	0.042	0.98	3000.0
345	4.024	15.082	1.771	14.356	0.033	0.988	3000.0
346	4.347	16.31	2.014	15.47	0.038	0.984	6000.0
347	3.396	12.376	1.447	11.735	0.026	0.991	4000.0
348	3.156	11.721	1.375	11.316	0.029	0.993	5000.0
349	3.449	12.852	1.418	12.0	0.028	0.99	4000.0
350	3.624	13.586	1.546	13.348	0.029	0.989	5000.0
351	4.472	16.758	2.003	16.444	0.04	0.983	7000.0
352	3.798	14.35	1.687	15.1	0.037	0.985	4000.0
353	4.585	17.143	2.05	16.625	0.033	0.984	9000.0
354	3.198	12.06	1.41	12.794	0.035	0.988	2000.0
355	3.271	12.103	1.368	11.94	0.017	0.99	6000.0
356	3.612	13.474	1.656	12.629	0.036	0.993	2000.0
357	4.698	17.412	1.941	15.631	0.044	0.985	7000.0
358	4.224	15.483	1.974	15.832	0.024	0.981	3000.0
359	3.845	14.418	1.55	13.487	0.038	0.987	2000.0
360	3.45	12.992	1.609	13.344	0.029	0.986	4000.0
361	3.207	11.884	1.316	11.393	0.022	0.992	6000.0
362	3.49	13.147	1.506	12.651	0.023	0.99	9000.0
363	3.194	11.848	1.496	11.881	0.022	0.992	8000.0
364	4.992	18.518	2.318	17.049	0.039	0.983	4000.0
365	3.939	14.6	1.715	14.366	0.035	0.984	7000.0
366	3.525	13.111	1.561	13.002	0.023	0.99	5000.0
367	3.663	13.503	1.496	13.081	0.025	0.987	4000.0
368	6.773	24.878	3.037	24.464	0.072	0.959	4000.0
369	4.194	15.727	1.854	15.245	0.041	0.986	10000.0
370	5.003	18.735	2.108	17.854	0.046	0.981	4000.0
371	3.157	11.74	1.327	11.781	0.026	0.991	4000.0
372	2.433	8.956	0.965	8.499	0.018	0.995	6000.0
373	4.467	16.658	2.209	18.557	0.033	0.978	6000.0
374	5.08	19.007	2.262	18.898	0.041	0.978	4000.0
375	4.193	15.854	1.766	14.943	0.048	0.984	9000.0
376	3.594	13.332	1.612	13.086	0.027	0.991	5000.0
377	5.333	19.758	2.302	19.853	0.046	0.976	4000.0
378	4.856	17.933	2.091	17.57	0.035	0.98	11000.0
379	5.425	19.909	2.438	19.348	0.051	0.974	4000.0
380	3.863	14.302	1.62	13.025	0.033	0.989	13000.0
381	4.267	15.923	1.806	15.563	0.039	0.986	19000.0
382	4.385	16.385	1.805	16.14	0.031	0.981	14000.0
383	4.362	16.124	1.784	15.247	0.034	0.985	3000.0
384	3.809	14.235	1.663	14.843	0.027	0.985	6000.0
385	4.419	16.533	2.059	17.286	0.04	0.978	2000.0
386	3.735	14.006	1.569	13.721	0.029	0.989	4000.0
387	4.55	16.982	2.071	17.732	0.046	0.979	3000.0
388	3.941	14.76	1.699	14.43	0.037	0.988	5000.0
389	4.473	16.96	2.107	18.529	0.03	0.975	6000.0
390	4.176	15.442	1.941	15.971	0.029	0.985	3000.0
391	4.37	16.305	1.858	14.392	0.048	0.987	8000.0
392	3.852	14.559	1.663	14.258	0.039	0.985	5000.0
393	5.644	21.137	2.421	19.746	0.056	0.973	3000.0
394	3.671	13.71	1.634	13.958	0.03	0.987	5000.0
395	3.894	14.394	1.702	13.977	0.035	0.987	3000.0
396	4.917	18.35	2.221	19.383	0.04	0.97	7000.0
397	4.133	15.422	2.028	16.597	0.049	0.982	10000.0
398	3.424	12.717	1.551	12.733	0.03	0.991	2000.0
399	4.497	16.86	1.974	17.13	0.045	0.979	4000.0
400	3.624	13.744	1.673	14.159	0.03	0.982	46000.0
401	4.794	18.032	2.143	18.155	0.039	0.976	4000.0
402	5.075	19.076	2.163	18.825	0.065	0.973	4000.0
403	4.44	16.567	1.979	15.949	0.045	0.985	3000.0
404	5.678	21.214	2.539	22.089	0.044	0.971	13000.0
405	5.162	19.394	2.339	19.892	0.047	0.975	3000.0
406	4.715	17.5	2.004	17.262	0.039	0.981	7000.0
407	2.767	10.47	1.227	10.547	0.032	0.992	7000.0
408	3.495	13.082	1.574	13.529	0.031	0.986	3000.0
409	4.736	17.842	2.004	17.925	0.042	0.978	3000.0
410	4.275	15.769	1.691	14.106	0.045	0.987	6000.0
411	3.158	11.816	1.296	11.17	0.03	0.991	5000.0
412	4.464	16.474	2.059	16.007	0.04	0.983	5000.0
413	3.752	13.966	1.653	14.287	0.031	0.986	17000.0
414	5.543	20.604	2.507	20.881	0.046	0.976	4000.0
415	4.379	16.111	1.984	16.735	0.028	0.981	6000.0
416	3.287	12.093	1.422	11.062	0.027	0.992	21000.0
417	3.694	13.652	1.698	14.081	0.031	0.987	5000.0
418	3.992	15.216	1.621	14.05	0.048	0.981	4000.0
419	4.421	16.256	2.035	16.696	0.035	0.981	9000.0
420	4.824	17.982	2.042	17.215	0.049	0.982	16000.0
421	4.254	15.81	1.744	14.487	0.046	0.988	8000.0
422	3.438	12.782	1.491	13.176	0.028	0.989	5000.0
423	3.385	12.545	1.571	12.744	0.025	0.99	6000.0
424	3.267	12.21	1.475	12.831	0.026	0.988	7000.0
425	4.94	18.239	2.168	18.442	0.038	0.976	6000.0
426	5.512	20.524	2.371	20.026	0.059	0.975	2000.0
427	3.844	14.335	1.637	13.269	0.034	0.989	8000.0
428	4.463	16.62	1.939	16.473	0.038	0.982	5000.0
429	4.235	15.857	1.766	14.557	0.046	0.987	4000.0
430	3.866	14.426	1.572	13.03	0.037	0.989	5000.0
431	3.443	12.878	1.495	11.852	0.036	0.99	3000.0
432	4.423	16.518	1.926	16.036	0.04	0.984	3000.0
433	5.416	20.162	2.464	20.033	0.045	0.974	5000.0
434	4.082	15.14	1.956	15.917	0.027	0.985	6000.0
435	5.015	18.873	2.224	19.027	0.052	0.977	5000.0
436	3.735	13.967	1.662	14.486	0.031	0.987	4000.0
437	3.201	12.006	1.307	11.017	0.023	0.993	3000.0
438	5.518	20.564	2.42	19.712	0.04	0.979	3000.0
439	5.376	19.796	2.255	18.115	0.053	0.98	5000.0
440	3.422	12.607	1.585	12.513	0.031	0.989	2000.0
441	4.203	15.741	1.833	15.805	0.029	0.985	3000.0
442	3.44	12.954	1.548	12.694	0.03	0.988	2000.0
443	5.784	21.629	2.417	20.055	0.063	0.976	10000.0
444	4.12	15.304	1.872	15.455	0.027	0.986	6000.0
445	3.859	14.29	1.764	14.537	0.038	0.988	6000.0
446	4.551	17.063	2.085	16.172	0.054	0.983	4000.0
447	4.544	16.944	2.011	17.157	0.038	0.981	4000.0
448	4.389	16.409	1.862	15.589	0.041	0.985	4000.0
