NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
66	5.682	32.52	2.796	25.842	0.139	0.962	2000.0
67	7.738	44.039	3.692	33.24	0.223	0.932	2000.0
68	6.7	37.8	2.871	25.754	0.213	0.965	2000.0
69	5.72	32.442	2.497	23.548	0.158	0.969	2000.0
70	6.135	34.36	3.093	27.078	0.147	0.964	3000.0
71	7.621	42.892	3.541	33.736	0.208	0.942	2000.0
72	6.194	34.651	2.785	24.136	0.201	0.973	3000.0
73	6.622	37.925	3.307	30.943	0.184	0.951	2000.0
74	6.027	33.281	2.78	24.956	0.192	0.963	2000.0
75	5.614	31.623	2.619	24.108	0.157	0.97	2000.0
76	7.002	39.573	3.398	30.712	0.182	0.948	2000.0
77	9.156	52.213	4.483	40.601	0.273	0.895	2000.0
78	8.189	46.151	3.743	35.866	0.272	0.937	2000.0
79	6.252	35.047	2.75	26.303	0.199	0.954	2000.0
80	5.759	32.254	2.659	24.506	0.171	0.968	3000.0
81	7.084	39.691	3.216	29.257	0.241	0.958	2000.0
82	7.087	39.732	3.383	30.622	0.195	0.954	2000.0
83	5.819	32.984	2.742	25.419	0.189	0.959	2000.0
84	5.781	32.634	2.736	24.943	0.15	0.968	2000.0
85	6.692	38.185	2.916	27.611	0.226	0.955	3000.0
86	5.974	33.23	2.662	24.513	0.186	0.964	2000.0
87	5.987	33.269	2.574	22.172	0.203	0.975	2000.0
88	8.044	46.177	3.859	36.309	0.232	0.921	2000.0
89	7.325	41.46	3.505	32.361	0.205	0.951	2000.0
90	6.746	38.055	3.132	28.609	0.205	0.955	2000.0
91	5.69	32.304	2.422	21.583	0.184	0.975	2000.0
92	6.308	36.18	2.852	26.222	0.232	0.961	2000.0
93	5.647	31.936	2.685	24.153	0.152	0.968	4000.0
94	6.986	39.578	2.99	27.983	0.224	0.965	2000.0
95	7.938	44.816	3.881	37.897	0.242	0.925	3000.0
96	4.999	27.81	2.338	21.046	0.136	0.978	2000.0
97	7.058	40.511	3.366	30.973	0.219	0.941	2000.0
98	8.533	47.921	3.825	34.989	0.263	0.942	3000.0
99	6.202	34.91	3.006	26.621	0.214	0.965	2000.0
100	7.043	38.233	3.159	28.111	0.217	0.95	2000.0
101	6.483	36.305	3.023	27.332	0.183	0.957	3000.0
102	6.049	34.169	3.082	28.376	0.154	0.954	2000.0
103	7.05	39.561	3.292	29.425	0.185	0.953	3000.0
104	7.888	45.046	3.963	35.205	0.23	0.924	3000.0
105	6.811	38.239	2.904	25.863	0.232	0.964	2000.0
106	7.625	43.091	3.545	32.551	0.214	0.941	2000.0
107	7.311	40.948	3.325	30.806	0.211	0.95	2000.0
108	7.842	43.982	3.904	34.235	0.202	0.93	2000.0
109	6.625	36.977	2.708	25.211	0.219	0.961	2000.0
110	7.929	44.574	3.433	32.432	0.253	0.943	3000.0
111	7.965	44.882	3.745	34.465	0.235	0.945	3000.0
112	7.381	41.088	3.514	32.636	0.209	0.931	2000.0
113	7.36	41.484	3.297	31.322	0.247	0.945	2000.0
114	6.82	37.098	3.3	29.074	0.181	0.941	2000.0
115	8.124	46.206	3.608	33.843	0.244	0.933	2000.0
116	7.1	40.56	3.134	28.815	0.236	0.955	3000.0
117	8.764	49.631	4.246	37.873	0.264	0.902	2000.0
118	7.692	42.42	3.626	32.882	0.222	0.949	3000.0
119	8.82	50.699	3.97	37.959	0.288	0.914	2000.0
120	6.621	37.499	2.662	24.466	0.225	0.968	2000.0
121	7.287	41.37	3.448	31.191	0.216	0.954	2000.0
122	8.178	45.009	3.787	32.877	0.244	0.944	2000.0
123	7.58	42.514	3.497	33.895	0.21	0.93	2000.0
124	6.659	37.606	3.167	28.249	0.191	0.959	7000.0
125	7.134	40.733	3.58	31.418	0.203	0.932	2000.0
126	6.548	36.856	3.216	29.562	0.178	0.957	2000.0
127	7.58	43.45	3.555	34.084	0.237	0.942	3000.0
128	7.485	42.138	3.65	32.704	0.231	0.925	2000.0
129	8.036	44.653	3.946	35.883	0.242	0.937	3000.0
130	6.023	33.854	2.483	24.739	0.186	0.958	2000.0
131	7.913	45.676	3.906	35.166	0.231	0.924	2000.0
132	6.455	36.919	3.065	27.35	0.185	0.959	3000.0
133	8.556	48.851	4.012	39.475	0.26	0.914	3000.0
134	6.876	39.499	3.449	31.02	0.196	0.942	2000.0
135	7.349	41.313	3.41	31.127	0.217	0.954	3000.0
136	7.59	43.043	3.845	35.544	0.203	0.918	2000.0
137	6.502	36.345	3.153	27.783	0.172	0.957	3000.0
138	7.736	43.534	3.783	32.327	0.234	0.945	2000.0
139	8.467	47.985	3.839	34.816	0.263	0.933	2000.0
140	5.63	31.406	2.742	24.179	0.141	0.97	3000.0
141	7.111	40.502	3.425	30.412	0.203	0.941	2000.0
142	6.235	35.271	2.891	26.384	0.19	0.967	4000.0
143	6.963	39.16	3.182	28.772	0.199	0.952	2000.0
144	8.817	50.842	4.463	40.796	0.266	0.887	3000.0
145	7.551	42.568	3.506	32.233	0.226	0.939	2000.0
146	8.967	50.818	4.261	39.307	0.305	0.914	3000.0
147	7.013	39.155	3.283	29.484	0.24	0.952	2000.0
148	7.46	42.464	3.469	33.844	0.207	0.938	2000.0
149	7.935	45.464	3.509	34.471	0.243	0.918	2000.0
150	7.51	42.477	3.422	31.0	0.216	0.945	3000.0
151	5.899	33.782	2.734	24.628	0.186	0.958	2000.0
152	5.111	28.838	2.453	21.667	0.166	0.967	3000.0
153	6.85	38.326	3.182	28.947	0.2	0.956	2000.0
154	5.929	33.102	2.523	23.483	0.185	0.971	2000.0
155	7.929	44.526	3.698	35.655	0.257	0.935	3000.0
156	7.155	39.55	3.581	31.509	0.18	0.952	2000.0
157	7.713	44.022	3.65	31.819	0.234	0.939	2000.0
158	5.58	31.613	2.728	24.653	0.177	0.963	3000.0
159	7.618	43.751	3.818	34.968	0.215	0.931	3000.0
160	7.816	43.604	3.539	32.339	0.246	0.937	2000.0
161	6.188	34.929	2.732	25.429	0.175	0.965	2000.0
162	8.327	46.549	3.944	36.587	0.257	0.92	2000.0
163	6.801	38.528	3.033	27.704	0.236	0.965	2000.0
164	6.481	36.369	3.024	26.52	0.2	0.963	2000.0
165	5.959	34.537	2.938	27.219	0.179	0.965	3000.0
166	7.205	40.691	3.374	31.083	0.205	0.951	2000.0
167	8.117	45.933	4.361	39.146	0.203	0.919	2000.0
168	7.573	42.621	3.649	33.511	0.215	0.941	2000.0
169	9.035	51.096	4.278	41.73	0.272	0.9	2000.0
170	8.94	49.767	4.104	39.365	0.269	0.913	2000.0
171	7.104	39.321	3.332	30.314	0.18	0.952	2000.0
172	6.479	36.645	2.926	26.734	0.183	0.951	2000.0
173	6.967	38.886	3.152	29.72	0.196	0.955	2000.0
174	6.603	37.465	3.188	29.417	0.175	0.952	3000.0
175	6.528	37.333	3.157	29.01	0.175	0.941	2000.0
176	7.989	45.461	4.119	37.84	0.254	0.903	2000.0
177	5.552	30.737	2.501	22.005	0.165	0.979	2000.0
178	7.642	42.89	3.823	32.595	0.214	0.936	3000.0
179	6.944	39.548	3.362	31.93	0.2	0.947	3000.0
180	5.891	32.938	2.55	24.377	0.19	0.964	2000.0
181	6.555	36.74	3.25	28.364	0.17	0.959	2000.0
182	9.098	51.162	4.222	39.959	0.275	0.904	2000.0
183	6.652	37.764	3.003	27.266	0.229	0.964	2000.0
184	6.313	36.161	2.859	25.876	0.198	0.968	2000.0
185	7.332	41.429	3.321	30.095	0.244	0.955	2000.0
186	6.54	36.945	3.012	28.659	0.196	0.96	2000.0
187	8.75	49.345	3.944	38.524	0.277	0.917	2000.0
188	6.532	36.685	2.761	24.566	0.228	0.971	2000.0
189	8.098	45.91	3.74	34.002	0.231	0.932	3000.0
190	6.592	37.02	3.018	29.433	0.205	0.936	4000.0
191	5.831	33.604	3.0	27.59	0.18	0.957	2000.0
192	6.581	37.15	3.051	28.173	0.193	0.952	2000.0
193	7.746	43.884	3.787	34.278	0.217	0.929	2000.0
194	7.146	40.639	2.81	28.234	0.245	0.957	3000.0
195	9.146	51.503	4.359	39.502	0.276	0.911	2000.0
196	7.215	40.572	3.569	30.417	0.19	0.945	2000.0
197	6.136	34.457	2.892	24.742	0.173	0.972	2000.0
198	6.843	39.155	3.134	29.158	0.192	0.949	2000.0
199	7.285	41.163	3.33	29.04	0.212	0.961	3000.0
200	7.051	40.088	3.372	30.994	0.189	0.954	4000.0
201	7.024	39.678	3.405	31.526	0.213	0.951	3000.0
202	7.344	41.435	3.492	32.158	0.201	0.95	2000.0
203	8.277	46.61	3.847	35.695	0.229	0.929	2000.0
204	7.423	42.194	3.537	33.372	0.201	0.941	2000.0
205	6.352	35.729	2.7	26.229	0.167	0.96	3000.0
206	6.472	37.492	2.928	27.987	0.204	0.953	2000.0
207	7.057	39.734	3.129	28.827	0.214	0.961	3000.0
208	6.531	36.269	2.86	25.381	0.224	0.969	2000.0
209	6.624	37.655	3.071	27.085	0.208	0.963	2000.0
210	6.729	37.491	3.146	27.162	0.211	0.969	3000.0
211	7.021	39.506	3.274	30.439	0.202	0.958	2000.0
212	6.783	37.655	3.102	27.472	0.221	0.965	2000.0
213	7.657	43.365	3.643	33.033	0.207	0.945	2000.0
214	6.967	39.119	3.14	29.467	0.193	0.952	2000.0
215	5.107	29.271	2.516	21.602	0.14	0.977	3000.0
216	7.976	45.437	3.822	34.446	0.233	0.934	2000.0
217	8.269	47.462	3.674	35.33	0.264	0.924	2000.0
218	6.513	36.514	2.852	26.307	0.206	0.968	2000.0
219	4.599	26.242	2.08	18.109	0.125	0.984	2000.0
220	6.638	37.085	2.971	26.844	0.219	0.965	2000.0
221	6.743	36.713	3.078	28.651	0.186	0.949	2000.0
222	6.09	34.004	2.553	23.087	0.205	0.975	2000.0
223	7.152	40.538	3.754	32.899	0.197	0.944	3000.0
224	6.051	33.989	2.75	25.08	0.204	0.966	2000.0
225	6.069	34.314	2.947	28.005	0.153	0.957	2000.0
226	6.124	34.047	2.858	24.028	0.184	0.972	3000.0
227	6.164	34.738	2.871	26.167	0.186	0.961	2000.0
228	5.1	29.123	2.285	19.556	0.179	0.978	3000.0
229	6.521	36.93	3.037	28.007	0.181	0.967	2000.0
230	8.02	44.403	3.778	34.345	0.232	0.932	2000.0
231	5.771	33.079	2.844	26.374	0.155	0.962	3000.0
232	5.271	29.517	2.372	20.548	0.18	0.981	3000.0
233	6.522	36.504	3.031	27.257	0.191	0.959	2000.0
234	8.368	47.545	3.826	35.012	0.225	0.929	2000.0
235	7.258	40.79	3.261	30.652	0.221	0.952	2000.0
236	7.215	40.439	3.628	31.624	0.224	0.947	3000.0
237	4.834	27.154	2.374	21.737	0.117	0.976	2000.0
238	7.391	41.997	3.255	30.875	0.214	0.952	2000.0
239	4.708	27.155	2.27	19.368	0.137	0.981	2000.0
240	4.884	27.297	2.016	18.073	0.167	0.983	2000.0
241	6.148	34.194	2.64	22.897	0.196	0.979	2000.0
242	6.675	37.825	3.155	29.112	0.177	0.954	3000.0
243	7.054	39.52	3.142	29.051	0.194	0.953	2000.0
244	6.128	34.06	2.783	25.62	0.16	0.964	2000.0
245	7.343	42.106	3.259	31.685	0.236	0.946	4000.0
246	8.559	48.423	4.02	36.87	0.248	0.929	2000.0
247	7.394	40.814	3.118	28.937	0.221	0.954	4000.0
248	6.294	35.627	3.112	27.812	0.165	0.953	2000.0
249	7.515	42.629	3.611	34.427	0.203	0.932	2000.0
250	7.88	44.444	3.948	35.456	0.234	0.927	2000.0
251	6.539	36.133	2.859	26.839	0.215	0.96	2000.0
252	6.987	39.347	2.9	27.45	0.239	0.962	2000.0
253	7.259	41.126	3.472	32.106	0.194	0.95	3000.0
254	7.389	42.166	3.349	32.15	0.22	0.941	3000.0
255	7.509	43.522	3.747	31.649	0.224	0.941	2000.0
256	6.372	36.39	2.979	27.772	0.163	0.959	2000.0
257	10.347	58.5	4.618	44.317	0.314	0.894	2000.0
258	6.246	34.952	2.977	27.477	0.163	0.97	3000.0
259	9.199	51.855	4.447	42.527	0.298	0.901	2000.0
260	7.747	44.087	3.748	34.159	0.203	0.932	2000.0
261	7.839	44.066	3.771	33.198	0.224	0.938	2000.0
262	6.668	37.88	3.061	27.573	0.188	0.962	3000.0
263	5.835	33.236	2.664	23.308	0.174	0.97	2000.0
264	6.031	34.047	2.704	24.519	0.196	0.966	2000.0
265	7.546	41.84	3.559	31.933	0.218	0.947	2000.0
266	6.45	36.256	2.851	25.096	0.182	0.974	2000.0
267	8.215	46.592	4.162	36.686	0.224	0.925	3000.0
268	7.233	40.217	3.434	30.033	0.195	0.956	2000.0
269	5.711	32.07	2.53	23.095	0.181	0.972	2000.0
270	7.868	44.546	3.814	34.379	0.202	0.935	2000.0
271	7.159	40.412	3.349	30.628	0.195	0.948	3000.0
272	6.457	36.196	2.766	24.894	0.199	0.969	3000.0
273	6.71	37.905	3.041	28.196	0.235	0.956	2000.0
274	6.101	34.182	2.94	25.455	0.172	0.972	2000.0
275	7.569	43.137	3.601	33.658	0.211	0.935	3000.0
276	6.476	35.703	2.847	27.733	0.212	0.958	3000.0
277	6.424	35.484	2.726	25.04	0.2	0.965	2000.0
278	8.571	48.384	4.018	36.981	0.264	0.923	2000.0
279	6.92	39.2	3.436	31.358	0.211	0.947	2000.0
280	6.766	38.422	3.317	30.565	0.169	0.955	2000.0
281	5.622	32.312	2.669	24.618	0.166	0.965	2000.0
282	6.21	34.564	2.794	24.648	0.193	0.967	2000.0
283	5.893	32.471	2.68	24.448	0.181	0.971	2000.0
284	9.549	54.287	4.587	42.387	0.306	0.893	2000.0
285	6.836	39.154	2.881	28.134	0.244	0.955	3000.0
286	7.333	40.436	3.469	33.013	0.199	0.939	2000.0
287	6.989	39.728	3.431	30.674	0.223	0.93	2000.0
288	5.628	32.264	2.523	23.225	0.177	0.972	2000.0
289	6.448	36.146	3.118	26.758	0.192	0.971	2000.0
290	6.676	37.224	3.107	27.937	0.206	0.96	3000.0
291	5.985	33.928	2.727	23.981	0.165	0.965	3000.0
292	6.139	34.74	2.877	25.872	0.177	0.97	2000.0
293	7.848	44.362	3.698	34.786	0.228	0.938	2000.0
294	5.239	29.416	2.527	22.603	0.149	0.974	2000.0
295	6.53	36.547	2.598	23.094	0.233	0.973	3000.0
296	6.637	37.599	3.051	27.238	0.214	0.959	2000.0
297	7.397	41.737	3.576	30.466	0.201	0.956	2000.0
298	7.525	42.809	3.385	30.655	0.255	0.946	2000.0
299	6.68	37.95	2.971	27.719	0.189	0.96	2000.0
300	7.435	41.436	3.53	31.165	0.236	0.949	2000.0
301	6.865	38.808	3.315	30.399	0.199	0.954	3000.0
302	7.299	41.02	2.954	28.694	0.246	0.957	2000.0
303	7.041	39.528	3.173	30.769	0.237	0.945	2000.0
304	7.732	44.009	3.789	34.797	0.213	0.935	2000.0
305	6.67	37.18	3.021	26.54	0.192	0.968	2000.0
306	7.911	44.925	4.064	36.826	0.208	0.925	2000.0
307	8.947	50.945	4.174	39.329	0.246	0.916	2000.0
308	6.611	36.642	2.782	24.96	0.209	0.976	2000.0
309	6.286	36.153	2.986	28.759	0.173	0.955	2000.0
310	6.687	38.197	3.064	29.093	0.203	0.951	2000.0
311	7.69	43.625	3.495	32.217	0.235	0.944	2000.0
312	6.921	38.326	3.385	31.397	0.197	0.947	2000.0
313	8.062	45.317	3.556	34.812	0.282	0.924	2000.0
314	6.27	35.234	2.712	24.115	0.232	0.97	2000.0
315	7.384	41.909	3.122	32.414	0.222	0.946	2000.0
316	7.195	40.337	3.511	33.203	0.197	0.94	3000.0
317	7.432	42.393	3.629	31.756	0.216	0.941	2000.0
318	6.917	39.171	3.502	31.492	0.192	0.943	3000.0
319	8.081	45.841	3.646	35.611	0.229	0.935	3000.0
320	7.483	41.731	3.465	32.201	0.221	0.942	4000.0
321	5.81	32.442	2.755	24.496	0.164	0.968	2000.0
322	5.832	32.727	2.753	24.024	0.161	0.967	2000.0
323	7.301	41.722	3.306	30.831	0.226	0.943	2000.0
324	7.056	39.613	3.298	32.325	0.207	0.94	2000.0
325	7.021	39.402	3.472	31.241	0.175	0.947	2000.0
326	5.296	29.863	2.514	21.653	0.128	0.977	3000.0
327	6.435	36.804	3.154	28.926	0.158	0.958	2000.0
328	7.338	41.537	3.269	31.643	0.242	0.944	2000.0
329	7.743	42.98	3.735	33.939	0.201	0.938	3000.0
330	6.335	35.986	2.73	25.334	0.219	0.971	2000.0
331	7.103	40.584	3.439	31.838	0.207	0.938	2000.0
332	6.112	34.096	2.551	23.25	0.202	0.968	2000.0
333	5.432	30.154	2.679	23.395	0.154	0.971	2000.0
334	7.11	39.953	3.306	30.754	0.209	0.937	2000.0
335	7.146	39.403	3.485	30.002	0.201	0.942	2000.0
336	5.83	32.424	2.812	24.29	0.156	0.971	3000.0
337	6.059	33.87	2.557	24.851	0.212	0.964	4000.0
338	6.294	35.562	2.7	24.963	0.185	0.968	3000.0
339	7.372	41.666	3.566	31.433	0.232	0.932	2000.0
340	7.187	40.386	3.224	30.837	0.206	0.951	2000.0
341	7.303	40.935	3.238	28.785	0.26	0.962	2000.0
342	8.284	47.88	3.74	34.174	0.285	0.923	2000.0
343	5.815	32.704	2.654	24.014	0.178	0.968	2000.0
344	7.531	41.958	3.291	30.754	0.253	0.944	2000.0
345	6.473	36.075	2.973	26.794	0.202	0.962	3000.0
346	6.484	37.142	3.114	28.133	0.191	0.949	3000.0
347	5.628	31.481	2.616	22.646	0.142	0.971	2000.0
348	5.849	32.896	2.823	24.922	0.162	0.972	2000.0
349	6.846	38.426	3.11	27.9	0.219	0.954	4000.0
350	6.154	34.264	2.752	24.372	0.169	0.968	2000.0
351	6.854	38.956	3.063	29.748	0.177	0.951	2000.0
352	8.027	45.117	4.009	37.172	0.226	0.919	2000.0
353	4.976	28.3	2.432	20.683	0.144	0.979	2000.0
354	6.118	33.685	2.609	24.4	0.196	0.966	2000.0
355	6.78	38.559	3.121	29.644	0.203	0.954	2000.0
356	7.898	44.771	3.718	34.557	0.212	0.934	2000.0
357	8.311	47.01	3.793	34.729	0.249	0.935	2000.0
358	7.844	43.516	3.537	32.636	0.263	0.94	2000.0
359	7.426	42.352	3.305	31.41	0.223	0.956	2000.0
360	6.742	38.369	2.9	26.572	0.206	0.964	2000.0
361	7.92	45.087	3.79	36.71	0.231	0.931	2000.0
362	6.334	36.03	2.954	27.907	0.184	0.953	3000.0
363	7.248	40.244	3.415	31.59	0.224	0.947	2000.0
364	5.854	33.468	2.733	23.507	0.164	0.974	2000.0
365	7.218	40.88	3.334	31.357	0.219	0.936	2000.0
366	5.741	31.434	2.513	21.287	0.171	0.977	3000.0
367	6.667	37.706	3.184	27.875	0.241	0.957	2000.0
368	6.746	37.999	2.867	27.12	0.214	0.964	3000.0
369	6.041	34.163	2.71	25.121	0.212	0.961	2000.0
370	9.603	54.18	4.344	41.409	0.276	0.907	4000.0
371	5.416	30.579	2.616	21.614	0.198	0.976	3000.0
372	7.736	43.042	3.89	35.134	0.221	0.939	2000.0
373	7.002	40.064	3.28	31.072	0.227	0.948	2000.0
374	5.985	34.356	2.906	26.46	0.16	0.948	2000.0
375	6.372	36.431	2.866	26.432	0.201	0.969	2000.0
376	6.871	38.928	3.195	30.135	0.207	0.946	3000.0
377	5.272	29.731	2.256	20.719	0.19	0.978	2000.0
378	6.443	36.502	3.066	28.01	0.177	0.955	2000.0
379	5.542	31.046	2.211	20.58	0.193	0.976	2000.0
380	6.825	38.121	2.83	25.937	0.218	0.963	2000.0
381	6.691	37.72	2.762	25.899	0.215	0.965	2000.0
382	6.28	35.947	2.813	26.31	0.195	0.962	2000.0
383	5.594	31.404	2.368	21.934	0.181	0.974	2000.0
384	8.982	50.004	4.258	38.196	0.268	0.919	2000.0
385	5.627	32.05	2.815	26.166	0.146	0.963	3000.0
386	7.716	44.312	3.553	33.773	0.236	0.934	2000.0
387	6.824	38.489	2.805	26.162	0.238	0.967	2000.0
388	6.981	39.467	3.226	29.353	0.23	0.947	2000.0
389	8.849	49.546	4.187	39.278	0.251	0.916	2000.0
390	7.004	39.189	2.893	26.425	0.236	0.964	3000.0
391	7.611	42.385	3.565	32.915	0.208	0.94	2000.0
392	7.728	44.386	3.543	33.899	0.273	0.93	2000.0
393	5.74	32.115	2.954	25.746	0.146	0.965	2000.0
394	7.083	39.2	3.321	31.36	0.194	0.943	2000.0
395	8.035	45.166	3.853	36.449	0.235	0.928	2000.0
396	6.285	34.191	3.061	25.793	0.174	0.97	2000.0
397	8.189	46.081	3.792	35.336	0.231	0.935	2000.0
398	6.444	36.552	3.077	27.134	0.187	0.959	2000.0
399	6.381	35.654	3.216	29.568	0.154	0.956	2000.0
400	8.268	46.721	3.998	36.691	0.245	0.932	2000.0
401	6.347	35.913	2.962	27.035	0.174	0.963	2000.0
402	6.198	34.546	2.924	25.999	0.165	0.966	2000.0
403	6.542	37.139	3.233	28.81	0.177	0.957	3000.0
404	6.042	33.627	2.728	24.244	0.192	0.969	2000.0
405	5.736	32.792	2.49	24.061	0.181	0.964	2000.0
406	5.731	32.241	2.503	22.061	0.205	0.968	3000.0
407	6.504	35.912	3.178	27.848	0.175	0.956	3000.0
408	7.547	42.733	3.162	29.701	0.27	0.952	2000.0
409	5.672	31.721	2.345	20.838	0.194	0.978	2000.0
410	5.794	32.888	2.723	24.63	0.165	0.973	2000.0
411	8.215	46.269	3.547	34.352	0.253	0.939	2000.0
412	6.389	35.877	2.909	28.553	0.199	0.953	3000.0
413	7.758	44.057	3.84	34.634	0.198	0.935	3000.0
414	5.887	33.256	2.616	23.413	0.204	0.972	2000.0
415	7.333	40.992	3.258	28.899	0.243	0.967	3000.0
416	6.502	37.165	3.285	29.851	0.19	0.952	4000.0
417	7.8	43.886	3.733	35.348	0.227	0.93	2000.0
418	7.065	39.669	3.072	27.817	0.231	0.954	2000.0
419	5.783	32.496	2.608	24.189	0.167	0.969	2000.0
420	7.413	42.892	3.481	33.117	0.229	0.924	2000.0
421	5.768	32.252	2.534	23.156	0.185	0.973	2000.0
422	6.164	34.434	2.918	25.249	0.187	0.97	3000.0
423	5.761	31.796	2.659	23.242	0.163	0.968	2000.0
424	6.473	36.738	3.302	28.984	0.159	0.957	2000.0
425	8.109	45.692	3.907	35.486	0.237	0.93	2000.0
426	6.176	34.448	2.961	26.915	0.176	0.964	3000.0
427	6.039	33.737	2.946	25.919	0.155	0.965	2000.0
428	4.54	25.504	2.276	19.86	0.118	0.98	2000.0
429	8.164	45.909	4.131	36.741	0.235	0.92	2000.0
430	6.787	38.08	3.073	28.783	0.233	0.949	2000.0
431	7.922	44.315	3.581	34.398	0.221	0.948	2000.0
432	6.925	39.207	3.431	30.383	0.157	0.954	2000.0
433	9.451	53.688	4.464	41.535	0.27	0.904	2000.0
434	5.633	31.934	2.619	23.218	0.164	0.972	2000.0
435	4.826	27.495	2.365	20.775	0.149	0.98	2000.0
436	6.972	39.387	3.315	30.082	0.19	0.949	2000.0
437	7.157	39.495	3.089	28.684	0.23	0.961	3000.0
438	7.303	41.3	3.347	32.095	0.218	0.949	2000.0
439	4.969	28.12	2.192	19.49	0.156	0.979	3000.0
440	5.635	31.44	2.396	22.362	0.18	0.975	2000.0
441	7.248	40.276	3.169	28.012	0.235	0.964	3000.0
442	7.545	42.566	3.676	32.938	0.211	0.946	2000.0
443	7.337	41.539	3.273	28.268	0.225	0.957	2000.0
444	6.25	35.363	2.774	24.729	0.205	0.968	2000.0
445	6.396	36.154	2.799	25.234	0.204	0.971	2000.0
446	7.378	41.173	3.748	32.262	0.183	0.949	3000.0
447	7.24	40.52	3.494	31.743	0.212	0.934	2000.0
448	6.456	36.575	3.145	27.421	0.198	0.953	2000.0
