NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	2.913	16.686	1.518	13.346	0.047	0.991	6000.0
2	3.359	19.178	1.705	15.673	0.1	0.983	2000.0
3	2.009	11.146	1.178	10.518	0.06	0.991	2000.0
4	3.834	22.024	1.965	18.556	0.056	0.979	5000.0
5	2.802	15.896	1.37	12.871	0.053	0.991	5000.0
6	1.829	10.384	0.88	7.593	0.036	0.997	3000.0
7	3.733	20.73	1.695	16.246	0.085	0.985	4000.0
8	2.468	14.079	1.246	11.924	0.055	0.991	3000.0
9	2.813	15.845	1.377	11.995	0.052	0.993	4000.0
10	2.295	12.661	1.222	10.809	0.06	0.994	28000.0
11	2.825	15.762	1.434	12.729	0.059	0.99	2000.0
12	3.388	19.606	1.736	16.528	0.083	0.982	5000.0
13	2.784	15.438	1.501	14.495	0.074	0.983	4000.0
14	2.863	16.117	1.321	11.85	0.076	0.992	3000.0
15	2.893	15.962	1.445	13.562	0.046	0.987	3000.0
16	3.256	18.248	1.561	14.84	0.063	0.987	4000.0
17	2.084	11.905	1.108	9.822	0.047	0.995	7000.0
18	3.176	18.127	1.525	15.066	0.073	0.988	4000.0
19	2.121	11.902	1.089	9.136	0.032	0.996	10000.0
20	2.64	15.11	1.464	12.978	0.073	0.99	3000.0
21	2.059	11.22	1.044	9.644	0.049	0.993	5000.0
22	2.618	14.612	1.316	12.043	0.047	0.991	3000.0
23	3.005	16.827	1.614	14.162	0.059	0.989	2000.0
24	3.505	19.479	1.754	17.255	0.087	0.983	4000.0
25	3.069	17.62	1.722	15.328	0.046	0.983	5000.0
26	2.314	12.927	1.177	10.615	0.05	0.995	2000.0
27	3.079	17.697	1.459	14.075	0.059	0.988	3000.0
28	1.77	9.807	0.87	7.636	0.032	0.997	5000.0
29	2.81	15.782	1.338	11.964	0.058	0.991	3000.0
30	3.345	18.954	1.564	15.515	0.071	0.984	2000.0
31	3.893	21.825	1.949	17.437	0.072	0.985	4000.0
32	2.591	15.037	1.247	11.198	0.063	0.992	4000.0
33	2.671	15.167	1.292	11.596	0.045	0.992	3000.0
34	2.238	12.857	1.148	10.167	0.036	0.996	3000.0
35	3.92	21.908	1.933	18.003	0.096	0.985	4000.0
36	2.891	16.158	1.446	13.385	0.058	0.991	2000.0
37	3.083	17.356	1.608	13.954	0.061	0.988	3000.0
38	1.859	10.396	1.021	9.331	0.034	0.994	2000.0
39	2.777	15.221	1.345	12.446	0.063	0.989	4000.0
40	2.4	13.324	1.254	11.007	0.059	0.992	2000.0
41	2.61	14.341	1.228	11.462	0.064	0.991	3000.0
42	2.285	13.076	1.16	10.737	0.042	0.992	3000.0
43	3.671	20.809	1.863	16.194	0.076	0.981	4000.0
44	3.363	18.816	1.626	15.597	0.058	0.984	30000.0
45	4.459	25.506	2.325	21.09	0.088	0.973	2000.0
46	2.835	16.056	1.476	13.715	0.063	0.989	3000.0
47	2.629	14.726	1.314	12.261	0.057	0.991	3000.0
48	2.043	11.508	1.082	10.027	0.043	0.993	3000.0
49	2.667	15.408	1.448	14.097	0.047	0.985	5000.0
50	2.588	15.17	1.358	11.939	0.07	0.992	3000.0
51	3.208	17.579	1.674	15.214	0.055	0.986	3000.0
52	3.514	19.605	1.781	16.145	0.078	0.985	3000.0
53	2.675	14.381	1.393	11.998	0.049	0.99	4000.0
54	3.362	19.129	1.658	14.947	0.068	0.987	4000.0
55	2.573	14.175	1.407	12.809	0.066	0.99	20000.0
56	3.357	19.037	1.732	15.356	0.081	0.984	2000.0
57	3.372	19.012	1.718	14.82	0.072	0.988	3000.0
58	3.731	21.219	1.85	16.778	0.071	0.985	10000.0
59	3.242	18.429	1.628	15.372	0.053	0.987	3000.0
60	2.283	13.08	1.102	9.888	0.047	0.996	3000.0
61	2.3	13.349	1.307	12.844	0.046	0.988	5000.0
62	2.599	14.827	1.318	12.876	0.065	0.989	3000.0
63	2.237	12.556	1.15	10.986	0.064	0.988	3000.0
64	1.801	10.309	0.936	8.552	0.034	0.996	3000.0
65	2.548	14.32	1.37	12.468	0.035	0.991	4000.0
66	2.208	12.6	1.168	10.366	0.051	0.993	2000.0
67	2.142	11.928	1.161	10.499	0.052	0.992	5000.0
68	3.566	20.284	1.933	17.322	0.072	0.982	2000.0
69	3.495	19.578	1.764	17.016	0.066	0.983	2000.0
70	1.595	8.729	0.901	7.959	0.038	0.995	6000.0
71	1.558	8.474	0.845	7.397	0.047	0.996	2000.0
72	2.061	11.512	0.986	8.505	0.049	0.996	7000.0
73	2.995	17.038	1.482	13.403	0.069	0.991	19000.0
74	3.454	19.373	1.64	16.151	0.068	0.984	3000.0
75	4.312	24.396	2.321	21.497	0.088	0.972	6000.0
76	3.663	21.273	2.084	18.799	0.072	0.97	2000.0
77	2.796	15.115	1.505	13.208	0.046	0.987	2000.0
78	2.943	17.264	1.615	15.306	0.051	0.982	3000.0
79	2.667	14.574	1.3	11.464	0.052	0.992	4000.0
80	2.42	13.575	1.172	10.369	0.052	0.994	3000.0
81	2.971	16.833	1.445	14.225	0.057	0.988	5000.0
82	2.046	11.639	1.054	9.352	0.039	0.994	6000.0
83	3.12	17.507	1.539	13.639	0.066	0.99	3000.0
84	4.01	22.42	1.891	18.646	0.094	0.98	3000.0
85	2.237	12.926	1.291	11.521	0.064	0.991	6000.0
86	3.464	18.894	1.721	16.773	0.09	0.98	6000.0
87	2.846	15.681	1.438	13.496	0.059	0.989	5000.0
88	2.94	16.444	1.491	13.795	0.071	0.989	6000.0
89	3.346	18.691	1.65	14.797	0.075	0.99	3000.0
90	1.978	11.158	1.092	9.649	0.042	0.994	3000.0
91	3.305	18.699	1.695	15.137	0.054	0.987	4000.0
92	3.132	17.594	1.567	14.573	0.079	0.988	2000.0
93	2.675	14.63	1.355	12.545	0.051	0.989	3000.0
94	3.615	20.543	1.898	17.68	0.056	0.984	5000.0
95	3.236	17.884	1.687	14.888	0.072	0.987	2000.0
96	2.846	15.759	1.418	13.479	0.052	0.992	2000.0
97	2.747	15.437	1.234	11.172	0.068	0.993	5000.0
98	3.691	20.679	1.822	15.938	0.07	0.986	3000.0
99	2.854	16.111	1.397	13.613	0.044	0.987	2000.0
100	3.373	18.674	1.646	14.633	0.074	0.986	4000.0
101	3.146	18.031	1.572	13.916	0.065	0.989	2000.0
102	3.15	18.156	1.51	13.461	0.071	0.989	2000.0
103	2.377	13.644	1.3	11.291	0.064	0.991	2000.0
104	2.547	13.952	1.22	11.177	0.05	0.992	6000.0
105	2.221	12.509	1.217	11.269	0.048	0.991	2000.0
106	1.3	7.051	0.594	5.631	0.025	0.997	19000.0
107	3.009	16.499	1.438	12.686	0.068	0.988	2000.0
108	3.571	20.71	1.86	17.207	0.077	0.984	6000.0
109	2.191	12.569	1.181	11.606	0.04	0.989	4000.0
110	2.268	12.631	1.226	11.204	0.054	0.991	11000.0
111	3.234	17.96	1.638	14.795	0.067	0.985	2000.0
112	2.824	15.637	1.352	11.576	0.07	0.992	4000.0
113	4.36	24.465	2.161	20.668	0.088	0.973	3000.0
114	3.113	17.665	1.653	14.878	0.084	0.985	2000.0
115	3.171	17.304	1.558	14.446	0.052	0.986	2000.0
116	2.397	13.249	1.183	10.179	0.047	0.994	2000.0
117	2.416	13.443	1.167	9.751	0.053	0.995	2000.0
118	2.676	14.742	1.43	13.329	0.085	0.985	3000.0
119	1.411	8.003	0.832	7.057	0.026	0.996	2000.0
120	2.131	12.157	1.169	11.033	0.037	0.992	2000.0
121	2.899	16.465	1.342	12.706	0.065	0.99	3000.0
122	3.661	20.52	1.901	17.765	0.08	0.981	4000.0
123	4.502	25.722	2.135	20.568	0.092	0.975	2000.0
124	1.962	10.685	1.005	8.726	0.035	0.995	2000.0
125	2.864	15.788	1.565	13.14	0.039	0.991	5000.0
126	2.44	13.893	1.39	12.936	0.06	0.989	2000.0
127	2.179	12.239	1.16	11.081	0.039	0.992	3000.0
128	2.17	12.17	1.055	8.921	0.044	0.996	3000.0
129	2.502	14.032	1.285	11.587	0.041	0.993	2000.0
130	2.067	11.45	1.104	10.699	0.06	0.99	4000.0
131	2.572	14.108	1.318	11.963	0.04	0.991	2000.0
132	2.899	15.817	1.561	14.001	0.045	0.99	6000.0
133	2.674	15.443	1.381	13.463	0.045	0.989	5000.0
134	2.76	15.002	1.385	12.792	0.068	0.989	3000.0
135	4.215	24.463	2.43	21.006	0.067	0.973	3000.0
136	2.839	16.154	1.453	14.119	0.056	0.987	4000.0
137	1.857	10.25	0.936	7.844	0.03	0.996	5000.0
138	2.623	15.274	1.329	12.307	0.044	0.991	7000.0
139	2.413	14.178	1.257	11.139	0.059	0.992	2000.0
140	1.445	7.942	0.886	8.166	0.033	0.995	2000.0
141	3.324	18.375	1.651	16.055	0.075	0.982	2000.0
142	2.958	16.787	1.572	14.45	0.079	0.989	11000.0
143	2.083	11.672	1.051	9.098	0.045	0.996	26000.0
144	2.766	15.276	1.361	12.864	0.063	0.988	3000.0
145	3.413	18.969	1.621	14.932	0.073	0.987	3000.0
146	1.925	10.864	1.075	9.59	0.035	0.994	3000.0
147	2.442	13.844	1.204	10.912	0.044	0.994	2000.0
148	2.214	12.155	1.187	10.369	0.055	0.993	5000.0
149	1.389	7.78	0.711	6.687	0.031	0.997	8000.0
150	2.515	13.98	1.22	10.746	0.047	0.993	3000.0
151	2.907	16.384	1.479	13.841	0.066	0.989	2000.0
152	3.369	18.741	1.665	15.414	0.072	0.986	7000.0
153	1.809	10.064	0.941	8.644	0.026	0.996	2000.0
154	2.517	14.132	1.4	13.682	0.053	0.987	3000.0
155	3.304	18.546	1.728	16.231	0.065	0.98	3000.0
156	3.056	17.449	1.409	11.866	0.069	0.993	4000.0
157	3.01	17.074	1.42	13.135	0.058	0.991	4000.0
158	2.94	16.701	1.477	13.421	0.054	0.987	8000.0
159	3.656	20.978	1.783	17.528	0.067	0.979	4000.0
160	2.181	11.972	1.104	9.658	0.062	0.992	22000.0
161	2.961	16.973	1.546	15.881	0.082	0.981	3000.0
162	3.767	21.163	1.812	16.544	0.085	0.985	2000.0
163	1.847	10.44	1.149	10.196	0.046	0.992	7000.0
164	2.453	13.577	1.158	10.085	0.065	0.994	18000.0
165	2.437	13.65	1.246	10.781	0.056	0.994	2000.0
166	2.644	14.793	1.289	11.34	0.06	0.992	8000.0
167	2.79	15.816	1.357	13.206	0.062	0.989	10000.0
168	2.383	13.41	1.341	12.253	0.037	0.99	2000.0
169	2.875	16.088	1.441	13.195	0.061	0.99	5000.0
170	2.83	15.792	1.41	12.602	0.068	0.991	4000.0
171	2.85	16.223	1.457	12.997	0.055	0.989	6000.0
172	4.035	22.823	1.904	17.997	0.087	0.982	4000.0
173	2.687	15.59	1.324	12.468	0.065	0.991	3000.0
174	3.261	18.734	1.743	16.167	0.063	0.983	5000.0
175	2.247	12.477	1.225	10.655	0.039	0.993	2000.0
176	3.107	17.465	1.48	13.845	0.077	0.989	4000.0
177	4.107	23.178	1.96	18.096	0.101	0.978	2000.0
178	2.71	15.323	1.379	12.894	0.05	0.989	3000.0
179	2.978	17.072	1.58	13.809	0.062	0.988	18000.0
180	2.59	14.511	1.349	12.736	0.058	0.989	2000.0
181	2.83	15.275	1.371	12.711	0.06	0.989	3000.0
182	1.895	10.617	1.036	10.172	0.045	0.989	14000.0
183	2.882	16.351	1.584	14.594	0.06	0.989	4000.0
184	2.68	15.443	1.379	13.36	0.058	0.987	3000.0
185	2.06	11.794	1.045	9.212	0.037	0.995	4000.0
186	1.596	8.535	0.822	7.896	0.047	0.994	3000.0
187	2.603	14.442	1.299	11.769	0.052	0.992	4000.0
188	3.075	17.287	1.483	14.07	0.06	0.989	3000.0
189	2.798	15.566	1.288	11.871	0.062	0.991	4000.0
190	1.826	10.314	0.903	7.809	0.034	0.996	6000.0
191	2.501	13.889	1.231	11.735	0.054	0.99	2000.0
192	2.432	13.349	1.162	10.614	0.07	0.993	3000.0
193	3.383	19.565	1.657	15.477	0.083	0.987	3000.0
194	2.26	12.881	1.143	10.495	0.043	0.993	3000.0
195	2.869	15.891	1.266	11.806	0.059	0.992	4000.0
196	2.955	16.48	1.353	12.456	0.069	0.991	3000.0
197	2.576	14.478	1.304	11.564	0.058	0.991	5000.0
198	3.57	20.222	1.789	16.472	0.062	0.984	4000.0
199	2.232	12.36	1.195	10.727	0.053	0.992	7000.0
200	3.449	20.022	1.743	16.565	0.065	0.978	8000.0
201	2.777	15.503	1.47	13.968	0.068	0.988	42000.0
202	2.175	12.193	1.099	10.4	0.042	0.994	3000.0
203	3.514	19.76	1.671	15.042	0.073	0.988	3000.0
204	2.446	14.0	1.254	11.167	0.037	0.993	3000.0
205	2.679	15.166	1.407	12.679	0.063	0.988	2000.0
206	2.708	14.834	1.242	11.402	0.058	0.992	4000.0
207	2.278	13.078	1.187	11.186	0.052	0.991	3000.0
208	2.89	16.402	1.441	12.448	0.073	0.992	2000.0
209	3.454	19.588	1.75	16.765	0.051	0.982	5000.0
210	2.641	14.608	1.347	12.577	0.059	0.988	3000.0
211	1.616	9.042	0.843	7.279	0.019	0.997	2000.0
212	2.963	17.17	1.534	13.575	0.063	0.99	2000.0
213	2.658	14.735	1.305	12.165	0.055	0.989	7000.0
214	3.408	19.465	1.841	16.166	0.058	0.982	3000.0
